id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
ZIPXA2YIK3,1,2,inicialization,0.39697731084447285,0.1871345029239766,124,0.0,,2,,,17,124
FM3QAWM349,1,2,inicialization,0.40657510159427346,0.05409356725146203,109,1.0,17,2,124,,17,109
8NHJ5MRHX7,1,0,inicialization,0.5600285847848463,0.09210526315789475,11,0.0,4,35,50,7,4,11
O7LPO3660U,1,1,inicialization,1.0,1.0,5,1.0,15,26,5,7,3,5
A5XE08LZFL,1,0,inicialization,0.46752746613888807,0.07017543859649122,23,0.0,6,6,96,8,6,23
IFPPKXIKEJ,1,1,inicialization,0.36603322200758337,0.10964912280701761,31,1.0,12,27,121,5,12,31
FT4N4IP78M,1,3,inicialization,0.39811187946784443,0.2704678362573099,67,0.0,12,8,67,5,12,67
QWPJ7HA4YZ,1,3,inicialization,0.5207661617014769,0.14766081871345033,43,0.0,11,22,45,8,11,43
KRQOXYUB29,1,2,inicialization,0.5675500179061317,0.011695906432748537,48,1.0,16,22,121,9,13,48
F10R7OZWV6,1,1,inicialization,0.3844129887489075,0.0643274853801169,33,0.0,12,29,33,2,11,33
ST45CKOV5A,1,1,inicialization,0.39527944913843627,0.2704678362573099,25,0.0,11,15,25,5,8,25
2DBWGR9E7L,1,2,inicialization,0.3890943267354655,0.23391812865497075,31,1.0,7,21,49,3,7,31
2ODWDMQ9X7,1,1,inicialization,0.39550555516647923,0.21491228070175433,28,0.0,14,36,46,5,10,28
IY890MSD3Z,1,0,inicialization,0.4920993310281656,0.010233918128654929,25,1.0,8,37,72,7,8,25
YYUGZ6HJ1S,1,0,inicialization,0.33078636449026755,0.042397660818713434,34,0.0,9,25,46,3,9,34
LPDMCDLCPF,1,2,inicialization,0.4380485130509836,0.19298245614035087,74,0.0,16,9,74,7,14,74
YRKCRRMZ8Z,1,1,inicialization,0.400159510836263,0.05409356725146203,78,1.0,12,4,78,5,12,78
TR7AZV2Y0O,1,0,inicialization,0.342845255538585,0.20321637426900585,18,1.0,14,17,18,4,7,18
JF8HIOIGIY,1,0,inicialization,0.3844129887489075,0.0643274853801169,31,0.0,14,35,99,2,11,31
UVZFWC983A,1,0,inicialization,1.0,1.0,2,1.0,13,27,2,7,1,2
01BJMIAWGR,1,0,inicialization,0.4606401100294064,0.03508771929824561,33,0.0,7,20,37,7,7,33
YDRUGFDCIW,1,1,inicialization,0.4380485130509836,0.1286549707602339,13,1.0,4,36,65,5,4,13
SNMJH7HCUC,1,3,inicialization,0.5039458499781195,0.09795321637426901,73,1.0,12,9,89,7,12,73
S94F9VLP1Q,1,0,inicialization,0.4563483886674823,0.01900584795321647,34,1.0,6,3,35,1,6,34
CPZJODWKNO,1,1,inicialization,0.5823445316704642,0.016081871345029225,28,1.0,7,17,28,9,7,28
RR13L1KKX6,1,0,inicialization,0.46675781138805905,0.007309941520467822,31,0.0,9,31,61,6,9,31
GU86RMVN6P,1,0,inicialization,0.6888932287731226,0.005847953216374269,38,1.0,13,27,103,9,13,38
YFLIN64DIP,1,0,inicialization,0.34817150815945486,0.11988304093567248,12,1.0,4,37,58,3,4,12
XN3M2XJN9F,1,1,inicialization,0.479734018285528,0.017543859649122806,38,1.0,9,23,117,8,9,38
SC18USS43Y,1,1,inicialization,0.35227407634057817,0.20906432748538006,30,1.0,13,38,93,3,11,30
1XRZ39YUX7,1,3,inicialization,0.553857576326845,0.11988304093567254,32,0.0,14,40,59,7,11,32
WZMIOQIHIM,1,1,inicialization,0.38042856520322754,0.21491228070175433,29,0.0,12,32,94,5,10,29
T91JPC92DX,1,1,inicialization,0.39856630619969624,0.11988304093567248,25,1.0,5,9,35,2,5,25
SW6FO1ILE1,1,1,inicialization,0.375921732303931,0.09795321637426901,79,1.0,14,8,79,1,14,79
SQBKILFO4J,1,1,inicialization,0.5420632321048091,0.11988304093567254,15,1.0,6,14,15,8,6,15
G406K6R9Y0,1,0,inicialization,0.3993623802664086,0.08187134502923982,28,1.0,10,14,28,5,9,28
MCNS270NNK,1,2,inicialization,0.5518702951162691,0.03947368421052633,41,1.0,15,16,41,9,11,41
0MIAO3QCK6,1,2,inicialization,0.5018832458631012,0.06578947368421051,29,0.0,7,17,50,8,7,29
134T74O8BG,1,0,inicialization,0.5899419043210434,0.043859649122807015,13,0.0,10,15,13,8,7,13
Z8CTRV47IT,1,0,inicialization,1.0,1.0,2,1.0,16,6,2,8,1,2
QBN6T4J8XP,1,0,inicialization,0.3621636024863706,0.11403508771929816,8,0.0,3,31,111,2,3,8
1XF1AGYXWW,1,0,inicialization,0.34305331466821365,0.14766081871345027,22,0.0,15,18,22,3,11,22
H9HNLZKK46,1,3,inicialization,0.4010718162907301,0.39766081871345027,65,0.0,12,11,65,2,12,65
77YP1DSLKH,1,1,inicialization,0.4943923480164082,0.010233918128654929,29,1.0,11,37,103,7,11,29
YTKTJD4OEY,1,2,inicialization,0.3714472133504447,0.26169590643274854,48,1.0,16,21,71,3,14,48
Q776WN8SQ7,1,2,inicialization,0.5518702951162691,0.11988304093567254,27,1.0,6,16,100,7,6,27
2Y7RTOCB2P,1,1,inicialization,0.3570403362678163,0.1257309941520467,46,0.0,14,23,95,3,13,46
AF6PV8YAWI,1,0,inicialization,0.6759787860417004,0.08625730994152048,5,0.0,3,13,86,8,3,5
WEZNT5JBAA,1,1,inicialization,0.34817150815945486,0.17836257309941517,57,0.0,12,14,93,3,12,57
R3KYK4T9HX,1,0,inicialization,0.35322451841332025,0.10964912280701761,31,1.0,13,28,70,5,13,31
UVZFWC983A,2,0,inicialization,1.0,1.0,2,1.0,13,27,2,7,1,2
Z8CTRV47IT,2,0,inicialization,1.0,1.0,2,1.0,16,6,2,8,1,2
AF6PV8YAWI,2,0,inicialization,0.6759787860417004,0.08625730994152048,5,0.0,3,13,86,8,3,5
UBWXHMFUOX,2,0,crossover,0.7690993591462231,0.0029239766081871343,8,1.0,14,12,8,8,5,8
QBN6T4J8XP,2,0,inicialization,0.3621636024863706,0.11403508771929816,8,0.0,3,31,111,2,3,8
E8AU6GRKCN,2,0,crossover,0.6500170885921543,0.04678362573099415,9,0.0,4,9,89,8,4,9
UFUGY4O1XH,2,0,mutation,0.633232889335096,0.06140350877192982,9,1.0,13,21,9,8,5,9
NBN2UJ0E3B,2,0,crossover,0.5544708308073378,0.09210526315789475,9,0.0,12,20,9,7,4,9
YFLIN64DIP,2,0,inicialization,0.34817150815945486,0.11988304093567248,12,1.0,4,37,58,3,4,12
134T74O8BG,2,0,inicialization,0.5899419043210434,0.043859649122807015,13,0.0,10,15,13,8,7,13
AM43DOH61A,2,0,crossover,0.5508038622180476,0.09210526315789475,13,0.0,4,14,92,7,4,13
AVVHEBVNUS,2,0,mutation,0.5681827175603854,0.016081871345029225,14,0.0,5,10,93,8,5,14
J3EFXYKJMV,2,0,crossover,0.4898166198907369,0.03801169590643272,14,1.0,8,15,14,8,8,14
TR7AZV2Y0O,2,0,inicialization,0.342845255538585,0.20321637426900585,18,1.0,14,17,18,4,7,18
1XF1AGYXWW,2,0,inicialization,0.34305331466821365,0.14766081871345027,22,0.0,15,18,22,3,11,22
A5XE08LZFL,2,0,inicialization,0.46752746613888807,0.07017543859649122,23,0.0,6,6,96,8,6,23
IY890MSD3Z,2,0,inicialization,0.4920993310281656,0.010233918128654929,25,1.0,8,37,72,7,8,25
TU36UK8KXG,2,0,crossover,0.36603322200758337,0.05409356725146203,26,1.0,13,36,102,5,12,26
YHPRGPM5UB,2,0,mutation,0.3433655269719452,0.07017543859649122,26,1.0,5,11,65,4,5,26
TDTJO7RFZ4,2,0,mutation,0.4515915028929183,0.007309941520467822,27,1.0,9,26,27,7,8,27
YYUGZ6HJ1S,2,0,inicialization,0.33078636449026755,0.042397660818713434,34,0.0,9,25,46,3,9,34
GU86RMVN6P,2,0,inicialization,0.6888932287731226,0.005847953216374269,38,1.0,13,27,103,9,13,38
