id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
PYW7WY9QP1,1,3,inicialization,0.3974777569125476,0.14671564390665515,1466,0.0,,2,,,27,1466
WDPID0YMMZ,1,0,inicialization,0.39418281861209425,0.023957433016421725,1459,1.0,27,2,1466,,27,1459
O2CE97R1IB,1,3,inicialization,0.5199720866236281,0.070980985306828,342,1.0,11,5,1282,8,11,342
LE0FQKBTPL,1,0,inicialization,0.335880085711472,0.09353392394122728,208,1.0,9,6,268,4,9,208
LJAQ086WHR,1,1,inicialization,0.367057876805455,0.14004429559204834,189,0.0,11,39,191,4,11,189
UFU54QDECF,1,0,inicialization,0.3309288646552051,0.13777549697493519,172,1.0,20,24,172,5,18,172
5PP5QN9R76,1,5,inicialization,0.4348848189616418,0.10366248919619708,417,1.0,23,21,1231,7,21,417
KNV1Q9IWZ9,1,1,inicialization,0.36561572655371133,0.11919295592048407,239,1.0,14,35,339,4,14,239
26HZI75JUD,1,0,inicialization,0.4813918957514157,0.00426750216076055,399,1.0,12,12,1380,1,12,399
XTVRGCO270,1,0,inicialization,0.5600473519149873,0.0023228176318064175,101,0.0,23,9,101,1,17,101
33D624MOJZ,1,1,inicialization,0.37597976077175477,0.11684312878133107,313,0.0,10,7,1346,4,10,313
LID2TUZ3T9,1,1,inicialization,0.3998642705522928,0.041729688850475344,481,1.0,23,18,1284,6,22,481
Q697NF6C8D,1,4,inicialization,0.4036850764884755,0.09283167675021609,896,0.0,17,6,1433,3,17,896
0VMEB6KPH3,1,3,inicialization,0.4030660845511428,0.06295916162489201,382,0.0,11,11,1125,3,11,382
2GP2ABT5RQ,1,2,inicialization,0.5067024061787968,0.10946953327571304,230,1.0,13,34,731,8,13,230
8BQK7I508V,1,0,inicialization,0.40873723559272845,0.014071953327571274,819,1.0,15,4,1093,1,15,819
O9VXXTT84F,1,1,inicialization,0.668829631109416,0.07281763180639585,32,0.0,15,28,32,8,9,32
UV3NNT1RWE,1,5,inicialization,0.4161799280437517,0.12678262748487462,819,0.0,17,7,821,6,17,819
OJZC31OBEN,1,1,inicialization,0.4098862748785074,0.04086538461538458,898,1.0,18,6,1179,5,18,898
0H4YR8IAUX,1,1,inicialization,0.3610310492619573,0.09372299049265342,344,1.0,18,19,344,5,18,344
DJB5SNFGGN,1,0,inicialization,0.436486508388118,0.10131266205704403,15,0.0,4,28,1403,7,4,15
OZ164QR51U,1,0,inicialization,0.4493086341081498,0.01266745894554877,32,0.0,5,12,1279,3,5,32
7HEUBKU9NW,1,4,inicialization,0.4039027127344601,0.12753889369057902,611,0.0,16,10,1000,5,16,611
0OZBMZ5LPJ,1,1,inicialization,0.38309367738979916,0.06293215211754533,277,1.0,20,35,1348,3,20,277
LVVJNCOKTP,1,2,inicialization,0.5658966458980534,0.034977312013828865,291,1.0,26,37,1298,9,24,291
63SISQM9TJ,1,0,inicialization,0.34882453115679546,0.17872191011235955,166,0.0,9,20,705,5,9,166
SWX8TX3GAT,1,1,inicialization,0.41114301426314015,0.048428046672428726,94,1.0,8,38,1270,3,8,94
24STRGYDHQ,1,2,inicialization,0.548180721965477,0.06301318063958514,267,1.0,15,33,1266,8,15,267
L1IIWDJ5CR,1,0,inicialization,0.35672724751495255,0.07605877268798622,327,1.0,23,21,327,5,22,327
VYG3PF2HVH,1,2,inicialization,0.398900410038451,0.06295916162489201,342,0.0,25,26,653,3,20,342
OLARWHRUUB,1,0,inicialization,0.36981479767591274,0.15363007778738114,141,0.0,9,32,880,4,9,141
D0NP5VEIJ0,1,2,inicialization,0.45668860664041644,0.11338591184096802,122,0.0,15,5,122,7,15,122
FNKILTN4AE,1,1,inicialization,0.37964807780893306,0.0824060069144339,466,0.0,25,8,466,4,19,466
ANA6ZKVGUJ,1,0,inicialization,0.46848435272383826,0.07892178046672427,8,0.0,3,14,354,6,3,8
1U3VKKVFK3,1,3,inicialization,0.5243097037968808,0.13677614520311146,220,1.0,14,39,376,8,14,220
BUVJ8OLRJX,1,1,inicialization,0.34881431255219475,0.14828219533275716,253,1.0,13,30,804,5,13,253
IRQUHI83MR,1,4,inicialization,0.4339827989445697,0.08761884183232493,402,1.0,22,22,1067,7,22,402
TQO0ZP60R2,1,2,inicialization,0.4113313797876538,0.17423833189282628,295,1.0,12,16,1315,7,12,295
Y3POG7QGVQ,1,0,inicialization,0.5170905043098988,0.0009723422644771773,277,0.0,12,25,956,1,12,277
WUI537KRNE,1,1,inicialization,0.34882453115679557,0.1658923941227312,206,1.0,12,35,756,5,12,206
SX4AL0EIZG,1,1,inicialization,0.5427640258313452,0.022336862575626615,195,1.0,12,29,195,1,12,195
D9N7KAGPAS,1,3,inicialization,0.49626874101222074,0.07011668107173724,375,0.0,24,9,375,9,22,375
YUMFWH1JUO,1,2,inicialization,0.39374911492346865,0.13072601555747626,503,0.0,13,10,1419,6,13,503
6QN4KBY61K,1,2,inicialization,0.4300094664922778,0.08362143474503025,241,1.0,13,31,324,7,13,241
994RGLDLYK,1,0,inicialization,0.3793996321032208,0.04121650821089018,50,0.0,23,31,50,3,9,50
HQZOAYRPGM,1,4,inicialization,0.40818978731232103,0.07303370786516855,550,0.0,27,13,550,6,23,550
GFC8X0PDYJ,1,1,inicialization,0.7181773320279055,0.04318820224719101,49,1.0,6,26,330,8,6,49
ISAFXVKNE8,1,4,inicialization,0.428167925126981,0.08135263612791699,426,1.0,20,22,1190,2,20,426
IC5WSR3CQ2,1,2,inicialization,0.4167215660440724,0.05169619706136552,468,1.0,18,19,1362,2,18,468
OYJ16OBRMT,1,0,inicialization,0.4196035523327357,0.02765773552290407,671,0.0,13,4,1013,1,13,671
ANA6ZKVGUJ,2,0,inicialization,0.46848435272383826,0.07892178046672427,8,0.0,3,14,354,6,3,8
DJB5SNFGGN,2,0,inicialization,0.436486508388118,0.10131266205704403,15,0.0,4,28,1403,7,4,15
OZ164QR51U,2,0,inicialization,0.4493086341081498,0.01266745894554877,32,0.0,5,12,1279,3,5,32
KVQZF35AVW,2,0,mutation,0.40333367793697483,0.13812662057044084,49,0.0,6,17,577,6,6,49
994RGLDLYK,2,0,inicialization,0.3793996321032208,0.04121650821089018,50,0.0,23,31,50,3,9,50
7PIHJI73AB,2,0,crossover,0.3192195473378757,0.17059204840103714,56,0.0,6,16,482,5,6,56
XTVRGCO270,2,0,inicialization,0.5600473519149873,0.0023228176318064175,101,0.0,23,9,101,1,17,101
OLARWHRUUB,2,0,inicialization,0.36981479767591274,0.15363007778738114,141,0.0,9,32,880,4,9,141
UFU54QDECF,2,0,inicialization,0.3309288646552051,0.13777549697493519,172,1.0,20,24,172,5,18,172
LE0FQKBTPL,2,0,inicialization,0.335880085711472,0.09353392394122728,208,1.0,9,6,268,4,9,208
Y3POG7QGVQ,2,0,inicialization,0.5170905043098988,0.0009723422644771773,277,0.0,12,25,956,1,12,277
L1IIWDJ5CR,2,0,inicialization,0.35672724751495255,0.07605877268798622,327,1.0,23,21,327,5,22,327
S3GKAVDY1U,2,0,crossover,0.3970692734466361,0.03246542783059636,371,0.0,13,19,934,3,13,371
26HZI75JUD,2,0,inicialization,0.4813918957514157,0.00426750216076055,399,1.0,12,12,1380,1,12,399
PXFCD9OUAH,2,0,mutation,0.3670333468135991,0.06709161624891957,415,1.0,17,20,1133,4,17,415
ER1FXRL3W4,2,0,crossover,0.40041891451234624,0.024443604148660314,432,0.0,19,20,822,3,19,432
DE7WRXHW0O,2,0,crossover,0.37597976077175477,0.06328327571305092,455,1.0,23,19,1151,,23,455
XY6TNVZRY9,2,0,crossover,0.41192701141696186,0.01328867761452035,725,0.0,14,6,1003,2,14,725
8BQK7I508V,2,0,inicialization,0.40873723559272845,0.014071953327571274,819,1.0,15,4,1093,1,15,819
WDPID0YMMZ,2,0,inicialization,0.39418281861209425,0.023957433016421725,1459,1.0,27,2,1466,,27,1459
O9VXXTT84F,2,1,inicialization,0.668829631109416,0.07281763180639585,32,0.0,15,28,32,8,9,32
GFC8X0PDYJ,2,1,inicialization,0.7181773320279055,0.04318820224719101,49,1.0,6,26,330,8,6,49
G1JD21JXOD,2,1,crossover,0.3192195473378757,0.17059204840103714,58,0.0,6,9,717,5,6,58
SWX8TX3GAT,2,1,inicialization,0.41114301426314015,0.048428046672428726,94,1.0,8,38,1270,3,8,94
L3UZFR7SJI,2,1,crossover,0.3963284534677898,0.07651793431287823,180,0.0,9,23,1297,3,9,180
LJAQ086WHR,2,1,inicialization,0.367057876805455,0.14004429559204834,189,0.0,11,39,191,4,11,189
SX4AL0EIZG,2,1,inicialization,0.5427640258313452,0.022336862575626615,195,1.0,12,29,195,1,12,195
WUI537KRNE,2,1,inicialization,0.34882453115679557,0.1658923941227312,206,1.0,12,35,756,5,12,206
KNV1Q9IWZ9,2,1,inicialization,0.36561572655371133,0.11919295592048407,239,1.0,14,35,339,4,14,239
BUVJ8OLRJX,2,1,inicialization,0.34881431255219475,0.14828219533275716,253,1.0,13,30,804,5,13,253
D650UXHNF0,2,1,mutation,0.3693292684303361,0.10636343993085573,267,1.0,16,34,1156,4,16,267
FM6JRR994M,2,1,crossover,0.36041345650463086,0.1264044943820225,273,1.0,13,27,652,4,13,273
8TZPAATL6H,2,1,crossover,0.398577622463522,0.06744273984442523,276,0.0,15,19,276,6,15,276
0OZBMZ5LPJ,2,1,inicialization,0.38309367738979916,0.06293215211754533,277,1.0,20,35,1348,3,20,277
N2XKLHYU1H,2,1,crossover,0.378365807804934,0.10344641313742442,287,1.0,21,34,978,6,19,287
LX7Q0QT9H7,2,1,crossover,0.4105519377686836,0.04445764909248062,337,0.0,12,19,880,3,12,337
0H4YR8IAUX,2,1,inicialization,0.3610310492619573,0.09372299049265342,344,1.0,18,19,344,5,18,344
OKK1C3QSU7,2,1,mutation,0.3828043119932272,0.06379645635263609,357,1.0,16,24,1330,3,16,357
NL2VWEZGK5,2,1,mutation,0.503093773133001,0.037921348314606695,364,0.0,14,22,1106,1,14,364
5KV11YKPHM,2,1,crossover,0.36710693964140473,0.08073141745894563,390,1.0,24,24,570,4,22,390
9X95NQK15G,2,1,crossover,0.37109021364373185,0.06971153846153844,475,1.0,15,14,956,5,15,475
LID2TUZ3T9,2,1,inicialization,0.3998642705522928,0.041729688850475344,481,1.0,23,18,1284,6,22,481
4L4Y9XXEES,2,1,crossover,0.4036348640185099,0.02617221261884184,562,1.0,14,8,1244,3,14,562
O3U1ILQZ98,2,1,crossover,0.3899123688670102,0.042323898012100236,587,1.0,21,14,1195,4,21,587
QYQBAMRQNY,2,1,mutation,0.3978607316076471,0.03978500432152121,612,1.0,16,10,1315,3,16,612
OYJ16OBRMT,2,2,inicialization,0.4196035523327357,0.02765773552290407,671,0.0,13,4,1013,1,13,671
K4D171RVNT,2,2,mutation,0.3345788241000547,0.18115276577355233,95,0.0,7,13,983,5,7,95
LVVJNCOKTP,2,2,inicialization,0.5658966458980534,0.034977312013828865,291,1.0,26,37,1298,9,24,291
BL3MKJ74IZ,2,2,crossover,0.34517646077050235,0.24289649956784792,90,0.0,12,33,90,5,12,90
OJZC31OBEN,2,2,inicialization,0.4098862748785074,0.04086538461538458,898,1.0,18,6,1179,5,18,898
ANA6ZKVGUJ,3,0,inicialization,0.46848435272383826,0.07892178046672427,8,0.0,3,14,354,6,3,8
DJB5SNFGGN,3,0,inicialization,0.436486508388118,0.10131266205704403,15,0.0,4,28,1403,7,4,15
OZ164QR51U,3,0,inicialization,0.4493086341081498,0.01266745894554877,32,0.0,5,12,1279,3,5,32
KVQZF35AVW,3,0,mutation,0.40333367793697483,0.13812662057044084,49,0.0,6,17,577,6,6,49
994RGLDLYK,3,0,inicialization,0.3793996321032208,0.04121650821089018,50,0.0,23,31,50,3,9,50
7PIHJI73AB,3,0,crossover,0.3192195473378757,0.17059204840103714,56,0.0,6,16,482,5,6,56
FKUIOQPVBH,3,0,mutation,0.32781327396734916,0.13769446845289546,76,1.0,7,29,927,4,7,76
VE9GVHSALL,3,0,crossover,0.32473505020218907,0.15046996542783053,81,0.0,7,25,825,4,7,81
23AMI75CWK,3,0,crossover,0.42425012910717474,0.014720181503889429,99,0.0,7,17,606,3,7,99
XTVRGCO270,3,0,inicialization,0.5600473519149873,0.0023228176318064175,101,0.0,23,9,101,1,17,101
JSO70IAGG6,3,0,crossover,0.4144898284367904,0.014747191011236005,169,0.0,8,8,833,3,8,169
SY17IIB037,3,0,mutation,0.3764224475273519,0.0781925237683665,195,1.0,10,22,680,3,10,195
YTLOMWEPTN,3,0,crossover,0.48297034779516257,0.008210890233362078,198,0.0,10,28,906,2,10,198
LE0FQKBTPL,3,0,inicialization,0.335880085711472,0.09353392394122728,208,1.0,9,6,268,4,9,208
NN9FACGDV1,3,0,mutation,0.4693029048467505,0.01261343993085573,259,0.0,10,16,528,2,10,259
Y3POG7QGVQ,3,0,inicialization,0.5170905043098988,0.0009723422644771773,277,0.0,12,25,956,1,12,277
L1IIWDJ5CR,3,0,inicialization,0.35672724751495255,0.07605877268798622,327,1.0,23,21,327,5,22,327
SVJ0NFD0KG,3,0,crossover,0.44515356471556256,0.007508643042350882,358,0.0,13,20,1003,2,13,358
S3GKAVDY1U,3,0,crossover,0.3970692734466361,0.03246542783059636,371,0.0,13,19,934,3,13,371
26HZI75JUD,3,0,inicialization,0.4813918957514157,0.00426750216076055,399,1.0,12,12,1380,1,12,399
SD3ZA9PK2A,3,0,mutation,0.3767622315989284,0.0743301642178047,407,1.0,13,13,624,4,13,407
PXFCD9OUAH,3,0,mutation,0.3670333468135991,0.06709161624891957,415,1.0,17,20,1133,4,17,415
ER1FXRL3W4,3,0,crossover,0.40041891451234624,0.024443604148660314,432,0.0,19,20,822,3,19,432
6QS1RUYGI9,3,0,crossover,0.40084634024570487,0.017259075194468454,454,0.0,21,19,928,3,21,454
DE7WRXHW0O,3,0,crossover,0.37597976077175477,0.06328327571305092,455,1.0,23,19,1151,,23,455
N6H4ES1JVI,3,0,crossover,0.3743557106420048,0.059285868625756244,492,1.0,19,17,1075,5,19,492
VR3OFWJGI4,3,0,crossover,0.3933687359432133,0.01985198789974063,538,1.0,17,14,752,4,17,538
