id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
E8N871D69I,1,5,inicialization,0.13756063813589658,0.16666666666666663,4,0.0,,2,,,4,7
I3T4L7T0L4,1,3,inicialization,0.04653741075440765,0.16666666666666663,4,1.0,4,2,7,,4,5
B69NSM5B10,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,4,23,6,4,2,3
CGH1XQ7550,1,3,inicialization,0.18688437181825834,0.16666666666666663,2,1.0,4,12,3,2,2,3
C0GW6Y1CA8,1,2,inicialization,0.32580013753675796,0.4666666666666666,1,0.0,3,8,2,9,1,2
VTEE7VCB4L,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,3,11,3,9,2,3
O0ODPHDVFM,1,2,inicialization,0.04653741075440765,0.16666666666666663,3,1.0,4,16,7,4,3,4
XES5Z4NZKW,1,3,inicialization,0.09090909090909094,0.16666666666666663,3,0.0,3,32,4,4,3,4
SQXRFE5PGN,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,4,29,5,7,2,3
S9RWAC4KN7,1,0,inicialization,0.04653741075440765,0.0,2,0.0,3,24,4,6,2,4
SYLWB98FPN,1,2,inicialization,0.09090909090909094,0.16666666666666663,2,0.0,3,17,3,5,2,3
NJ4P8Z3PBM,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,3,35,5,6,2,3
INROIQGIL8,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,3,36,5,2,3,4
0G2MCD24ZJ,1,1,inicialization,0.23939997587811312,0.16666666666666663,1,0.0,4,37,2,5,1,2
IZDO79Y114,1,3,inicialization,0.04653741075440765,0.16666666666666663,4,0.0,4,9,6,2,4,5
IMH2YISHW3,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,3,31,5,8,2,3
0GALK8IR37,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,4,3,3,8,2,3
UMZ0KSPLPU,1,3,inicialization,0.18688437181825834,0.16666666666666663,2,0.0,3,39,3,3,2,3
9K93W185SU,1,4,inicialization,0.2022759647825344,0.43333333333333335,2,1.0,3,18,3,6,2,3
P56LFUWGYP,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,4,35,5,2,3,4
MIMRECLML4,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,4,25,7,3,3,4
G3UZGU7F7I,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,4,33,4,2,3,4
V09IS4S26O,1,3,inicialization,0.09090909090909094,0.16666666666666663,3,1.0,3,14,4,3,3,4
Q8METCYK2W,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,3,27,5,2,3,4
FFLX9X59BG,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,0.0,4,4,4,1,3,4
39IHZRPEFK,1,4,inicialization,0.18688437181825834,0.16666666666666663,3,1.0,3,32,7,1,3,4
GIMIJQZB0M,1,0,inicialization,0.0,0.0,4,0.0,4,7,7,7,4,6
HR2IDHT4JS,1,0,inicialization,0.14719713457755823,0.5,1,0.0,4,39,3,7,1,2
