id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
KMF64PK4IP,1,4,inicialization,0.07417990022744858,0.5,7,0.0,,2,,,7,9
95DOM2OY2G,1,4,inicialization,0.07417990022744858,0.5,7,1.0,7,2,9,,7,9
O5DYKAWKRQ,1,1,inicialization,0.07417990022744858,0.5,3,1.0,6,9,7,3,3,5
13HLOAAKL1,1,2,inicialization,0.16547703960371973,0.25,3,0.0,5,31,4,3,3,4
IXSFB671NL,1,0,inicialization,0.09861218113400261,0.25,2,1.0,3,36,7,3,2,3
GSC5XHJYI1,1,0,inicialization,0.07417990022744858,0.5,2,1.0,3,24,7,3,2,4
O3L39MHX66,1,0,inicialization,0.07417990022744858,0.5,2,1.0,6,27,5,4,2,4
O46YT59VNX,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,1.0,6,26,4,8,2,4
P675FPUFNC,1,1,inicialization,0.07417990022744858,0.5,3,1.0,6,10,7,7,3,5
NR7Z5LDLXF,1,2,inicialization,0.16547703960371973,0.25,3,0.0,5,15,5,3,3,5
UWXXID0I81,1,3,inicialization,0.07417990022744858,0.5,5,1.0,5,4,7,4,5,7
FFTLGXYNPK,1,0,inicialization,0.15484574527148343,0.050000000000000044,3,0.0,5,39,4,9,3,4
XHW3E9YT8I,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,0.0,5,11,4,7,2,4
UTNGSSQ9SR,1,1,inicialization,0.16547703960371973,0.25,2,1.0,6,37,4,2,2,3
61X5QNXP3F,1,0,inicialization,0.09861218113400261,0.25,2,1.0,5,33,7,5,2,3
65203IAVFS,1,0,inicialization,0.09861218113400261,0.25,2,0.0,3,15,3,5,2,3
QMOVMSHUDR,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,1.0,6,20,4,8,2,4
VPC71F9VSM,1,0,inicialization,0.07417990022744858,0.5,2,0.0,5,27,8,4,2,4
SFRJM4BTL4,1,0,inicialization,0.09861218113400261,0.25,2,1.0,3,36,5,6,2,3
QGHB7Y8XIL,1,2,inicialization,0.16547703960371973,0.25,3,0.0,3,4,7,2,3,5
XQBLHOJXM3,1,3,inicialization,0.16547703960371973,0.25,4,0.0,5,10,6,1,4,5
S8BZJLYPNM,1,1,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,6,32,7,7,2,3
Q7CWQF65AR,1,2,inicialization,0.07417990022744858,0.5,4,0.0,5,6,7,5,4,6
Q8Q0CKDVV9,1,0,inicialization,0.09861218113400261,0.25,2,0.0,4,31,6,5,2,3
VN1CIYSO00,1,1,inicialization,0.11359473957208166,0.4,3,0.0,3,22,5,8,3,5
9RECP9JGX8,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,1.0,5,23,8,8,2,4
JQLPEFRUJ4,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,0.0,6,14,6,7,2,4
TW0G7U753P,1,2,inicialization,0.16547703960371973,0.25,3,0.0,6,12,8,2,3,5
XAJANAMPSE,1,0,inicialization,0.07417990022744858,0.5,2,0.0,4,23,7,6,2,4
K0DQXHNJD9,1,0,inicialization,0.17084380241115005,0.050000000000000044,1,1.0,4,37,9,7,1,2
9WUWGJIWO3,1,3,inicialization,0.16547703960371973,0.25,4,0.0,4,3,6,2,4,6
2QWIH14261,1,1,inicialization,0.07417990022744858,0.5,3,1.0,6,6,5,3,3,5
GXWEOYCUXG,1,0,inicialization,0.07417990022744858,0.5,2,0.0,6,3,4,4,2,4
YILGPEPIIJ,1,1,inicialization,1.0,1.0,1,1.0,4,18,2,9,1,2
7BW89M36QD,1,0,inicialization,0.07417990022744858,0.5,2,0.0,4,16,8,6,2,4
CMRI6VCKP7,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,0.0,3,2,3,7,2,3
CGBFYSVIVY,1,0,inicialization,0.17084380241115005,0.050000000000000044,1,1.0,3,35,2,6,1,2
OY0T4ESN1F,1,1,inicialization,0.11359473957208166,0.4,3,0.0,4,25,6,8,3,5
J0S6AL95JZ,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,0.0,5,12,3,7,2,3
B9KNOX78OF,1,0,inicialization,0.09861218113400261,0.25,2,1.0,4,36,7,5,2,3
W8HTO2OYGD,1,0,inicialization,0.09861218113400261,0.25,2,0.0,6,36,5,4,2,3
C1ZJEDKLZ3,1,1,inicialization,0.17084380241115005,0.050000000000000044,2,1.0,5,34,6,7,2,3
A5NTQXVP8P,1,1,inicialization,0.15484574527148343,0.30000000000000004,2,1.0,5,23,8,9,2,4
YEJ19NS04B,1,2,inicialization,0.16547703960371973,0.25,3,0.0,6,10,7,2,3,5
OOSGKE4IEV,1,0,inicialization,0.17084380241115005,0.050000000000000044,1,0.0,3,39,2,7,1,2
HTGBC6QE5T,1,1,inicialization,0.07417990022744858,0.5,3,1.0,5,8,6,4,3,5
8LEA2L9M8D,1,0,inicialization,0.07417990022744858,0.5,2,0.0,4,24,4,4,2,4
ISN9A0Z0G7,1,0,inicialization,0.20943058495790523,0.0,1,0.0,6,36,2,3,1,2
2DMJHDWLIC,1,1,inicialization,0.07417990022744858,0.5,3,1.0,6,11,6,6,3,5
56OWI64V5E,1,0,inicialization,0.09861218113400261,0.25,2,0.0,3,34,9,4,2,3
GSC5XHJYI1,2,0,inicialization,0.07417990022744858,0.5,2,1.0,3,24,7,3,2,4
4RF97WKC5M,2,0,crossover,0.07417990022744858,0.5,2,0.0,3,18,7,4,2,4
ISN9A0Z0G7,2,0,inicialization,0.20943058495790523,0.0,1,0.0,6,36,2,3,1,2
JL7RTH7QPF,2,0,crossover,0.1339745962155614,0.15000000000000002,3,0.0,5,32,6,8,3,4
3SRZ0JQF93,2,0,crossover,0.17084380241115005,0.050000000000000044,1,0.0,4,37,5,5,1,2
IXSFB671NL,2,0,inicialization,0.09861218113400261,0.25,2,1.0,3,36,7,3,2,3
FFTLGXYNPK,2,0,inicialization,0.15484574527148343,0.050000000000000044,3,0.0,5,39,4,9,3,4
4BZZ5MXRZQ,2,0,crossover,0.09861218113400261,0.25,2,1.0,3,35,4,5,2,3
K0DQXHNJD9,2,0,inicialization,0.17084380241115005,0.050000000000000044,1,1.0,4,37,9,7,1,2
CGBFYSVIVY,2,0,inicialization,0.17084380241115005,0.050000000000000044,1,1.0,3,35,2,6,1,2
