id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
F7I7O0XS20,1,1,inicialization,0.05131670194948623,0.0,4,0.0,,2,,,4,6
LG604VWURE,1,1,inicialization,0.05131670194948623,0.0,4,1.0,4,2,6,,4,6
KVD01Z8M9H,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,0.0,3,19,6,7,2,4
MUVV4FS9UU,1,1,inicialization,0.2254033307585166,0.4571428571428571,1,1.0,3,17,2,7,1,2
3I2WLERIBP,1,1,inicialization,0.16333997346592444,0.0,3,1.0,4,31,5,1,3,4
51S8P4KNME,1,1,inicialization,0.2254033307585166,0.0,2,1.0,3,31,4,3,2,3
CWYCX2BXJR,1,1,inicialization,0.2254033307585166,0.0,2,1.0,3,33,3,3,2,3
X260DO89OH,1,1,inicialization,0.1339745962155613,0.4,3,0.0,4,28,4,8,3,4
JCF9M4DKFR,1,0,inicialization,0.16333997346592444,0.0,2,0.0,3,5,3,5,2,3
CN6710TSER,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,1.0,3,25,4,7,2,4
Z3LJX65D52,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,1.0,4,30,5,8,2,3
6KBEOU51X4,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,0.0,3,2,4,7,2,4
EFSQDHQ6JG,1,1,inicialization,0.1339745962155613,0.4,3,0.0,3,26,6,8,3,5
KDEW8I2TB2,1,2,inicialization,0.18350341907227397,0.11428571428571432,3,0.0,3,30,6,9,3,4
QFHKMLF2XT,1,0,inicialization,0.16333997346592444,0.0,2,0.0,4,6,3,4,2,3
DEP38CDYRY,1,0,inicialization,0.05131670194948623,0.0,3,1.0,3,12,5,4,3,5
W5OBW58H2W,1,0,inicialization,0.05131670194948623,0.0,3,1.0,4,13,6,6,3,5
1VX21QVS6E,1,1,inicialization,0.2254033307585166,0.0,2,1.0,3,34,4,2,2,3
MJU5H6S3RU,1,0,inicialization,0.16333997346592444,0.0,2,1.0,4,37,3,1,2,3
P982QC346V,1,0,inicialization,0.0871290708247231,0.2857142857142857,2,1.0,4,9,3,5,2,3
I4MDVQZULL,1,0,inicialization,0.16333997346592444,0.0,2,0.0,4,9,4,6,2,4
KH15UJS600,1,1,inicialization,0.16333997346592444,0.0,3,0.0,4,17,4,3,3,4
VE33E99VUZ,1,1,inicialization,0.2254033307585166,0.4571428571428571,1,0.0,3,40,4,6,1,2
TMQ1MQ8PKC,1,0,inicialization,0.05131670194948623,0.0,3,1.0,4,12,4,2,3,4
FVWQ6N2Q1Z,1,0,inicialization,0.2254033307585166,0.0,1,0.0,3,17,2,4,1,2
KFWKZ01I4V,1,1,inicialization,0.2254033307585166,0.0,2,1.0,3,23,3,3,2,3
L9P9TB9Y5V,1,1,inicialization,0.2254033307585166,0.4571428571428571,1,0.0,3,15,2,5,1,2
5C8JIH77RV,1,0,inicialization,0.16333997346592444,0.0,2,0.0,4,5,3,6,2,3
WJJP6PW52E,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,0.0,3,36,4,7,2,3
DJ7H9CD7Q4,1,1,inicialization,0.16333997346592444,0.0,3,0.0,4,33,5,2,3,4
CLHHLQ11CP,1,0,inicialization,0.16333997346592444,0.0,2,1.0,3,15,3,6,2,3
IX3E56FNA3,1,0,inicialization,0.16333997346592444,0.0,2,1.0,4,21,4,6,2,4
HHRBHB0DUL,1,1,inicialization,0.2254033307585166,0.0,2,1.0,3,31,3,3,2,3
8I4UR9ZMGO,1,0,inicialization,0.2254033307585166,0.0,1,0.0,4,17,2,4,1,2
85MG8VUJ1P,1,0,inicialization,0.05131670194948623,0.0,3,1.0,4,14,5,7,3,5
RXXDHK4FGJ,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,1.0,4,17,4,7,2,4
XYKTM5FL6P,1,1,inicialization,0.16333997346592444,0.0,3,0.0,3,19,6,4,3,4
R9TOEDUGW0,1,0,inicialization,0.05131670194948623,0.0,3,1.0,4,19,4,3,3,4
0YMNIMBBWC,1,1,inicialization,0.2254033307585166,0.0,2,1.0,4,39,5,3,2,3
3LMPQ2I6AV,1,0,inicialization,0.16333997346592444,0.0,2,1.0,4,24,3,1,2,3
QK2ZNYB99Y,1,1,inicialization,0.2254033307585166,0.0,2,1.0,4,9,3,3,2,3
P1XZ5O7629,1,1,inicialization,0.16333997346592444,0.0,3,0.0,4,2,4,4,3,4
OLWCIIQDE0,1,1,inicialization,0.2254033307585166,0.0,2,1.0,4,31,4,3,2,3
K1X4WPX4F3,1,0,inicialization,0.0871290708247231,0.2857142857142857,2,1.0,3,7,3,4,2,3
H8B9TCHRXF,1,0,inicialization,0.16333997346592444,0.0,2,0.0,4,17,3,5,2,3
PNC8F7AG4D,1,2,inicialization,0.18350341907227397,0.11428571428571432,3,0.0,3,2,6,9,3,4
D7BSCQMKNZ,1,0,inicialization,0.16333997346592444,0.0,2,0.0,3,27,3,2,2,3
POOYZJG6GK,1,1,inicialization,0.18350341907227397,0.11428571428571432,2,0.0,3,16,3,9,2,3
NPQ83XBIIR,1,2,inicialization,0.2254033307585166,0.4571428571428571,2,0.0,3,18,4,7,2,4
