id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
VEKW0H3JMX,1,0,inicialization,0.10557280900008414,0.0,0.0,,2,,,4,8
1ZMAFKO76N,1,3,inicialization,0.23623738417402662,0.5,1.0,4,2,8,,4,5
PA4U420DEX,1,1,inicialization,0.16333997346592444,0.0,1.0,4,24,4,7,3,4
KVY2OSWG0N,1,6,inicialization,0.5718255807111623,0.25,1.0,4,8,2,5,1,2
9ML9NS6FZY,1,2,inicialization,0.2254033307585166,0.0,0.0,4,40,6,5,2,3
YQTSE7NYJE,1,4,inicialization,0.27543116269052814,0.375,1.0,3,24,4,3,2,3
9T501UZXRL,1,6,inicialization,0.5718255807111623,0.25,0.0,4,36,2,4,1,2
7DGMSWGL6I,1,2,inicialization,0.2254033307585166,0.0,0.0,3,27,3,5,2,3
E7EJ8DUZB9,1,0,inicialization,0.09170489377075253,0.25,0.0,4,15,6,6,3,5
DOWB52HF39,1,2,inicialization,0.2254033307585166,0.0,1.0,3,9,2,9,1,2
BE1V3162XJ,1,2,inicialization,0.2254033307585166,0.0,1.0,4,39,5,6,2,3
5XTOL94MG4,1,6,inicialization,0.5718255807111623,0.25,1.0,3,3,2,2,1,2
YEXOX9CEU3,1,2,inicialization,0.2254033307585166,0.0,0.0,3,27,6,6,3,4
5IUBX48HUB,1,3,inicialization,0.2583801512904337,0.25,0.0,4,32,4,2,3,4
36939QKZLL,1,6,inicialization,0.5718255807111623,0.25,0.0,3,28,2,2,1,2
MBHP9Y5CI1,1,3,inicialization,0.2583801512904337,0.25,0.0,3,29,6,1,3,4
TDYMM0HGZ8,1,6,inicialization,0.5718255807111623,0.25,1.0,3,35,2,4,1,2
6G0CU6KVFI,1,3,inicialization,0.2583801512904337,0.25,1.0,3,21,5,1,3,4
6E0KRDZFIX,1,5,inicialization,0.3944699291805016,0.25,1.0,4,10,7,5,3,4
APCXAST170,1,5,inicialization,0.3944699291805016,0.25,1.0,3,6,6,4,3,4
LWLUTPCK4C,1,4,inicialization,0.32299679961367,0.25,1.0,4,17,7,6,4,5
UNBGW739WM,1,4,inicialization,0.27543116269052814,0.375,0.0,3,25,4,4,2,3
21FANDCCIG,1,2,inicialization,0.2254033307585166,0.0,1.0,4,26,2,7,1,2
3P1R16NIDA,1,2,inicialization,0.2254033307585166,0.0,1.0,3,37,5,9,3,4
P6UBAF2ONZ,1,2,inicialization,0.2254033307585166,0.0,1.0,3,28,2,8,1,2
ASV0C4NIQU,1,5,inicialization,0.3944699291805016,0.25,1.0,3,21,4,6,3,4
B3L1VN0F9D,1,2,inicialization,0.2254033307585166,0.0,1.0,3,5,3,6,2,3
G4C29JC2FJ,1,3,inicialization,0.2583801512904337,0.25,0.0,3,27,7,3,3,4
0BTQTT2AHB,1,0,inicialization,0.09170489377075253,0.25,0.0,3,12,6,5,3,5
NBINRGBJJD,1,1,inicialization,0.16333997346592444,0.0,0.0,3,6,8,8,3,5
NK6EFH9UU8,1,2,inicialization,0.198959010620139,0.25,0.0,3,11,2,5,1,2
7DQY243B2A,1,2,inicialization,0.2254033307585166,0.0,0.0,4,23,3,6,2,3
CLWGYUHIEM,1,1,inicialization,0.16333997346592444,0.0,0.0,3,28,8,8,3,4
K04H6789R7,1,3,inicialization,0.2583801512904337,0.25,0.0,3,16,3,2,2,3
XXXYPKYV71,1,3,inicialization,0.2583801512904337,0.25,0.0,4,12,6,2,3,4
N9CUPVLP7A,1,2,inicialization,0.2254033307585166,0.0,1.0,3,7,2,7,1,2
W2HCNJLAG7,1,4,inicialization,0.27543116269052814,0.375,1.0,4,28,8,4,2,3
YD5B5LVMDT,1,0,inicialization,0.09170489377075253,0.25,0.0,4,23,6,6,3,5
676ZMNDM1B,1,6,inicialization,0.5718255807111623,0.25,0.0,3,29,2,4,1,2
5PDHUDTTV2,1,5,inicialization,0.3944699291805016,0.25,0.0,4,19,5,4,3,4
PK3RCGO56F,1,2,inicialization,0.198959010620139,0.25,0.0,4,5,6,2,4,5
8ZBCSY77QH,1,2,inicialization,0.198959010620139,0.25,1.0,4,3,7,1,4,5
FY7G4HPT56,1,2,inicialization,0.198959010620139,0.25,0.0,4,11,5,2,4,5
LYYHR59QSZ,1,1,inicialization,0.16333997346592444,0.0,0.0,3,23,3,8,2,3
4855O6IU63,1,2,inicialization,0.2254033307585166,0.0,0.0,4,35,2,7,1,2
6NW1E252C3,1,1,inicialization,0.16333997346592444,0.0,1.0,3,33,5,8,3,4
TA053DKLGD,1,6,inicialization,0.5718255807111623,0.25,0.0,4,7,2,3,1,2
31954B942Z,1,1,inicialization,0.16333997346592444,0.0,0.0,3,34,8,7,3,4
S0SM8FZ7PX,1,4,inicialization,0.27543116269052814,0.375,1.0,4,2,3,3,2,3
ECR1044MZJ,1,5,inicialization,0.3944699291805016,0.25,1.0,3,4,7,6,3,4
VEKW0H3JMX,2,0,inicialization,0.10557280900008414,0.0,0.0,,2,,,4,8
E7EJ8DUZB9,2,0,inicialization,0.09170489377075253,0.25,0.0,4,15,6,6,3,5
0BTQTT2AHB,2,0,inicialization,0.09170489377075253,0.25,0.0,3,12,6,5,3,5
YD5B5LVMDT,2,0,inicialization,0.09170489377075253,0.25,0.0,4,23,6,6,3,5
BURS1Q3UIE,2,0,crossover,0.09170489377075253,0.25,0.0,3,21,4,6,2,4
8HZWJ1O0WG,2,0,crossover,0.09170489377075253,0.25,0.0,3,17,4,5,2,4
CC8ZZRX17E,2,0,crossover,0.09170489377075253,0.25,0.0,4,24,5,5,3,5
8NV798E85J,2,0,crossover,0.09170489377075253,0.25,0.0,3,24,5,5,3,5
UZB19P1BSI,2,0,crossover,0.09170489377075253,0.25,0.0,4,25,6,,3,5
31AHRFVAJK,2,0,crossover,0.09170489377075253,0.25,0.0,4,17,8,5,3,5
3ECRV1F2R1,2,0,mutation,0.09170489377075253,0.25,0.0,4,23,7,5,3,5
9SUFKTBK08,2,0,crossover,0.09170489377075253,0.25,0.0,3,13,4,5,2,4
FLH00PEDXX,2,0,mutation,0.09170489377075253,0.25,0.0,4,15,5,6,3,5
9UY6RQ9MOH,2,0,crossover,0.09170489377075253,0.25,0.0,3,18,8,6,3,5
R9AF5W1YDW,2,0,mutation,0.09170489377075253,0.25,0.0,3,15,7,5,3,5
18SQZQCA3X,2,0,crossover,0.09170489377075253,0.25,0.0,4,22,6,6,3,5
9ZTZ3SHD80,2,0,mutation,0.09170489377075253,0.25,0.0,3,20,6,6,3,5
1B9POYE2J0,2,0,crossover,0.09170489377075253,0.25,0.0,3,14,6,5,3,5
IEOXI9W988,2,0,mutation,0.09170489377075253,0.25,0.0,4,7,8,,3,6
QDHJDNK195,2,0,mutation,0.09170489377075253,0.25,0.0,3,24,4,5,2,4
6DOSGX1RFQ,2,0,crossover,0.09170489377075253,0.25,0.0,3,8,7,6,3,6
PA4U420DEX,2,1,inicialization,0.16333997346592444,0.0,1.0,4,24,4,7,3,4
NBINRGBJJD,2,1,inicialization,0.16333997346592444,0.0,0.0,3,6,8,8,3,5
CLWGYUHIEM,2,1,inicialization,0.16333997346592444,0.0,0.0,3,28,8,8,3,4
LYYHR59QSZ,2,1,inicialization,0.16333997346592444,0.0,0.0,3,23,3,8,2,3
6NW1E252C3,2,1,inicialization,0.16333997346592444,0.0,1.0,3,33,5,8,3,4
31954B942Z,2,1,inicialization,0.16333997346592444,0.0,0.0,3,34,8,7,3,4
