id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
CLJOVZA4S4,1,2,inicialization,0.07417990022744858,0.0,0.0,,2,,,6,8
JQ6C5B7NO5,1,2,inicialization,0.07417990022744858,0.0,1.0,6,2,8,,5,8
L0ECE24YPL,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,7,4,8,2,4
05FYS22411,1,3,inicialization,0.09861218113400261,0.33333333333333337,0.0,3,28,6,5,2,3
L01BR56B6U,1,2,inicialization,0.07417990022744858,0.0,0.0,4,12,4,1,3,4
6UUH3MI57P,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,27,6,7,2,4
LSSFPUDGG3,1,3,inicialization,0.09861218113400261,0.33333333333333337,1.0,3,23,8,5,3,4
SEI19RS29G,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,6,15,6,7,2,4
06S2I7LQKC,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,3,16,7,8,2,4
VKPD44V3A5,1,4,inicialization,0.15484574527148343,0.0,1.0,3,9,6,5,3,5
2P9YL2Q6ZY,1,0,inicialization,0.0,0.0,0.0,3,24,6,8,3,5
VECGY0YI3I,1,2,inicialization,0.07417990022744858,0.0,0.0,5,21,4,3,3,4
90C52JL9NX,1,6,inicialization,0.2440710539815456,0.0,1.0,6,22,4,3,3,4
9CPUOTW3SD,1,2,inicialization,0.07417990022744858,0.0,1.0,5,18,4,6,2,4
LUTVJ9NYNW,1,4,inicialization,0.15484574527148343,0.0,0.0,5,10,7,5,3,5
FT1JJOW1V3,1,3,inicialization,0.09861218113400261,0.33333333333333337,1.0,4,21,5,4,3,4
4155NKL8NC,1,5,inicialization,0.17084380241115005,0.19999999999999996,1.0,4,17,2,7,1,2
D8E8NMQBW1,1,2,inicialization,0.07417990022744858,0.0,0.0,5,39,8,3,4,5
3RHS4798B8,1,3,inicialization,0.09861218113400261,0.33333333333333337,0.0,3,5,3,5,2,3
1QON8KUIGS,1,6,inicialization,0.2440710539815456,0.0,1.0,5,20,5,2,3,4
DV3PY0IOMO,1,2,inicialization,0.07417990022744858,0.0,0.0,4,30,3,3,2,3
SJC895PEQH,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,23,8,8,2,4
A3Z19NQ3H7,1,0,inicialization,0.0,0.0,1.0,5,12,5,6,3,5
XFG3M8TIRO,1,6,inicialization,0.2440710539815456,0.0,1.0,6,38,4,3,3,4
VLUEOMTQLN,1,6,inicialization,0.2440710539815456,0.0,1.0,3,16,6,2,3,4
5A4DIN8NIL,1,5,inicialization,0.17084380241115005,0.19999999999999996,0.0,5,22,2,8,1,2
6FR58BD6E6,1,0,inicialization,0.0,0.0,0.0,3,30,6,6,2,4
Q7D5M4HOUC,1,2,inicialization,0.06458565330651467,0.19999999999999996,0.0,4,33,5,6,2,3
KVQEOT1ADK,1,2,inicialization,0.07417990022744858,0.0,0.0,4,20,6,2,4,5
7U1RCIYYTJ,1,0,inicialization,0.0,0.0,0.0,3,29,4,7,2,4
T9Y1HS0PXP,1,2,inicialization,0.07417990022744858,0.0,0.0,5,6,8,4,4,6
MP1TJZV2JQ,1,5,inicialization,0.17084380241115005,0.19999999999999996,0.0,4,38,6,8,1,2
3QLVCK4V5H,1,3,inicialization,0.11359473957208166,0.0,0.0,6,10,3,6,2,3
28HJY8XKV2,1,1,inicialization,0.036375888340568485,0.0,1.0,4,8,5,1,4,5
MW0MGTTRSR,1,3,inicialization,0.09861218113400261,0.33333333333333337,1.0,5,32,4,4,3,4
4RTJWT7NOK,1,4,inicialization,0.15484574527148343,0.0,1.0,4,7,6,5,3,5
HRAST4UEW9,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,5,33,6,6,2,3
2SD61RRJTH,1,3,inicialization,0.09861218113400261,0.33333333333333337,0.0,5,28,6,4,3,4
6WAQ096FY8,1,2,inicialization,0.07417990022744858,0.0,1.0,5,3,7,7,4,7
3WL75RTPDC,1,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,5,13,5,7,2,4
SS59OAOX55,1,0,inicialization,0.0,0.0,1.0,3,5,8,6,3,5
3EKFITVJHY,1,2,inicialization,0.07417990022744858,0.0,0.0,5,35,7,2,4,5
JFZ6KR0DAD,1,3,inicialization,0.09861218113400261,0.33333333333333337,0.0,6,30,3,5,2,3
65E59B9H7C,1,5,inicialization,0.17084380241115005,0.19999999999999996,1.0,3,28,2,7,1,2
TE50QAJ5WP,1,2,inicialization,0.07417990022744858,0.0,0.0,4,15,3,1,2,3
Q9DJO9N0U4,1,2,inicialization,0.07417990022744858,0.0,0.0,5,23,7,2,4,5
EZS44PMX50,1,5,inicialization,0.1982162742627268,0.0,1.0,4,24,3,6,2,3
MFT88A7ZS4,1,3,inicialization,0.09861218113400261,0.33333333333333337,1.0,5,10,4,5,3,4
4LAIARHPJP,1,2,inicialization,0.07417990022744858,0.0,0.0,4,7,5,1,4,5
IU31HDUTPI,1,0,inicialization,0.0,0.0,1.0,4,6,6,6,3,5
2P9YL2Q6ZY,2,0,inicialization,0.0,0.0,0.0,3,24,6,8,3,5
A3Z19NQ3H7,2,0,inicialization,0.0,0.0,1.0,5,12,5,6,3,5
6FR58BD6E6,2,0,inicialization,0.0,0.0,0.0,3,30,6,6,2,4
7U1RCIYYTJ,2,0,inicialization,0.0,0.0,0.0,3,29,4,7,2,4
SS59OAOX55,2,0,inicialization,0.0,0.0,1.0,3,5,8,6,3,5
IU31HDUTPI,2,0,inicialization,0.0,0.0,1.0,4,6,6,6,3,5
RDWEF4K1C7,2,0,crossover,0.0,0.0,0.0,3,21,6,7,3,5
HONS0Q9AUK,2,0,crossover,0.0,0.0,1.0,6,8,8,6,3,5
MGLBOYWKU0,2,0,crossover,0.0,0.0,0.0,3,20,5,7,3,5
O4TTXNH7Y2,2,0,crossover,0.0,0.0,1.0,5,12,7,7,3,5
ISXD6P8VJ9,2,0,mutation,0.0,0.0,0.0,4,15,6,6,3,5
7THBP4NLX7,2,0,crossover,0.0,0.0,0.0,4,31,6,6,2,4
HNWBOL9QUX,2,0,crossover,0.0,0.0,1.0,4,9,7,6,3,5
N35RW77A1S,2,0,mutation,0.0,0.0,1.0,4,8,6,6,3,5
MBTC65VRDA,2,0,crossover,0.0,0.0,0.0,4,18,4,7,2,4
28HJY8XKV2,2,1,inicialization,0.036375888340568485,0.0,1.0,4,8,5,1,4,5
TVV0DOPFOD,2,2,crossover,0.07417990022744858,0.0,0.0,5,23,6,3,4,5
L0ECE24YPL,2,2,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,7,4,8,2,4
CLJOVZA4S4,2,2,inicialization,0.07417990022744858,0.0,0.0,,2,,,6,8
GY5ORQEAAD,2,2,mutation,0.06458565330651467,0.19999999999999996,1.0,4,24,4,7,2,4
