id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
HAP76UL8RS,1,2,inicialization,0.0871290708247231,0.0,0.0,,2,,,5,12
33RM6Z4YJF,1,1,inicialization,0.0425728922436619,0.0,1.0,5,2,12,,5,10
VKAME9VSO2,1,3,inicialization,0.10557280900008414,0.08333333333333337,0.0,5,4,6,9,4,6
47DGUI5U71,1,4,inicialization,0.18350341907227397,0.0,0.0,3,31,3,4,2,3
X9TWG7O44C,1,4,inicialization,0.16333997346592444,0.08333333333333337,0.0,4,13,7,7,3,5
PCD67IDFAX,1,3,inicialization,0.1339745962155613,0.0,0.0,5,28,5,5,3,4
NDTCYGBO5L,1,5,inicialization,0.23623738417402662,0.08333333333333337,0.0,5,34,3,7,2,3
CAJV2SN61X,1,6,inicialization,0.3545027756320972,0.0,1.0,3,25,2,4,1,2
I29YHL16J9,1,4,inicialization,0.16333997346592444,0.08333333333333337,1.0,3,20,7,8,3,5
Z0S99W373P,1,7,inicialization,1.0,1.0,1.0,4,35,9,9,2,3
8XBTRHYJWU,1,6,inicialization,0.3545027756320972,0.0,0.0,4,26,2,4,1,2
XB3GWDRIB5,1,2,inicialization,0.05131670194948623,0.25,0.0,5,7,6,7,3,6
BYK0YCS5JR,1,6,inicialization,0.3545027756320972,0.0,1.0,4,33,4,4,2,3
A7MJS16FDO,1,3,inicialization,0.1339745962155613,0.0,0.0,3,22,11,1,3,5
81DW7BA8WG,1,4,inicialization,0.16333997346592444,0.08333333333333337,1.0,3,25,9,8,3,5
9CAOQ47D6F,1,5,inicialization,0.16333997346592444,0.33333333333333337,1.0,4,20,3,5,2,3
7NHDXHUQG5,1,0,inicialization,0.0,0.0,1.0,4,2,10,1,4,7
K11LHMSKAR,1,6,inicialization,0.3545027756320972,0.0,1.0,4,30,10,4,2,3
O2V4BV4YVA,1,2,inicialization,0.05131670194948623,0.25,0.0,4,9,9,7,3,6
519PF23XJA,1,3,inicialization,0.1339745962155613,0.0,0.0,5,28,11,3,3,4
O1MZEQ57P1,1,4,inicialization,0.16333997346592444,0.08333333333333337,1.0,4,4,3,7,2,3
3TPNTW4O9E,1,4,inicialization,0.16333997346592444,0.08333333333333337,0.0,4,19,10,8,3,5
0PK1W182DO,1,1,inicialization,0.0425728922436619,0.0,1.0,4,3,9,5,4,8
KSDEKVXUQJ,1,3,inicialization,0.1339745962155613,0.0,0.0,3,7,5,5,3,5
F5DXNJB4TM,1,5,inicialization,0.23623738417402662,0.08333333333333337,0.0,3,39,2,8,1,2
YWZYQEX7SJ,1,3,inicialization,0.1339745962155613,0.0,0.0,4,35,8,2,3,4
WH5CUTD526,1,3,inicialization,0.1339745962155613,0.0,0.0,5,36,7,3,3,4
OICRXE3CTB,1,3,inicialization,0.1339745962155613,0.0,1.0,4,32,3,2,2,3
FK95TIA1YM,1,5,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,37,3,7,2,3
FOLXOTBLPN,1,1,inicialization,0.0425728922436619,0.0,1.0,4,13,6,5,4,6
CGTB8MGGQ0,1,2,inicialization,0.05131670194948623,0.25,1.0,4,24,6,6,3,5
7U7H3LA2PU,1,4,inicialization,0.1339745962155613,0.25,0.0,5,36,6,6,2,3
VQUDSMR90K,1,5,inicialization,0.23623738417402662,0.08333333333333337,1.0,3,38,11,7,2,3
Q1BLB123CI,1,3,inicialization,0.1339745962155613,0.0,0.0,4,35,11,3,3,4
UDRHB4OAQ8,1,4,inicialization,0.18350341907227397,0.0,0.0,5,26,12,4,4,5
DYPSNIXS6U,1,3,inicialization,0.1339745962155613,0.0,0.0,5,36,4,2,3,4
BLZLUBZWWX,1,3,inicialization,0.1339745962155613,0.0,0.0,4,15,4,5,3,4
6JG54P686W,1,3,inicialization,0.1339745962155613,0.0,1.0,4,21,3,2,2,3
07JSE0R9N6,1,1,inicialization,0.0425728922436619,0.0,1.0,4,7,9,4,4,6
HXKRM5SAAD,1,3,inicialization,0.1339745962155613,0.0,0.0,4,35,3,5,2,3
KX0JYZUJL5,1,3,inicialization,0.1339745962155613,0.0,1.0,4,17,9,5,3,5
LJMLVAJIT4,1,3,inicialization,0.1339745962155613,0.0,0.0,4,38,9,3,3,4
22SQV1EP0A,1,5,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,35,6,8,2,3
F1RJWOL0Q3,1,5,inicialization,0.2928932188134524,0.0,0.0,4,8,3,9,2,3
ENX91G1MQY,1,2,inicialization,0.05131670194948623,0.25,0.0,4,8,6,6,3,6
28J1SLD49L,1,3,inicialization,0.1339745962155613,0.0,1.0,5,22,12,2,3,5
EC2DXPGT03,1,1,inicialization,0.0425728922436619,0.0,1.0,5,11,6,3,4,6
HJ1H8JWLXW,1,6,inicialization,0.3545027756320972,0.0,1.0,4,30,2,5,1,2
CH8FIPPFBS,1,5,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,31,12,7,2,3
EM4O06RILQ,1,1,inicialization,0.0425728922436619,0.0,1.0,5,5,8,3,5,7
7NHDXHUQG5,2,0,inicialization,0.0,0.0,1.0,4,2,10,1,4,7
43ZXO6F13F,2,0,crossover,0.0,0.0,1.0,4,4,9,2,4,6
CW5S1LMPD9,2,0,crossover,0.0,0.0,1.0,4,2,11,1,4,7
33RM6Z4YJF,2,1,inicialization,0.0425728922436619,0.0,1.0,5,2,12,,5,10
0PK1W182DO,2,1,inicialization,0.0425728922436619,0.0,1.0,4,3,9,5,4,8
FOLXOTBLPN,2,1,inicialization,0.0425728922436619,0.0,1.0,4,13,6,5,4,6
07JSE0R9N6,2,1,inicialization,0.0425728922436619,0.0,1.0,4,7,9,4,4,6
EC2DXPGT03,2,1,inicialization,0.0425728922436619,0.0,1.0,5,11,6,3,4,6
EM4O06RILQ,2,1,inicialization,0.0425728922436619,0.0,1.0,5,5,8,3,5,7
TCJ3UATJTT,2,1,mutation,0.0425728922436619,0.0,1.0,4,10,10,3,4,6
8TFEZ1GAZO,2,1,mutation,0.0425728922436619,0.0,1.0,5,5,10,,5,8
12HWKPH1VC,2,1,mutation,0.0425728922436619,0.0,1.0,4,5,10,3,4,6
X7TGIPBYXU,2,1,crossover,0.0425728922436619,0.0,1.0,5,10,7,4,5,7
6BD8NBRI5H,2,1,crossover,0.0425728922436619,0.0,1.0,4,8,7,4,4,6
4O5RCQR25Y,2,1,crossover,0.0425728922436619,0.0,1.0,5,2,11,,5,10
HAP76UL8RS,2,2,inicialization,0.0871290708247231,0.0,0.0,,2,,,5,12
XB3GWDRIB5,2,2,inicialization,0.05131670194948623,0.25,0.0,5,7,6,7,3,6
O2V4BV4YVA,2,2,inicialization,0.05131670194948623,0.25,0.0,4,9,9,7,3,6
CGTB8MGGQ0,2,2,inicialization,0.05131670194948623,0.25,1.0,4,24,6,6,3,5
ENX91G1MQY,2,2,inicialization,0.05131670194948623,0.25,0.0,4,8,6,6,3,6
ZX0L5OQGAI,2,2,crossover,0.05131670194948623,0.25,1.0,4,20,4,6,2,4
ETDE04PNEV,2,2,crossover,0.05131670194948623,0.25,0.0,5,4,8,7,4,8
HO7V5E6EZ7,2,2,crossover,0.05131670194948623,0.25,0.0,4,24,9,6,3,5
YBNICDZJL9,2,2,crossover,0.05131670194948623,0.25,0.0,4,17,4,6,2,4
D2DZS233V6,2,2,crossover,0.05131670194948623,0.25,0.0,4,26,7,6,3,5
IEUV5TRQ34,2,2,crossover,0.05131670194948623,0.25,0.0,4,18,5,6,3,5
HYQR2H86KS,2,2,crossover,0.05131670194948623,0.25,0.0,5,7,6,8,3,6
GD6CK5LVNL,2,2,mutation,0.05131670194948623,0.25,0.0,4,6,6,7,3,6
AJPCJOCMYS,2,2,crossover,0.05131670194948623,0.25,0.0,4,17,4,6,2,4
BPX6I51LJ7,2,2,mutation,0.05131670194948623,0.25,1.0,5,26,5,6,3,5
I2WQKJAPXH,2,2,crossover,0.05131670194948623,0.25,1.0,4,11,6,6,3,6
1CTFLZM53S,2,3,mutation,0.1339745962155613,0.0,0.0,4,10,6,5,3,6
PCD67IDFAX,2,3,inicialization,0.1339745962155613,0.0,0.0,5,28,5,5,3,4
VKAME9VSO2,2,3,inicialization,0.10557280900008414,0.08333333333333337,0.0,5,4,6,9,4,6
A7MJS16FDO,2,3,inicialization,0.1339745962155613,0.0,0.0,3,22,11,1,3,5
519PF23XJA,2,3,inicialization,0.1339745962155613,0.0,0.0,5,28,11,3,3,4
KSDEKVXUQJ,2,3,inicialization,0.1339745962155613,0.0,0.0,3,7,5,5,3,5
YWZYQEX7SJ,2,3,inicialization,0.1339745962155613,0.0,0.0,4,35,8,2,3,4
WH5CUTD526,2,3,inicialization,0.1339745962155613,0.0,0.0,5,36,7,3,3,4
OICRXE3CTB,2,3,inicialization,0.1339745962155613,0.0,1.0,4,32,3,2,2,3
Q1BLB123CI,2,3,inicialization,0.1339745962155613,0.0,0.0,4,35,11,3,3,4
DYPSNIXS6U,2,3,inicialization,0.1339745962155613,0.0,0.0,5,36,4,2,3,4
BLZLUBZWWX,2,3,inicialization,0.1339745962155613,0.0,0.0,4,15,4,5,3,4
6JG54P686W,2,3,inicialization,0.1339745962155613,0.0,1.0,4,21,3,2,2,3
HXKRM5SAAD,2,3,inicialization,0.1339745962155613,0.0,0.0,4,35,3,5,2,3
KX0JYZUJL5,2,3,inicialization,0.1339745962155613,0.0,1.0,4,17,9,5,3,5
LJMLVAJIT4,2,3,inicialization,0.1339745962155613,0.0,0.0,4,38,9,3,3,4
28J1SLD49L,2,3,inicialization,0.1339745962155613,0.0,1.0,5,22,12,2,3,5
W2BVQMCDB1,2,3,mutation,0.1339745962155613,0.0,0.0,4,12,4,5,3,4
PZQ4CF8B26,2,3,crossover,0.1339745962155613,0.0,0.0,4,23,8,3,4,5
