id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
XOR2OPVRSW,1,0,inicialization,0.07417990022744858,0.5,0.0,,2,,,7,9
PQP61KJU0F,1,0,inicialization,0.07417990022744858,0.5,1.0,7,2,9,,7,9
F82DWF4DX5,1,0,inicialization,0.09861218113400261,0.25,1.0,5,10,4,2,3,4
ZTIS7JICHE,1,0,inicialization,0.07417990022744858,0.5,1.0,4,7,5,5,3,5
JXIUZCGM1S,1,1,inicialization,0.16547703960371973,0.25,0.0,6,21,9,2,3,4
3CQ6U1AVZB,1,1,inicialization,0.15484574527148343,0.30000000000000004,0.0,5,10,3,6,2,3
J1S9ZZURW2,1,0,inicialization,0.09861218113400261,0.25,1.0,7,31,3,6,2,3
C1Z3C4NHWY,1,0,inicialization,0.15484574527148343,0.050000000000000044,0.0,5,28,4,9,3,4
EQ9BKRLOUL,1,0,inicialization,0.07417990022744858,0.5,1.0,4,7,4,5,2,4
I5A1BY9ZZC,1,0,inicialization,0.07417990022744858,0.5,0.0,5,17,9,6,2,4
QQ575PXVCZ,1,1,inicialization,0.15484574527148343,0.30000000000000004,0.0,4,29,8,7,2,4
W38TENDNOD,1,1,inicialization,0.15484574527148343,0.30000000000000004,0.0,7,8,4,7,2,4
5P0ZZWPNPC,1,1,inicialization,0.16547703960371973,0.25,1.0,6,27,5,1,2,3
M42KH86BD3,1,0,inicialization,0.07417990022744858,0.5,0.0,6,30,6,4,2,4
82BM3LWDOY,1,1,inicialization,0.17084380241115005,0.050000000000000044,1.0,6,34,3,7,2,3
MI8D9FJEP9,1,0,inicialization,0.07417990022744858,0.5,1.0,7,22,6,3,2,4
TR2HT6HC29,1,1,inicialization,0.16547703960371973,0.25,0.0,6,24,8,1,4,5
6LEWABQLE1,1,1,inicialization,0.15484574527148343,0.30000000000000004,1.0,5,29,7,7,2,4
C07ZF9UB2I,1,0,inicialization,0.15484574527148343,0.050000000000000044,0.0,4,38,9,9,3,4
CIJ8WG8OUC,1,0,inicialization,0.07417990022744858,0.5,1.0,3,25,9,6,2,4
BVL9NP1WBL,1,0,inicialization,0.07417990022744858,0.5,0.0,5,13,6,5,2,4
MF58FNOLQ3,1,0,inicialization,0.07417990022744858,0.5,1.0,7,13,6,5,2,4
VP6C5TUDFJ,1,1,inicialization,0.16547703960371973,0.25,1.0,4,24,6,2,2,3
T0KXM74QY0,1,0,inicialization,0.07417990022744858,0.5,1.0,3,11,8,3,3,5
N3XFG2X49H,1,0,inicialization,0.07417990022744858,0.5,1.0,6,18,9,5,2,4
X7ND7YM5UB,1,0,inicialization,0.07417990022744858,0.5,0.0,4,18,7,6,2,4
9DI7YDB2JP,1,1,inicialization,0.17084380241115005,0.050000000000000044,1.0,6,17,2,4,1,2
XMLROBQ9I8,1,1,inicialization,0.17084380241115005,0.050000000000000044,1.0,5,38,5,4,1,2
MTOJX5EH2K,1,0,inicialization,0.07417990022744858,0.5,0.0,5,3,6,7,4,6
BUSXZBYUC5,1,0,inicialization,0.07417990022744858,0.5,0.0,7,14,8,5,2,4
RX7OV3BZQR,1,0,inicialization,0.09861218113400261,0.25,1.0,4,5,3,4,2,3
FWNPI3A8KE,1,1,inicialization,0.15484574527148343,0.30000000000000004,1.0,5,21,7,7,2,4
OPRFTWODMA,1,1,inicialization,0.15484574527148343,0.30000000000000004,0.0,5,19,3,7,2,3
WRGEA5T35X,1,1,inicialization,0.16547703960371973,0.25,1.0,5,10,3,2,2,3
DNE908NIJB,1,1,inicialization,0.15484574527148343,0.30000000000000004,1.0,5,21,5,8,2,4
XG50BSMIA0,1,1,inicialization,0.15484574527148343,0.30000000000000004,1.0,7,15,8,7,2,4
2IX3J53B31,1,0,inicialization,0.09861218113400261,0.25,1.0,6,21,7,1,3,4
L11Y8FGKU5,1,1,inicialization,0.15484574527148343,0.30000000000000004,1.0,3,20,6,8,2,4
C18JZ3THAV,1,1,inicialization,0.16547703960371973,0.25,0.0,6,15,3,2,2,3
24K6NR1XJS,1,0,inicialization,0.09861218113400261,0.25,0.0,3,18,3,4,2,3
PSMK452ZG7,1,0,inicialization,0.1339745962155614,0.15000000000000002,0.0,5,36,3,8,2,3
7WRHQ62O05,1,0,inicialization,0.09861218113400261,0.25,1.0,5,16,3,5,2,3
P48WG2BTJT,1,0,inicialization,0.15484574527148343,0.050000000000000044,0.0,6,14,8,9,4,5
