id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
LMD90XZRO4,1,2,inicialization,0.09090909090909094,0.16666666666666663,0.0,,2,,,4,7
3RR2D9193D,1,1,inicialization,0.04653741075440765,0.16666666666666663,1.0,4,2,7,,4,5
ZJ1FF7CSX0,1,3,inicialization,0.18688437181825834,0.16666666666666663,0.0,3,13,5,3,3,4
DHUXJRSPYD,1,4,inicialization,0.2022759647825344,0.43333333333333335,1.0,3,30,4,8,2,3
5V3VE5K2B3,1,2,inicialization,0.09090909090909094,0.16666666666666663,1.0,4,21,7,3,3,4
5DWGQRCPRK,1,4,inicialization,0.2022759647825344,0.43333333333333335,1.0,3,5,5,9,3,4
HPQ2C0Q7E5,1,4,inicialization,0.2022759647825344,0.43333333333333335,1.0,4,33,6,8,2,3
85YTALVKEA,1,1,inicialization,0.04653741075440765,0.16666666666666663,1.0,3,6,6,4,3,4
JWSX41HYKE,1,1,inicialization,0.04653741075440765,0.16666666666666663,0.0,4,6,5,8,3,5
KL13T5NUYP,1,3,inicialization,0.18688437181825834,0.16666666666666663,0.0,3,16,6,3,3,4
FSB4RR6W0T,1,4,inicialization,0.23939997587811312,0.16666666666666663,0.0,3,10,2,3,1,2
Q182LB9WH3,1,2,inicialization,0.09090909090909094,0.16666666666666663,0.0,4,12,6,5,3,4
ZSCYTW3DAO,1,1,inicialization,0.04653741075440765,0.16666666666666663,0.0,4,23,5,8,3,5
VG43WQP9GX,1,4,inicialization,0.2022759647825344,0.43333333333333335,1.0,4,30,6,7,2,3
PJ5LQ1VDDW,1,3,inicialization,0.18688437181825834,0.16666666666666663,1.0,4,20,6,2,3,4
5NKC0CKJX8,1,3,inicialization,0.14719713457755823,0.5,0.0,4,4,3,7,2,3
DLXL8CFZ35,1,3,inicialization,0.14719713457755823,0.5,0.0,4,17,3,7,2,3
74VCZATOV6,1,1,inicialization,0.04653741075440765,0.16666666666666663,1.0,4,9,4,4,3,4
IDW6MNKLGV,1,0,inicialization,0.04653741075440765,0.0,0.0,4,4,4,6,2,4
TDK4C55LO5,1,4,inicialization,0.2022759647825344,0.43333333333333335,1.0,3,15,4,8,3,4
BQE49O90PY,1,3,inicialization,0.18688437181825834,0.16666666666666663,0.0,3,19,6,3,3,4
GMAB6JNDDX,1,3,inicialization,0.18688437181825834,0.16666666666666663,0.0,4,10,2,6,1,2
V2A7TN79HS,1,2,inicialization,0.09090909090909094,0.16666666666666663,1.0,3,28,6,3,3,4
XWM41MU3BW,1,6,inicialization,1.0,1.0,1.0,4,27,2,8,1,2
X846F3ED02,1,2,inicialization,0.09090909090909094,0.16666666666666663,1.0,4,38,5,3,2,3
Y40W233AJ4,1,5,inicialization,0.2614510541240036,0.2666666666666666,0.0,4,35,3,9,2,3
