id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
DB2V4Q1VID,1,1,inicialization,0.031754163448145745,0.08333333333333337,0.0,,2,,,7,9
P41NZGP0XH,1,0,inicialization,0.0,0.0,1.0,7,2,9,,7,8
4V7LL73KR1,1,0,inicialization,0.0,0.0,1.0,4,4,7,8,4,6
36JXY0NZVT,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,4,26,3,8,2,3
5VOSCLNXFA,1,1,inicialization,0.591751709536137,0.0,1.0,4,21,5,2,3,4
VN2MU8H3W7,1,2,inicialization,0.1339745962155613,0.33333333333333337,1.0,4,35,5,8,2,3
KN4HR65XZP,1,0,inicialization,0.0,0.0,0.0,5,5,8,8,5,7
XSA41GUWK0,1,0,inicialization,0.0,0.0,1.0,5,10,5,7,3,5
PCE3PXJ3ZX,1,1,inicialization,0.591751709536137,0.0,0.0,5,4,3,4,2,3
WR46D81GHN,1,0,inicialization,0.0,0.0,1.0,7,4,9,6,5,7
XMTX3IHL22,1,1,inicialization,0.591751709536137,0.0,0.0,7,10,3,4,2,3
U5BW6DZGXN,1,1,inicialization,0.591751709536137,0.0,1.0,4,30,9,2,3,4
Y9GU0H48NA,1,2,inicialization,0.1339745962155613,0.33333333333333337,1.0,4,25,8,8,2,4
XELYNI5V2J,1,0,inicialization,0.0,0.0,1.0,5,24,8,3,3,4
CWLQRAACXC,1,1,inicialization,0.591751709536137,0.0,1.0,3,40,3,2,2,3
7U0JLOJ7VI,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,7,20,3,6,2,3
E4NZQ6MZMK,1,1,inicialization,0.591751709536137,0.0,0.0,4,36,6,4,3,4
ZCWVWSWPBM,1,0,inicialization,0.0,0.0,1.0,6,16,5,2,4,5
HWB9UPK3H3,1,1,inicialization,0.591751709536137,0.0,0.0,3,17,5,2,3,4
2GU3I79KB7,1,0,inicialization,0.0,0.0,1.0,5,10,8,1,5,6
3SU0GOSGR2,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,7,22,7,7,2,4
FG07O3VDVQ,1,2,inicialization,0.1339745962155613,0.33333333333333337,1.0,7,18,3,6,2,3
6YNP9Q5UIR,1,0,inicialization,0.0,0.0,1.0,4,33,3,6,2,3
FRHP3WUL89,1,2,inicialization,0.1339745962155613,0.33333333333333337,1.0,5,23,3,4,2,3
GWEGLMHZAV,1,1,inicialization,0.591751709536137,0.0,1.0,4,29,7,2,3,4
ZNCGO7QJL2,1,0,inicialization,0.0,0.0,1.0,6,9,9,8,3,5
JSMPIG5E09,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,4,33,3,7,2,3
MJAQH0C92N,1,1,inicialization,0.591751709536137,0.0,0.0,7,19,3,1,2,3
YWN83PGIOY,1,1,inicialization,0.591751709536137,0.0,1.0,7,30,2,3,1,2
E8FZA5HMQX,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,5,25,4,8,2,4
C4FKW330H1,1,2,inicialization,0.1339745962155613,0.33333333333333337,1.0,6,30,6,5,2,3
S73OJQT67M,1,2,inicialization,0.1339745962155613,0.33333333333333337,0.0,3,29,2,5,1,2
DTTXI4MY9V,1,1,inicialization,0.591751709536137,0.0,0.0,5,36,5,3,3,4
57K9LGVZGC,1,1,inicialization,0.591751709536137,0.0,1.0,7,33,3,3,2,3
