0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.6516760961228931), ('max_depth', 14.724337001952623), ('min_samples_split', 0.08371108750143863), ('min_samples_leaf', 0.18289014132296563), ('max_leaf_nodes', 593.5744616581002), ('min_impurity_decrease', 0.3250732973712078), ('class_weight', 0.9497316880638498)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.946943111177545), ('max_depth', 4.6130023804677425), ('min_samples_split', 0.6187808850005264), ('min_samples_leaf', 0.19216506581051312), ('max_leaf_nodes', 438.3532789429077), ('min_impurity_decrease', 0.22379178374013087), ('class_weight', 0.4379297077673622)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.3131918568136187), ('max_depth', 13.972937975694625), ('min_samples_split', 0.42989302443407806), ('min_samples_leaf', 0.48608398104452427), ('max_leaf_nodes', 342.5966586723061), ('min_impurity_decrease', 0.05179945080574244), ('class_weight', 0.5583898145596823)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.2647569172537918), ('max_depth', 8.073266426663332), ('min_samples_split', 0.4592554778347896), ('min_samples_leaf', 0.06914718867186678), ('max_leaf_nodes', 916.099530062587), ('min_impurity_decrease', 0.3311134681590109), ('class_weight', 0.6625978263147319)])"
0.0,0.648936170212766,0,"OrderedDict([('criterion', 0.0650825162141545), ('max_depth', 0.3721710183807192), ('min_samples_split', 0.9041669933214825), ('min_samples_leaf', 0.036802176975513), ('max_leaf_nodes', 44.58995853706685), ('min_impurity_decrease', 0.4497449783732749), ('class_weight', 0.21501376183441367)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.7318221444660347), ('max_depth', 14.692185612137257), ('min_samples_split', 0.4762392000648029), ('min_samples_leaf', 0.3351879573501846), ('max_leaf_nodes', 128.73397714954888), ('min_impurity_decrease', 0.2123101046568756), ('class_weight', 0.8312724821413009)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.745282204089361), ('max_depth', 2.0281696403761313), ('min_samples_split', 0.9229130377117064), ('min_samples_leaf', 0.4467462240877362), ('max_leaf_nodes', 702.2094336414151), ('min_impurity_decrease', 0.11960724717652638), ('class_weight', 0.8517006249840302)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.021638600979131173), ('max_depth', 5.4580770374523455), ('min_samples_split', 0.6937468825543224), ('min_samples_leaf', 0.23892487800154832), ('max_leaf_nodes', 393.3471748900281), ('min_impurity_decrease', 0.5883976787602712), ('class_weight', 0.2959108383182628)])"
0.16086956521739137,0.3351063829787234,0,"OrderedDict([('criterion', 0.5013401022315318), ('max_depth', 3.9141383525052293), ('min_samples_split', 0.0779760936022148), ('min_samples_leaf', 0.4197219924629912), ('max_leaf_nodes', 181.98965941825927), ('min_impurity_decrease', 0.08909217742757591), ('class_weight', 0.14622005435026042)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.983977402978889), ('max_depth', 7.561208483735241), ('min_samples_split', 0.05224594284720685), ('min_samples_leaf', 0.1983800072046255), ('max_leaf_nodes', 915.8130551151096), ('min_impurity_decrease', 0.7239968115366716), ('class_weight', 0.32748693498378956)])"
0.0,0.648936170212766,0,"OrderedDict([('criterion', 0.2563780374471477), ('max_depth', 0.705805699305232), ('min_samples_split', 0.5360360961384728), ('min_samples_leaf', 0.46190661468343586), ('max_leaf_nodes', 44.754333360496645), ('min_impurity_decrease', 0.6993028552591974), ('class_weight', 0.05033476985685503)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.3609411364078928), ('max_depth', 14.581931008183469), ('min_samples_split', 0.7992020578768041), ('min_samples_leaf', 0.41687485382126155), ('max_leaf_nodes', 662.473235996077), ('min_impurity_decrease', 0.883592948411397), ('class_weight', 0.4626446713891701)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.31467124026694626), ('max_depth', 1.037613688183483), ('min_samples_split', 0.5440685543450511), ('min_samples_leaf', 0.053694359038024525), ('max_leaf_nodes', 60.153756869347816), ('min_impurity_decrease', 0.9313340463757347), ('class_weight', 0.8916325570783966)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.9563025071595127), ('max_depth', 9.6141450882583), ('min_samples_split', 0.7792091484245434), ('min_samples_leaf', 0.22007514813674744), ('max_leaf_nodes', 882.5308438365802), ('min_impurity_decrease', 0.9518840172196688), ('class_weight', 0.7996193779600321)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.3175360641865541), ('max_depth', 14.623043535640432), ('min_samples_split', 0.743440272119569), ('min_samples_leaf', 0.24360896210585453), ('max_leaf_nodes', 473.71522888759677), ('min_impurity_decrease', 0.19270971124338376), ('class_weight', 0.690231560347217)])"
0.0,0.648936170212766,0,"OrderedDict([('criterion', 0.29147449481433374), ('max_depth', 2.831440061905372), ('min_samples_split', 0.08359692468569402), ('min_samples_leaf', 0.1534812134790445), ('max_leaf_nodes', 924.1118152315387), ('min_impurity_decrease', 0.7420247474210269), ('class_weight', 0.057916163936511444)])"
0.0,0.35106382978723405,0,"OrderedDict([('criterion', 0.5863296189718062), ('max_depth', 6.399289941976839), ('min_samples_split', 0.004503104420331194), ('min_samples_leaf', 0.33255007138817305), ('max_leaf_nodes', 137.3939765576379), ('min_impurity_decrease', 0.4794618913092802), ('class_weight', 0.675647762847255)])"
