id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
S2HCH7K8BV,1,4,inicialization,0.2682731710650429,0.05967624065143673,0.0,,2,,,39,2652
701IXCDB6V,1,4,inicialization,0.2798481377257379,0.05410148896233902,1.0,39,2,2652,,39,2605
3PXOOIQO1N,1,1,inicialization,0.36657134503109523,0.012157474057432838,0.0,28,31,2008,2,28,839
1HUZSMPWQT,1,2,inicialization,0.20797679357251597,0.10195057261904261,0.0,25,34,592,8,25,592
7KSESMZMB1,1,4,inicialization,0.2566277185815534,0.05983288943721754,1.0,30,23,1490,5,30,999
8CSP8RWMPC,1,1,inicialization,0.28057923539601626,0.01879368625505906,1.0,7,18,1141,5,7,63
F82G0YEQ77,1,0,inicialization,0.21194244639560844,0.03763044224279388,0.0,8,17,266,6,8,100
X4UFJRIZ82,1,3,inicialization,0.2727497240500367,0.053246346366790154,1.0,30,8,2299,5,30,1716
X7OY44ZRXJ,1,0,inicialization,0.1835570704866325,0.0844402949304146,1.0,9,35,2434,7,9,124
836Z8N8CSM,1,1,inicialization,0.2095094602196329,0.09685896607633349,1.0,5,25,2139,8,5,26
B7EA5I5MKO,1,0,inicialization,0.31823904696794947,0.01051769818676418,0.0,20,19,1470,3,20,918
UXSNY098JF,1,2,inicialization,0.24616587280910618,0.04580327135459861,1.0,32,32,597,5,25,597
ERTW0INQ7Y,1,0,inicialization,0.5056564103942063,3.785968436831322e-05,0.0,9,24,12,2,6,12
DXMI9GRB11,1,1,inicialization,0.32942912028018856,0.01793333361120253,0.0,18,2,2202,2,18,1376
CXSJBZ4UHM,1,3,inicialization,0.31263278602145295,0.02380575272693919,0.0,27,22,1566,3,27,1032
958SUJTEKD,1,3,inicialization,0.3382428297177179,0.02287489076265381,0.0,29,11,1583,1,29,1529
J6A5AO4CU7,1,0,inicialization,0.2690228850076354,0.03244470749399453,0.0,23,13,795,4,23,795
KQIGYQSZDI,1,4,inicialization,0.36593242002605064,0.026674057988532396,1.0,22,25,2546,2,22,820
YKMIC2121T,1,1,inicialization,0.23994511167808807,0.03801424913478468,1.0,31,25,307,5,21,307
JN211VK9BD,1,5,inicialization,0.22244380084895143,0.1410523325038936,0.0,22,30,693,9,22,682
8HG9W81WAS,1,1,inicialization,0.3591786524858016,0.01569162349273312,0.0,12,20,2526,3,12,297
TRW2ZCYG7I,1,0,inicialization,0.4847559348264332,0.0033396409651510472,1.0,10,37,1277,2,10,171
DYZWOCMFLK,1,2,inicialization,0.19934902131287202,0.11051762871945348,0.0,14,27,430,7,14,430
STHVYPV7AJ,1,0,inicialization,0.2897603301013538,0.017830174654712705,0.0,14,30,1780,4,14,429
1LTPX7TSZW,1,3,inicialization,0.24344468729828916,0.05618516094881232,0.0,20,7,2502,6,20,1379
I6LYFZSSHH,1,2,inicialization,0.22293465802631485,0.05704551359266863,1.0,10,14,1982,6,10,213
BK5OYVPTSZ,1,3,inicialization,0.2086903438966281,0.142604579562995,0.0,17,14,966,8,17,684
YHT7Y9MNT0,1,2,inicialization,0.2886263897376742,0.020574480766585745,1.0,6,30,1842,5,6,39
HVMQA78CZ6,1,0,inicialization,0.2762403985527503,0.018496018828420002,1.0,8,31,2476,5,8,88
2U8FJNHWX3,1,0,inicialization,0.2787142808872404,0.01822579098953403,0.0,33,4,1265,3,33,1265
G0DUZ65KZD,1,1,inicialization,0.2787960830444911,0.0258255147875065,0.0,37,5,1711,3,37,1711
DBQSE2GWIU,1,5,inicialization,0.28364478357944334,0.09795585491335346,1.0,6,7,2642,9,6,47
CKC2T2S5IV,1,0,inicialization,0.19154250532835582,0.08255113141409043,1.0,11,32,260,7,11,238
4JNIS8J52B,1,3,inicialization,0.21988726151568283,0.11061036757932818,1.0,28,12,1319,9,28,1319
5MZL3SIUEE,1,2,inicialization,0.24221433774067613,0.05022521302150851,1.0,17,40,1488,5,17,502
4VFB6C2MH1,1,1,inicialization,0.2930992931046902,0.01860959788152483,1.0,14,34,970,4,14,415
2DFTSROS7Q,1,0,inicialization,0.5729628321731581,0.0,1.0,4,24,338,1,4,13
FLBNDWNJ9H,1,0,inicialization,0.28119858395913533,0.018014263028246824,1.0,7,12,2326,5,7,65
PDKSONR1CU,1,3,inicialization,0.27313463204640176,0.04932700069328377,1.0,35,4,2314,3,35,2276
EJ2E941171,1,1,inicialization,0.1952982512482767,0.10103673014589531,0.0,10,2,2399,8,10,271
I9NYT0BV6K,1,0,inicialization,0.1917510272369939,0.07412891465662996,1.0,12,39,2460,7,12,275
D2FMGJ8A8E,1,4,inicialization,0.2181952035808692,0.11797251317447555,1.0,27,23,1231,9,27,958
XAXOVBHJ3C,1,5,inicialization,0.2705892911047032,0.11096708222011975,1.0,4,30,462,9,4,16
8MRTD3LOCW,1,2,inicialization,0.37713110918346127,0.012725369322957647,0.0,10,37,2532,3,10,150
