id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
FKFC01U95B,1,1,inicialization,0.2701642814275045,0.02240763055572259,0.0,,2,,,34,2678
8Y6A84AC9Z,1,1,inicialization,0.2528096869758304,0.031095526126252215,1.0,34,2,2678,,34,2536
K99FXEN9YU,1,0,inicialization,0.35480609057633583,0.0018516748658620186,1.0,29,22,1144,2,29,1060
D9SPGOUK5C,1,1,inicialization,0.4069285911112944,0.001366587285713261,0.0,33,33,265,1,26,265
75W7MSYG9P,1,3,inicialization,0.2702295119146956,0.0372466468362076,1.0,28,10,2177,4,28,1521
2J04U5WT8V,1,1,inicialization,0.2244734191805876,0.06629442681335562,0.0,19,26,1526,6,19,757
5HFYQ5XH72,1,2,inicialization,0.3452265070959214,0.01148609880876017,0.0,30,20,1534,2,29,1164
LK6I7XAHOX,1,3,inicialization,0.29594640853080145,0.030025180544867913,0.0,25,12,2596,3,25,1428
YJUN8RRX5H,1,0,inicialization,0.3307151894486453,0.00957924810439792,1.0,32,11,392,3,24,392
LC343T2J59,1,1,inicialization,0.21497651910312066,0.07240744992053694,0.0,25,32,1084,7,25,763
GCYQ7I0K6S,1,2,inicialization,0.2693413086310671,0.03438275807595281,1.0,31,5,2552,4,31,2029
A8ODCIL2PP,1,5,inicialization,0.2199357394709075,0.10632187022445727,1.0,10,28,2246,9,10,163
56W6BIYXS1,1,5,inicialization,0.4840113808073153,0.002915451895043719,1.0,6,3,1401,3,6,43
U2DJPGYB22,1,0,inicialization,0.24313815019561724,0.028610314400466907,0.0,33,9,1663,5,31,1630
AE13QRJF77,1,4,inicialization,0.4562862910293295,0.002106534691315831,1.0,30,34,122,1,22,122
K0R6F6KRTF,1,1,inicialization,0.2929944654893991,0.018232658775864885,0.0,6,26,1726,5,6,42
4JGRYWAXTI,1,1,inicialization,0.5841111179973864,0.001060164325470403,0.0,3,36,402,1,3,8
