id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
2L0547HUA0,1,1,inicialization,0.3758122160676407,0.06756756756756754,15,0.0,,2,,,15,101
XPG4QXVVRP,1,4,inicialization,0.44465561847481294,0.07057057057057059,15,1.0,15,2,101,,15,97
FWYUZHN8OM,1,1,inicialization,0.41785509856986003,0.009009009009009028,13,0.0,13,26,49,3,13,38
3WNLFGJWS5,1,3,inicialization,0.512283488323255,0.24024024024024027,5,1.0,5,28,38,7,5,15
MD9242P4WP,1,2,inicialization,0.4703591022971503,0.03603603603603611,4,0.0,11,36,10,2,4,10
N572HFTUKA,1,4,inicialization,0.5247765572131751,0.21321321321321324,4,0.0,5,12,5,5,4,5
U0DNH3GPYI,1,3,inicialization,0.49412204184794983,0.07357357357357358,9,1.0,9,4,84,7,9,55
UP53LEB21V,1,3,inicialization,0.45886880841409905,0.17567567567567566,9,1.0,9,25,48,2,9,31
74IO6A6IIL,1,0,inicialization,0.38752990503627005,0.06906906906906907,9,0.0,9,25,82,5,9,34
IZZG54J4E5,1,2,inicialization,0.4606401100294064,0.03603603603603611,10,0.0,14,15,28,2,10,28
WX6TLFEW9A,1,4,inicialization,0.47528610145654115,0.10060060060060061,14,1.0,15,24,46,7,14,42
MMAG3O2CGV,1,3,inicialization,0.6205915313859623,0.0780780780780781,7,1.0,7,29,69,8,7,23
ETIAICF4O5,1,0,inicialization,0.4397539843192775,0.013513513513513487,5,0.0,5,5,94,4,5,22
8JHL540EL8,1,1,inicialization,0.4229260410770682,0.09609609609609615,9,1.0,12,11,24,4,9,24
QO4F7145XM,1,1,inicialization,0.44539460001509823,0.1426426426426427,5,1.0,5,35,30,2,5,13
A4OOVAYXML,1,0,inicialization,0.41785509856986003,0.009009009009009028,12,0.0,15,27,74,3,12,37
0Y6IZ05SPL,1,0,inicialization,0.4380485130509837,0.037537537537537524,7,1.0,7,40,18,3,7,18
G3QM8YVI1H,1,1,inicialization,0.46267160459242607,0.024024024024023927,3,0.0,3,16,98,2,3,8
8CJBTPGTXN,1,2,inicialization,0.4603867109597676,0.06756756756756754,8,0.0,9,18,12,3,8,12
J38XSDC7TU,1,2,inicialization,0.564714249933993,0.21471471471471473,3,0.0,10,12,4,5,3,4
CUMD9BN4D8,1,0,inicialization,0.38630351424879694,0.042042042042042094,12,0.0,13,19,101,5,12,43
MDLDPYMHEK,1,1,inicialization,0.42138827849307403,0.07057057057057059,12,1.0,14,37,37,4,12,32
MG7W999CRG,1,0,inicialization,0.4571032859693631,0.0030030030030030463,3,1.0,3,15,75,2,3,8
DNCXDAD0XA,1,1,inicialization,0.40565434867683836,0.15465465465465467,12,1.0,13,14,49,4,12,49
FZD9SHHYBJ,1,6,inicialization,0.5420632321048091,0.26876876876876876,6,1.0,6,4,40,7,6,30
97BRFPGN39,1,2,inicialization,0.4257758064394478,0.018018018018017945,13,0.0,13,23,84,3,13,39
VTFFY34TEZ,1,2,inicialization,0.43659078949437646,0.07657657657657657,8,1.0,8,18,81,1,8,33
2LPBN268YG,1,2,inicialization,0.46675781138805905,0.045045045045045085,6,1.0,6,11,62,6,6,27
YA4HKJT108,1,3,inicialization,0.5563156800120787,0.15915915915915918,7,0.0,7,11,21,8,7,21
QL08YHS25O,1,3,inicialization,0.5227671468012194,0.21321321321321324,4,0.0,4,28,5,6,4,5
MTP4GUO0LC,1,1,inicialization,0.41445995623088017,0.14864864864864868,10,0.0,10,3,77,2,10,73
K0Z0CWY055,1,2,inicialization,0.4505953013504941,0.012012012012011963,15,1.0,15,21,86,5,15,41
T50PD3C90M,1,1,inicialization,0.4257758064394478,0.0645645645645645,8,0.0,8,5,55,2,8,51
U4IVW8F9FO,1,3,inicialization,0.43441124862661096,0.0645645645645645,11,0.0,13,32,50,3,11,32
7YZO2S4H02,1,1,inicialization,0.46573332977383,0.018018018018017945,8,0.0,8,5,29,2,8,29
Y7FSWTRTKO,1,5,inicialization,0.7690993591462231,1.0,4,1.0,4,9,29,8,4,14
L5049NXHY0,1,4,inicialization,0.46420028022318016,0.12762762762762764,12,1.0,13,36,41,6,12,32
P4YN1A81AF,1,5,inicialization,0.5288210855969991,0.21321321321321324,5,1.0,5,17,33,8,5,19
A6WQE202CO,1,1,inicialization,0.43248090597943567,0.03603603603603611,9,1.0,10,4,21,2,9,21
KY3AET8T29,1,0,inicialization,0.3283395057405325,0.06606606606606602,15,0.0,15,4,85,7,15,85
8VLGHL3ZCH,1,1,inicialization,0.479734018285528,0.016516516516516533,8,0.0,8,23,48,4,8,28
