id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
D0OKBSZWX6,1,4,inicialization,0.36932567799065696,0.19054054054054054,15,0.0,,2,,,15,113
7H2X0NQOIG,1,2,inicialization,0.3768021831311932,0.06351351351351353,15,1.0,15,2,113,,15,105
3FHFY3NWOC,1,2,inicialization,0.5009047961570903,0.0972972972972973,7,1.0,7,37,12,6,7,12
9THHP7WZZX,1,1,inicialization,0.3556708624481383,0.08648648648648649,11,0.0,11,17,91,4,11,55
ZW9WWX8BL2,1,4,inicialization,0.4988963566385528,0.21081081081081082,8,0.0,8,34,52,8,8,29
08I2KWD6B5,1,2,inicialization,0.3841519808884404,0.032432432432432434,11,0.0,12,31,53,7,11,37
OAU99XBUEX,1,0,inicialization,0.31194741091917033,0.055405405405405395,8,0.0,8,31,67,4,8,29
6WEDM0DJ7P,1,3,inicialization,0.45547762182858864,0.052702702702702664,8,0.0,8,15,79,8,8,41
Z2PJTJ2KV4,1,1,inicialization,0.412760120300832,0.2135135135135135,4,0.0,4,33,89,5,4,12
9MUXDPKF7N,1,0,inicialization,0.36193677277730374,0.002702702702702786,6,1.0,6,25,47,3,6,21
WLYQ1OZW2J,1,2,inicialization,0.362356689392199,0.08783783783783783,11,0.0,11,30,44,2,11,33
MA68XCGAAM,1,1,inicialization,0.34189236068430806,0.0972972972972973,10,1.0,13,13,24,3,10,24
UL8XJNOATX,1,1,inicialization,0.377017115993895,0.21081081081081088,8,1.0,8,11,84,2,8,44
7OTXEQLDJH,1,1,inicialization,0.3702819701586495,0.037837837837837784,9,1.0,9,29,34,1,9,30
MMJ935Z0XM,1,1,inicialization,0.400013392408738,0.06486486486486487,7,1.0,7,23,53,2,7,26
KMHVOV4KUE,1,2,inicialization,0.4451234004641499,0.025675675675675635,8,1.0,8,8,86,8,8,55
IOGR1LH1XW,1,2,inicialization,0.6311296240882744,1.0,3,0.0,3,35,76,7,3,8
ZQY7GHCTO8,1,1,inicialization,0.40878263975502016,0.060810810810810856,7,1.0,7,34,35,2,7,24
110M5QP2QC,1,3,inicialization,0.41906546521288945,0.10540540540540544,11,1.0,15,30,92,6,11,36
LM2G76KAKK,1,2,inicialization,0.46665997057906483,0.1783783783783784,5,0.0,5,8,78,6,5,23
06518HX6I6,1,2,inicialization,0.3986756279662633,0.09459459459459457,10,0.0,10,5,81,9,10,76
NC66KRIP82,1,2,inicialization,0.3986756279662633,0.2148648648648649,7,0.0,7,2,28,2,7,28
H90D75FVDC,1,1,inicialization,0.3388469596924515,0.05945945945945941,12,0.0,12,8,83,4,12,76
KBRLFM6VYX,1,2,inicialization,0.4103704122445494,0.20945945945945948,6,1.0,6,4,68,5,6,38
LTRKA9P6B6,1,3,inicialization,0.362356689392199,0.1108108108108109,13,1.0,14,32,46,2,13,32
VL9V9INVN0,1,4,inicialization,0.5101129862993095,0.07027027027027027,8,0.0,8,23,18,8,8,18
36MFSDTPXJ,1,0,inicialization,0.3937957485447754,0.014864864864864935,2,0.0,15,5,3,1,2,3
KIGFKBQJEE,1,1,inicialization,0.3653038845509471,0.24864864864864866,3,1.0,3,8,88,5,3,8
8X0R6PMO5I,1,1,inicialization,0.36361810172665987,0.020270270270270285,10,0.0,10,2,52,1,10,52
GBPWPG36CF,1,3,inicialization,0.44742103600446237,0.23243243243243245,6,1.0,6,32,56,5,6,25
MCPC125H8J,1,0,inicialization,0.3157534185515294,0.05135135135135127,10,0.0,11,29,33,4,10,33
ZCE3NUPDKW,1,4,inicialization,0.38219793678478453,0.11891891891891893,12,0.0,14,35,62,1,12,33
V0JXU18GL0,1,3,inicialization,0.36699415683403425,0.1108108108108109,11,1.0,11,39,35,2,11,28
87VZEYPNT0,1,1,inicialization,0.37776996567557564,0.09189189189189184,6,1.0,6,10,42,1,6,26
ZN427FWJQO,1,1,inicialization,0.41699439078370637,0.037837837837837784,5,0.0,5,30,50,2,5,17
8UU5QPAS31,1,2,inicialization,0.40539454691595367,0.021621621621621623,11,1.0,11,29,110,8,11,38
OTQHPI3WP9,1,4,inicialization,0.4729748987518202,0.15675675675675677,11,1.0,12,31,111,8,11,36
VGEBY4FBW4,1,1,inicialization,0.3556708624481383,0.22162162162162158,5,1.0,5,21,45,4,5,21
ZLDG8Q4TYO,1,0,inicialization,0.3384419654490769,0.07027027027027033,4,1.0,4,20,30,3,4,13
85VCASE6HU,1,2,inicialization,0.39734083304519086,0.18648648648648652,9,0.0,14,35,58,5,9,26
W9ICSTEJYG,1,0,inicialization,0.36193677277730374,0.22837837837837838,1,0.0,12,6,2,3,1,2
OCBO39IL3K,1,2,inicialization,0.5482278988938265,0.0608108108108108,6,0.0,6,34,93,8,6,20
19K50AH33D,1,1,inicialization,0.4428352398306632,0.025675675675675635,8,1.0,8,24,107,8,8,37
9J6DKYTS6C,1,2,inicialization,0.34536094160792274,0.07972972972972969,13,0.0,13,25,50,3,13,44
HWGTWLM6T3,1,3,inicialization,0.6311296240882744,0.062162162162162166,7,1.0,7,3,13,7,7,13
WTQKU372O6,1,2,inicialization,0.36361810172665976,0.16756756756756752,10,0.0,14,22,20,5,10,20
DV3Q200UCV,1,3,inicialization,0.4988963566385528,0.21081081081081082,6,1.0,6,34,16,8,6,16
13YYD3FVN5,1,5,inicialization,0.44742103600446237,0.1283783783783784,12,1.0,14,29,79,7,12,38
K89AAH4CP6,1,3,inicialization,0.5353676512562545,0.03378378378378377,11,1.0,13,30,99,7,11,36
PN4J06AFS7,1,3,inicialization,0.4387639194351791,0.2594594594594595,10,1.0,11,39,108,5,10,27
W9ICSTEJYG,2,0,inicialization,0.36193677277730374,0.22837837837837838,1,0.0,12,6,2,3,1,2
36MFSDTPXJ,2,0,inicialization,0.3937957485447754,0.014864864864864935,2,0.0,15,5,3,1,2,3
ZLDG8Q4TYO,2,0,inicialization,0.3384419654490769,0.07027027027027033,4,1.0,4,20,30,3,4,13
9MUXDPKF7N,2,0,inicialization,0.36193677277730374,0.002702702702702786,6,1.0,6,25,47,3,6,21
VC9KLN219E,2,0,crossover,0.34128215411898755,0.016216216216216273,6,0.0,6,20,65,2,6,23
1LUVOGM3QA,2,0,crossover,0.3346068142796671,0.05135135135135127,6,1.0,6,26,87,4,6,29
EBI0OROPLE,2,0,crossover,0.33591634721413643,0.0013513513513513375,7,1.0,7,28,60,4,7,30
OAU99XBUEX,2,0,inicialization,0.31194741091917033,0.055405405405405395,8,0.0,8,31,67,4,8,29
3WYBL0U5L1,2,0,crossover,0.33400328292137826,0.02837837837837842,10,0.0,11,23,64,4,10,39
