id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
928YLETK9K,1,4,inicialization,0.26666487782408443,0.043985912525450366,2684,0.0,,2,,,40,2684
OO2S53F6EG,1,3,inicialization,0.26203743686502323,0.0356979880314382,2553,1.0,40,2,2684,,40,2553
8I04ZWTIV8,1,0,inicialization,0.2972524452747577,0.0036456882322456474,38,1.0,6,34,1057,5,6,38
TM2SNDRCXY,1,2,inicialization,0.3653048741026107,0.016234346557066348,823,1.0,33,34,823,2,33,823
PAIOL0XKB2,1,1,inicialization,0.3154152648755959,0.022017919890719218,1561,1.0,31,11,1834,2,31,1561
L7KY51PSFN,1,0,inicialization,0.18751973219115592,0.06631737558377437,274,1.0,11,9,2482,7,11,274
5GVGJEIS2I,1,2,inicialization,0.24681638762369462,0.029261366189461957,1232,0.0,22,4,1232,5,22,1232
LKRJ748H62,1,1,inicialization,0.20912767607422245,0.047712482912396714,574,1.0,35,4,574,6,23,574
UI1RYX3S7N,1,1,inicialization,0.3319023622050584,0.005288294954251649,267,0.0,29,13,267,3,21,267
H41Q37CM03,1,3,inicialization,0.21331499771974372,0.06371316991143905,911,0.0,21,19,2162,7,21,911
K223BFMU6G,1,1,inicialization,0.2118172229615971,0.03752232996524063,407,1.0,30,13,407,6,20,407
MQJ0E06CQ7,1,0,inicialization,0.49192708115334116,0.0005472027256286927,38,1.0,25,27,38,2,9,38
3JR04DL4N5,1,0,inicialization,0.4337239271622094,0.002317623222964138,672,0.0,19,36,2002,1,19,672
QYQY2X8T5S,1,0,inicialization,0.2557166135051079,0.004164931694521146,242,1.0,11,17,1587,5,11,242
B876KY4Q54,1,0,inicialization,0.2413687007190377,0.01667570350000047,50,0.0,34,21,50,5,14,50
K42CTZWXJL,1,3,inicialization,0.2124705699258559,0.08547246661614027,903,1.0,34,30,932,8,32,903
5C58Z9EAY1,1,1,inicialization,0.30045824568841306,0.020608972726737118,2062,0.0,35,6,2428,2,35,2062
11UZPU9B1S,1,2,inicialization,0.2127407438182749,0.0513362031520076,722,0.0,36,2,722,6,29,722
XPHBJU63VD,1,0,inicialization,0.398934727937588,0.0013839835359880093,803,1.0,22,30,1081,1,22,803
1XVIBKF65E,1,0,inicialization,0.19132146925853266,0.08878064659790685,133,0.0,27,26,133,8,14,133
H1FHR7J2QC,1,2,inicialization,0.19500091596558167,0.08732177217793669,476,1.0,15,23,2053,8,15,476
M9Q3E13OP2,1,0,inicialization,0.21124701623131936,0.03278023919149797,140,1.0,22,15,140,6,16,140
JTUE3W1E99,1,3,inicialization,0.2162399066188342,0.058240144110031755,784,1.0,26,34,1956,7,26,784
C2E3H2FS5B,1,3,inicialization,0.21883573028573422,0.09276484162575127,697,1.0,20,24,1006,9,20,697
Z7J21005MC,1,1,inicialization,0.19335011251034606,0.0745024499304513,362,0.0,22,17,362,7,22,362
BPF086KXG5,1,1,inicialization,0.3735389924595901,0.0033601043279940512,417,1.0,18,14,417,2,18,417
DVPFC8618Q,1,2,inicialization,0.21652356581309218,0.043152127350450376,656,0.0,14,7,1552,6,14,656
IIGJFPS4UN,1,3,inicialization,0.21221778813679337,0.10882544133197924,977,0.0,25,21,2422,8,25,977
R7T7L4FOGQ,1,2,inicialization,0.3474101953399974,0.006615361418413346,1397,1.0,37,16,1678,1,37,1397
WKLQUU951M,1,0,inicialization,0.297905575570231,0.002681093646556998,94,1.0,8,20,502,4,8,94
OGUSZGHIWV,1,0,inicialization,0.31554760376085544,0.010343928895599208,21,0.0,5,12,1112,4,5,21
GKIT2TNZ2K,1,0,inicialization,0.19053509588679096,0.09500957105497287,109,0.0,23,27,109,8,12,109
7GCMUEKH0U,1,2,inicialization,0.20019251445461062,0.10506991313656011,432,0.0,14,27,643,8,14,432
59DUKOP62I,1,3,inicialization,0.2150949671320962,0.06209752390766654,766,1.0,32,35,1999,7,32,766
G9I1YJB8QM,1,0,inicialization,0.4807757967600732,0.001199252688832364,37,0.0,6,9,1812,3,6,37
7LIWYDQ92K,1,0,inicialization,0.20540711824137003,0.04205672335407318,292,1.0,13,27,292,6,13,292
WJ0NAAWBPA,1,2,inicialization,0.21530149391711273,0.042786659836618,969,0.0,29,23,1477,6,29,969
67W4BICRN8,1,1,inicialization,0.24570957676077698,0.03455265677907293,690,0.0,21,35,1927,5,21,690
9HJS2YFY4A,1,0,inicialization,0.2811768297835111,0.004478474862125825,156,1.0,10,33,1048,5,10,156
MXG4GW1PGE,1,3,inicialization,0.2596530518951611,0.04153648134667798,1369,1.0,27,12,2197,5,27,1369
OXCW2F6A69,1,0,inicialization,0.22734478639092115,0.07000500271105004,19,0.0,14,5,19,9,5,19
2KQCWEI8WO,1,4,inicialization,0.22976351412482732,0.0685361428398823,1676,1.0,21,3,1732,7,21,1676
G6K29I6K03,1,0,inicialization,0.19272857995186055,0.10389562407572173,91,1.0,8,25,364,8,8,91
6WGQF7EQRB,1,1,inicialization,0.2455759643812626,0.02477789860173729,963,0.0,17,9,1939,5,17,963
TZHE2S5FKQ,1,1,inicialization,0.19557392123811324,0.07812517162494248,309,0.0,17,9,309,7,17,309
44BK3DODGZ,1,2,inicialization,0.1977980803491204,0.0755968553817088,508,1.0,29,7,508,7,20,508
E63R3WLPKC,1,2,inicialization,0.34478716349414906,0.01075932366541954,1448,1.0,27,12,2189,1,27,1448
YB11JVV5RL,1,2,inicialization,0.24601021869074902,0.03194645401649798,1169,0.0,37,5,1169,5,31,1169
OOECSVWKUP,1,2,inicialization,0.4108565988743088,0.007139597606287684,427,1.0,35,38,427,1,30,427
90ZVQX8WHY,1,0,inicialization,0.1974721820420472,0.0616541698744929,179,0.0,10,23,1764,7,10,179
OXCW2F6A69,2,0,inicialization,0.22734478639092115,0.07000500271105004,19,0.0,14,5,19,9,5,19
OGUSZGHIWV,2,0,inicialization,0.31554760376085544,0.010343928895599208,21,0.0,5,12,1112,4,5,21
G9I1YJB8QM,2,0,inicialization,0.4807757967600732,0.001199252688832364,37,0.0,6,9,1812,3,6,37
MQJ0E06CQ7,2,0,inicialization,0.49192708115334116,0.0005472027256286927,38,1.0,25,27,38,2,9,38
8I04ZWTIV8,2,0,inicialization,0.2972524452747577,0.0036456882322456474,38,1.0,6,34,1057,5,6,38
B876KY4Q54,2,0,inicialization,0.2413687007190377,0.01667570350000047,50,0.0,34,21,50,5,14,50
FTVPDD8W37,2,0,crossover,0.29159886041914973,0.002941713922814393,90,1.0,8,24,1246,5,8,90
G6K29I6K03,2,0,inicialization,0.19272857995186055,0.10389562407572173,91,1.0,8,25,364,8,8,91
WTWD5ILGFR,2,0,mutation,0.21578775224158597,0.01967034031416226,93,1.0,8,23,461,6,8,93
K1HC0LQ33B,2,0,mutation,0.21578775224158597,0.01967034031416226,93,1.0,8,22,806,6,8,93
WKLQUU951M,2,0,inicialization,0.297905575570231,0.002681093646556998,94,1.0,8,20,502,4,8,94
GKIT2TNZ2K,2,0,inicialization,0.19053509588679096,0.09500957105497287,109,0.0,23,27,109,8,12,109
B7B2IVZMFZ,2,0,crossover,0.2833879182890594,0.0014029558932635577,113,0.0,8,9,1275,5,8,113
T0Z7XKO1RC,2,0,mutation,0.19073616539544835,0.09321119129428423,117,0.0,16,9,117,8,13,117
XX9TKHONBX,2,0,crossover,0.29138583220436143,0.0006480557827245326,124,1.0,9,27,1398,5,9,124
1XVIBKF65E,2,0,inicialization,0.19132146925853266,0.08878064659790685,133,0.0,27,26,133,8,14,133
M9Q3E13OP2,2,0,inicialization,0.21124701623131936,0.03278023919149797,140,1.0,22,15,140,6,16,140
9HJS2YFY4A,2,0,inicialization,0.2811768297835111,0.004478474862125825,156,1.0,10,33,1048,5,10,156
UV4NOD5AX6,2,0,mutation,0.1863086187553381,0.08922400063108049,168,0.0,10,17,168,8,10,168
90ZVQX8WHY,2,0,inicialization,0.1974721820420472,0.0616541698744929,179,0.0,10,23,1764,7,10,179
4NY2EYN60W,2,0,mutation,0.20323690397015282,0.039398596245270645,184,0.0,10,24,548,6,10,184
UJ8QO8UQO3,2,0,mutation,0.2618134903013052,0.008700323628473283,200,0.0,10,16,391,5,10,200
QYQY2X8T5S,2,0,inicialization,0.2557166135051079,0.004164931694521146,242,1.0,11,17,1587,5,11,242
L7KY51PSFN,2,0,inicialization,0.18751973219115592,0.06631737558377437,274,1.0,11,9,2482,7,11,274
GSDD55EQRK,2,1,crossover,0.1909147656537673,0.09699068457257776,178,0.0,14,13,178,8,14,178
KMCLB74DNV,2,1,mutation,0.21145382911129074,0.04224045565610901,208,0.0,20,11,208,6,20,208
NGRMCGW51G,2,1,crossover,0.19103565617833018,0.0955318101526077,256,0.0,20,13,256,8,18,256
2P1PQ6MSWE,2,1,mutation,0.2076574077052532,0.04630653138377394,258,0.0,24,3,258,6,20,258
UI1RYX3S7N,2,1,inicialization,0.3319023622050584,0.005288294954251649,267,0.0,29,13,267,3,21,267
7LIWYDQ92K,2,1,inicialization,0.20540711824137003,0.04205672335407318,292,1.0,13,27,292,6,13,292
6A4H9CRYWU,2,1,crossover,0.2573377495699105,0.012661552118563235,303,0.0,11,10,1389,5,11,303
TZHE2S5FKQ,2,1,inicialization,0.19557392123811324,0.07812517162494248,309,0.0,17,9,309,7,17,309
YN8CXCTYY6,2,1,mutation,0.37451533214960564,0.0039332692267366465,323,0.0,13,29,1065,3,13,323
Z7J21005MC,2,1,inicialization,0.19335011251034606,0.0745024499304513,362,0.0,22,17,362,7,22,362
GILMERI1SV,2,1,crossover,0.2122673758251764,0.041849025969162845,382,0.0,26,14,382,6,22,382
3NDM3IIYS4,2,1,mutation,0.1928061324912348,0.07374555272967287,387,1.0,26,14,387,7,20,387
K223BFMU6G,2,1,inicialization,0.2118172229615971,0.03752232996524063,407,1.0,30,13,407,6,20,407
WQPJRSPZBR,2,1,crossover,0.24245319920660557,0.018863515857395763,414,0.0,13,17,1138,5,13,414
BPF086KXG5,2,1,inicialization,0.3735389924595901,0.0033601043279940512,417,1.0,18,14,417,2,18,417
C7S3IB5IJZ,2,1,crossover,0.2814989049997553,0.012088387219820751,555,1.0,17,34,1229,4,17,555
XRAWH85Z1G,2,1,mutation,0.2032989221421373,0.07022767827275656,640,1.0,20,13,640,7,20,640
3JR04DL4N5,2,1,inicialization,0.4337239271622094,0.002317623222964138,672,0.0,19,36,2002,1,19,672
63RT1Q67CO,2,1,mutation,0.2019337179493459,0.06376409571254682,747,1.0,25,20,747,7,25,747
XPHBJU63VD,2,1,inicialization,0.398934727937588,0.0013839835359880093,803,1.0,22,30,1081,1,22,803
VG9465K9CS,2,1,crossover,0.24077869913330874,0.02673304994622827,803,0.0,21,28,1492,5,21,803
11Z34X7GS3,2,1,mutation,0.3090942845411264,0.010629512799850582,842,0.0,20,25,872,3,20,842
UGCHPBC8R8,2,2,crossover,0.1949905952869213,0.08849406414853556,539,1.0,16,24,1491,8,16,539
MJSEAXOSAC,2,2,mutation,0.40784716675700583,0.005367180018712725,421,1.0,25,19,421,1,25,421
UZGGCZR48B,2,2,mutation,0.22909617288772843,0.10566005330233852,215,1.0,14,16,215,9,14,215
E63R3WLPKC,2,2,inicialization,0.34478716349414906,0.01075932366541954,1448,1.0,27,12,2189,1,27,1448
OXCW2F6A69,3,0,inicialization,0.22734478639092115,0.07000500271105004,19,0.0,14,5,19,9,5,19
OGUSZGHIWV,3,0,inicialization,0.31554760376085544,0.010343928895599208,21,0.0,5,12,1112,4,5,21
G9I1YJB8QM,3,0,inicialization,0.4807757967600732,0.001199252688832364,37,0.0,6,9,1812,3,6,37
MQJ0E06CQ7,3,0,inicialization,0.49192708115334116,0.0005472027256286927,38,1.0,25,27,38,2,9,38
8I04ZWTIV8,3,0,inicialization,0.2972524452747577,0.0036456882322456474,38,1.0,6,34,1057,5,6,38
B876KY4Q54,3,0,inicialization,0.2413687007190377,0.01667570350000047,50,0.0,34,21,50,5,14,50
H94P4JP9X4,3,0,crossover,0.2918668052882838,0.0008567517127544555,67,0.0,7,21,606,5,7,67
FTVPDD8W37,3,0,crossover,0.29159886041914973,0.002941713922814393,90,1.0,8,24,1246,5,8,90
A7RZQAPZIC,3,0,crossover,0.29122520335320023,0.003202334199071899,91,1.0,8,22,488,5,8,91
G6K29I6K03,3,0,inicialization,0.19272857995186055,0.10389562407572173,91,1.0,8,25,364,8,8,91
