id,generation,rank,creation_mode,error,dem_fp,complexity,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
0EV55EFBEO,1,1,inicialization,0.5005122791488397,0.23888888888888887,578,0.0,,2,,,23,578
2CBXIQUY6T,1,1,inicialization,0.5379116958459718,0.18888888888888888,562,1.0,23,2,578,,23,562
R5PU05LAWO,1,2,inicialization,0.6588788538310233,0.04444444444444444,191,0.0,17,15,191,7,17,191
TONU3MFHDY,1,0,inicialization,0.6406903170301945,0.030555555555555558,186,0.0,19,23,438,6,19,186
CQ9U0CCT09,1,0,inicialization,0.7810254734902069,0.005555555555555557,110,0.0,14,36,535,9,14,110
BW91B425JE,1,0,inicialization,0.6924903685106348,0.011111111111111113,189,0.0,21,25,197,7,21,189
R0UDLBSW2J,1,0,inicialization,0.3404475726762013,0.3416666666666667,15,0.0,4,37,30,1,4,15
LRQS1QIRBP,1,2,inicialization,0.7321863746352055,0.03888888888888888,152,1.0,11,16,244,8,11,152
XIF2WF15HI,1,0,inicialization,0.520013932629932,0.15,16,0.0,17,30,16,4,6,16
JZZFGI7OFK,1,0,inicialization,0.32896935117578874,0.30277777777777776,28,1.0,5,34,247,2,5,28
07737J5YT4,1,0,inicialization,0.4714583064326141,0.25555555555555554,42,0.0,17,39,42,4,9,42
WD5SZZTVGW,1,1,inicialization,0.7810254734902069,0.03611111111111111,28,0.0,6,22,41,8,6,28
C4XF60F1WF,1,1,inicialization,0.3857151535986857,0.28055555555555556,140,1.0,21,35,426,3,21,140
4SA0KODSYD,1,0,inicialization,0.517893857860739,0.10555555555555554,276,0.0,14,6,445,6,14,276
O5VQ51D5UP,1,0,inicialization,0.6576557550839093,0.04444444444444444,134,0.0,18,35,134,6,18,134
X8ATSP453S,1,3,inicialization,0.7813310905637864,0.03611111111111111,81,0.0,9,13,225,8,9,81
ECXEUT68DI,1,1,inicialization,0.865346142119855,1.0,13,1.0,4,26,535,9,4,13
KW1M40RXVL,1,1,inicialization,0.570726355259299,0.12222222222222223,297,0.0,17,5,297,8,17,297
OQN7TD1T58,1,0,inicialization,0.338157475156892,0.2666666666666667,68,0.0,20,10,68,1,14,68
5I0TNNUC97,1,0,inicialization,0.5140511441611184,0.15833333333333335,14,0.0,4,16,194,5,4,14
ED6AMW7EHS,1,0,inicialization,0.865346142119855,1.0,11,0.0,4,19,388,8,4,11
PJE835DVNP,1,0,inicialization,0.6487014683958813,0.05277777777777777,146,0.0,14,23,146,6,14,146
0XAFYYMYND,1,1,inicialization,0.5154637891726503,0.21944444444444444,120,0.0,10,18,144,5,10,120
7NWEAU2SO4,1,1,inicialization,0.8262828780646522,0.01111111111111111,15,1.0,4,5,387,8,4,15
8TY3LQXDLZ,1,1,inicialization,0.7546673935770162,0.05277777777777777,68,1.0,20,35,68,8,15,68
GBOBRQGO8L,1,0,inicialization,0.46653867784425573,0.21666666666666667,264,1.0,19,12,499,2,19,264
G9SINPNEWL,1,0,inicialization,0.7323737224198441,0.008333333333333331,24,0.0,5,38,442,6,5,24
EUAJKGCDW3,1,1,inicialization,0.37843693171337045,0.3277777777777778,88,1.0,9,35,239,1,9,88
Q3HRH4Y77L,1,1,inicialization,0.6102247251424455,0.06388888888888888,113,1.0,12,38,452,6,12,113
TYKWLUA4IM,1,0,inicialization,0.38313496934928515,0.23888888888888893,127,1.0,14,34,268,2,14,127
5Q4Z7U4K2V,1,2,inicialization,0.6736061958913717,0.11944444444444444,115,1.0,16,21,115,7,16,115
VX1HB7SQKE,1,0,inicialization,0.32561417701399287,0.28611111111111115,42,1.0,6,32,245,2,6,42
C553BLLSXB,1,2,inicialization,0.41167755270993533,0.3277777777777778,162,0.0,12,6,162,3,12,162
