id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
Y0JXBKLCYD,inicialization,0.2022759647825344,0.0,0.0,,2,,,3,4
OMFP8TZ2JE,inicialization,0.2022759647825344,0.0,1.0,3,2,4,,3,4
9YK1P5A8CO,inicialization,0.2727272727272727,0.5,0.0,3,25,2,5,1,2
T5W1YLH9JK,inicialization,0.2727272727272727,0.5,1.0,3,11,2,9,1,2
0BE710QK9E,inicialization,0.2022759647825344,0.0,1.0,3,7,4,6,3,4
KHQ7LAFW1C,inicialization,0.2614510541240036,0.0,0.0,3,32,3,8,2,3
K6AB9RXLF9,inicialization,0.2614510541240036,0.0,0.0,3,38,4,7,2,3
WTILQUQXFA,inicialization,0.2614510541240036,0.0,1.0,3,23,4,3,2,3
TZQFONR1QI,inicialization,0.2614510541240036,0.0,0.0,3,12,3,8,2,3
SE5ZJH3DJK,inicialization,0.2727272727272727,0.5,1.0,3,38,2,6,1,2
1YUGDPRRZO,inicialization,0.2022759647825344,0.0,0.0,3,9,4,2,3,4
GYXQUN5HTX,inicialization,0.2022759647825344,0.0,1.0,3,4,4,1,3,4
IEAZ9UZ4UL,inicialization,0.2727272727272727,0.5,1.0,3,16,2,5,1,2
AXAMXNITG1,inicialization,0.2614510541240036,0.0,1.0,3,15,3,5,2,3
QH1M0RXZ4J,inicialization,0.2614510541240036,0.0,1.0,3,26,3,5,2,3
W5CIYNUDQA,inicialization,0.2727272727272727,0.5,1.0,3,38,2,4,1,2
W8HU5QBZ1Z,inicialization,0.2614510541240036,0.0,0.0,3,21,3,4,2,3
BG47WV4CLE,inicialization,0.2022759647825344,0.6666666666666667,0.0,3,38,3,3,2,3
WTQYQTAZJU,inicialization,0.2614510541240036,0.0,0.0,3,19,3,7,2,3
LZDBYIG74J,inicialization,0.2614510541240036,0.0,1.0,3,40,3,7,2,3
656OI62TBZ,inicialization,0.32580013753675796,0.0,0.0,3,36,3,1,2,3
YGXSXKJJEY,inicialization,0.2614510541240036,0.0,0.0,3,20,3,6,2,3
KDZ0JF8KHW,inicialization,0.22861078416012992,0.33333333333333337,0.0,3,15,3,9,2,3
O757Q4OKRC,inicialization,0.2022759647825344,0.6666666666666667,0.0,3,34,4,3,2,3
19HSLBHCL8,inicialization,1.0,0.0,1.0,3,12,2,2,1,2
89ORKE8BLP,inicialization,0.2727272727272727,0.5,1.0,3,24,2,7,1,2
QECFRQMPFE,inicialization,0.2727272727272727,0.5,0.0,3,6,2,6,1,2
VC4NAO26NK,inicialization,0.2727272727272727,0.5,1.0,3,12,3,9,2,3
V2TS67Q87J,inicialization,0.2614510541240036,0.0,0.0,3,29,3,4,2,3
AAPXMKJ48V,inicialization,0.2727272727272727,0.5,1.0,3,19,2,7,1,2
3ZVECUVYF5,inicialization,0.2614510541240036,0.0,1.0,3,38,3,4,2,3
UOLJ350M0P,inicialization,0.2614510541240036,0.0,1.0,3,17,4,5,2,3
7C4431W081,inicialization,0.2614510541240036,0.0,0.0,3,12,3,5,2,3
6T87IBL4E9,inicialization,0.2614510541240036,0.0,1.0,3,28,3,3,2,3
WZT77G076M,inicialization,0.22861078416012992,0.33333333333333337,0.0,3,3,4,9,3,4
ZMY5Q7C7JX,inicialization,0.2614510541240036,0.0,1.0,3,29,3,2,2,3
SWTUUU2NXH,inicialization,0.2727272727272727,0.5,1.0,3,18,2,7,1,2
XLG5OM82YE,inicialization,0.32580013753675796,0.0,0.0,3,6,3,1,2,3
BAY82V5U1V,inicialization,0.2614510541240036,0.0,0.0,3,27,4,7,3,4
HA3XHINPCL,inicialization,0.2727272727272727,0.5,1.0,3,34,3,9,2,3
UEPV6DZ6V4,inicialization,0.2022759647825344,0.0,0.0,3,7,4,4,3,4
MJZR1DWK9V,inicialization,0.32580013753675796,0.0,1.0,3,22,3,1,2,3
0LP3TLZSPD,inicialization,0.2614510541240036,0.0,0.0,3,12,3,7,2,3
YQDTOW47DY,inicialization,0.2614510541240036,0.0,1.0,3,24,4,5,2,3
GZMSTDEAON,inicialization,0.2727272727272727,0.5,1.0,3,3,2,5,1,2
0UYH1M8CCM,inicialization,0.22861078416012992,0.33333333333333337,0.0,3,15,2,3,1,2
GEN8EJLEFF,inicialization,0.2022759647825344,0.0,1.0,3,9,4,2,3,4
FGCW2FXDW1,inicialization,0.2614510541240036,0.0,1.0,3,37,3,6,2,3
ASSZBGRP6K,inicialization,0.2614510541240036,0.0,1.0,3,13,3,7,2,3
0M4XM921R2,inicialization,0.2727272727272727,0.5,1.0,3,24,2,7,1,2
REDEL26X9R,crossover,0.2614510541240036,0.0,1.0,3,32,3,7,2,3
6ZUABN3MJ2,mutation,0.2614510541240036,0.0,0.0,3,27,3,7,2,3
ZFWJFRL8MF,crossover,0.2614510541240036,0.0,1.0,3,31,3,6,2,3
6IJVR8XM5N,crossover,0.2614510541240036,0.0,0.0,3,30,3,4,2,3
MF9STYROOX,crossover,0.2614510541240036,0.0,0.0,3,24,4,7,3,4
U3HWUY5037,crossover,0.2614510541240036,0.0,0.0,3,22,3,7,2,3
4KHYLN8EDQ,crossover,0.2614510541240036,0.0,1.0,3,19,4,2,2,3
EJ9U2HXUGF,crossover,0.18181818181818177,0.33333333333333337,0.0,3,19,4,2,3,4
9C69K5NR33,crossover,0.2614510541240036,0.0,0.0,3,20,3,7,2,3
YFR8A3QS98,crossover,0.2614510541240036,0.0,0.0,3,19,3,6,2,3
D24K4BVHNG,crossover,0.2614510541240036,0.0,1.0,3,16,3,6,2,3
FEJBLN55W5,crossover,0.2614510541240036,0.0,0.0,3,15,3,5,2,3
G7BH8ESUDB,crossover,0.2614510541240036,0.0,1.0,3,27,3,5,2,3
3DCK3T1G7X,mutation,0.2614510541240036,0.0,0.0,3,26,3,5,2,3
YPFD5FG9WN,mutation,0.2614510541240036,0.0,1.0,3,20,3,6,2,3
1N25RTVXTK,crossover,0.2614510541240036,0.0,0.0,3,12,3,5,2,3
GW45OIZ517,crossover,0.2727272727272727,0.5,1.0,3,14,3,9,2,3
1C7CJD61ZR,crossover,0.22861078416012992,0.33333333333333337,0.0,3,13,3,9,2,3
B5NKCULXAP,crossover,0.2614510541240036,0.0,1.0,3,29,3,3,2,3
V7KOQROP7P,crossover,0.2614510541240036,0.0,1.0,3,28,3,2,2,3
ZPN7EKB8LB,mutation,0.2614510541240036,0.0,1.0,3,15,3,7,2,3
SQSN3T8JXJ,crossover,0.2727272727272727,0.5,0.0,3,15,2,7,1,2
2VYVOZYRGA,crossover,0.2727272727272727,0.5,1.0,3,20,3,8,2,3
OBZ2CTZWEL,crossover,0.2727272727272727,0.5,0.0,3,19,2,8,1,2
WFS9C44AX8,crossover,0.29582120978046966,0.16666666666666663,0.0,3,22,3,3,2,3
RPRUNQX6UL,crossover,0.2614510541240036,0.0,0.0,3,18,4,,2,3
18KQE04DU0,mutation,0.2022759647825344,0.0,1.0,3,14,4,4,3,4
LZ24ALWZBZ,crossover,0.18181818181818177,0.33333333333333337,0.0,3,8,3,2,2,3
DGW0259APE,mutation,0.2022759647825344,0.0,1.0,3,11,4,6,3,4
W1CA12L4HY,mutation,0.2614510541240036,0.0,0.0,3,8,3,4,2,3
S3F1M62P8F,mutation,0.2727272727272727,0.5,1.0,3,13,3,8,2,3
OZH7VKTIDS,crossover,0.2727272727272727,0.5,0.0,3,15,2,6,1,2
WNFLU2IXE1,crossover,0.2614510541240036,0.0,1.0,3,29,3,7,2,3
1KVIX779UJ,mutation,0.2614510541240036,0.0,0.0,3,27,3,6,2,3
PQGX28O9JI,mutation,0.2022759647825344,0.0,0.0,3,5,4,4,3,4
