id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
TE006G7970,inicialization,0.40446856674813436,0.11786949006050129,0.0,,2,,,26,1462
2N0KONSRQ9,inicialization,0.396734596932791,0.036786949006050174,1.0,26,2,1462,,26,1462
YOLC3P8A5S,inicialization,0.5288001998371388,0.03276253241140881,0.0,7,30,647,2,7,93
X91VBOGH9F,inicialization,0.3705296988729525,0.09507346585998278,1.0,26,25,424,3,21,375
NJECVO3KJQ,inicialization,0.46555043547614683,0.03954191875540192,1.0,24,24,219,2,17,219
YUUV2QK12R,inicialization,0.49656825073223787,0.028251944684528962,0.0,12,14,248,1,12,248
FX9MQO6V8X,inicialization,0.4615892597693253,0.10855121002592916,1.0,14,8,939,8,14,527
WHOOII0S0V,inicialization,0.5262323345012472,0.03276253241140881,0.0,7,11,1392,2,7,104
MGDN2HRGWD,inicialization,0.36580455950132273,0.13839671564390665,0.0,12,6,83,4,11,83
XCW4368UDZ,inicialization,0.3293990273926508,0.1289703975799481,1.0,8,30,814,5,8,102
0POI0GALQ4,inicialization,0.46741711812266395,0.08132562662057041,0.0,7,15,1431,7,7,71
ZW8EEP0TSI,inicialization,0.5874415677027889,0.08553910976663787,0.0,11,37,1273,8,11,154
FTQBGLKVTH,inicialization,0.46612761966477034,0.02428154710458086,0.0,15,35,757,2,15,270
ACTRPDE1UQ,inicialization,0.8360943891657725,0.014396067415730338,1.0,4,17,762,9,4,15
B2L120QMWH,inicialization,0.4667407824884363,0.09175129645635266,0.0,8,22,950,7,8,98
PRPVTGMR9R,inicialization,0.327430611175051,0.1417188850475367,1.0,7,2,623,4,7,95
P34G9A3Y4O,inicialization,0.4038803874114335,0.023498271391529824,0.0,19,17,33,3,7,33
W885SCHFDK,inicialization,0.34850442437991513,0.12562121866897147,0.0,25,17,231,4,16,231
BYAZRZGZ90,inicialization,0.37597976077175477,0.09512748487467593,1.0,18,30,1239,4,18,315
Y2EIYJV32A,inicialization,0.4597837700503322,0.033923941227312016,1.0,19,39,1322,2,19,253
5TW0320HMN,inicialization,0.6361197324099699,0.076788029386344,1.0,9,40,382,8,9,111
CS3J2RC0ZT,inicialization,0.3932700226999931,0.07989412273120133,1.0,21,14,1461,3,21,580
LUQBNGYM3E,inicialization,0.7137186141378455,0.04799589455488332,0.0,8,34,646,9,8,65
UHW0EZ6XSH,inicialization,0.4231013164804325,0.14458189282627482,1.0,11,24,496,7,11,217
KR1UZP61HP,inicialization,0.39920860332347774,0.1025280898876404,0.0,19,11,1365,4,19,632
SKCG5XMA19,inicialization,0.348615081803324,0.20046456352636133,1.0,5,17,257,5,5,30
GH6BFNNQOY,inicialization,0.4356900085913721,0.006698357821953271,0.0,12,12,348,2,12,348
VQG7AL748W,inicialization,0.4249787046814876,0.08051534140017291,1.0,18,27,686,2,18,352
J0R7LXYKYD,inicialization,0.5171019871999385,0.0821899308556612,0.0,18,12,947,9,18,584
S5OD7ATXMM,inicialization,0.39460034576814385,0.07821953327571307,1.0,19,18,1192,3,19,468
KYI88DZO1I,inicialization,0.5324435701953156,0.03411300777873813,1.0,12,27,963,8,12,242
CMGZLNX6OX,inicialization,0.32754604683704147,0.0952625324114088,1.0,15,17,185,5,15,185
KL3DTJTKIJ,inicialization,0.40451698711748363,0.02609118409680211,1.0,15,6,928,2,15,740
QWMF93DD53,inicialization,0.428167925126981,0.05728716508210896,1.0,13,15,633,2,13,410
D0EFEWJRKM,inicialization,0.370526175202222,0.10052938634399311,1.0,5,35,1300,3,5,30
YI3LEYUFB9,inicialization,0.3987048723014307,0.13075302506482278,0.0,14,5,1040,5,14,756
H9ZEQZXL7T,inicialization,0.5055123016896468,0.006617329299913544,0.0,21,27,761,1,20,358
8NI62KU8XK,inicialization,0.35885477957338763,0.14082757130509937,0.0,18,12,135,4,16,135
9JUH856BRB,inicialization,0.3415620762618148,0.14428478824546248,1.0,7,14,1164,5,7,84
UOWQICJJU2,inicialization,0.6093427494648331,0.0775442955920484,0.0,25,28,1105,9,20,338
PRPNU5500D,inicialization,0.3569341652555177,0.10782195332757127,0.0,6,40,323,3,6,55
XL4YPUMCR2,inicialization,0.795253356153886,0.012100259291270524,1.0,21,11,19,9,6,19
494JQKYCTM,inicialization,0.327430611175051,0.1417188850475367,1.0,7,7,1250,4,7,90
YQO16TYV6T,inicialization,0.4290821256714311,0.05712510803802939,1.0,21,25,895,7,21,365
