id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
JE1O2Q65P4,inicialization,0.18350341907227397,0.05714285714285705,0.0,,2,,,5,8
T54YNGB8OT,inicialization,0.18350341907227397,0.05714285714285705,1.0,5,2,8,,5,8
Z6UGNWMP5P,inicialization,0.18350341907227397,0.05714285714285705,1.0,4,21,2,4,1,2
TP9INPNZIT,inicialization,0.16333997346592444,0.0,0.0,4,22,4,3,2,4
78H92XL4OI,inicialization,0.0871290708247231,0.05714285714285705,1.0,4,30,4,7,3,4
MEJWAWBQ4A,inicialization,0.2254033307585166,0.11428571428571432,0.0,4,32,7,5,2,3
5ND8ZPLCAO,inicialization,0.16333997346592444,0.0,0.0,3,27,5,3,3,5
GQJSFAOWTA,inicialization,0.18350341907227397,0.05714285714285705,1.0,4,11,2,4,1,2
WC1747O2IP,inicialization,0.23623738417402662,0.02857142857142858,0.0,3,24,2,8,1,2
C3E3ZOQ07M,inicialization,0.16333997346592444,0.0,1.0,5,8,4,1,3,4
FVC5YAE0UA,inicialization,0.05131670194948623,0.0,0.0,5,11,8,6,3,5
3B5BS70GVN,inicialization,0.18350341907227397,0.05714285714285705,1.0,4,16,2,2,1,2
PIG2DC0YN3,inicialization,0.18350341907227397,0.05714285714285705,0.0,3,16,3,3,2,3
BR9CQ7NGEU,inicialization,0.18350341907227397,0.05714285714285705,0.0,5,31,3,3,2,3
U7X4PBHH34,inicialization,0.05131670194948623,0.0,0.0,3,34,3,6,2,3
9LSFSURMUC,inicialization,0.0871290708247231,0.05714285714285705,1.0,4,26,6,8,3,5
6915SMFUFL,inicialization,0.2254033307585166,0.11428571428571432,0.0,5,28,7,8,4,5
O6EKCBAU67,inicialization,0.2254033307585166,0.11428571428571432,0.0,4,17,5,5,2,4
YN3URMYIV5,inicialization,0.16333997346592444,0.0,1.0,3,8,4,1,3,4
9ATZVN4DMY,inicialization,0.18350341907227397,0.05714285714285705,1.0,3,39,3,5,1,2
V5C0KT9V3W,inicialization,0.18350341907227397,0.05714285714285705,0.0,4,34,6,4,2,3
WEQCVEV5LZ,inicialization,0.18350341907227397,0.05714285714285705,0.0,4,27,3,4,2,3
Z91JPB6M19,inicialization,0.2254033307585166,0.11428571428571432,1.0,5,32,4,4,2,3
15R1KD0T2Z,inicialization,0.05131670194948623,0.0,1.0,3,37,8,6,2,3
N1NTPG21TX,inicialization,0.0871290708247231,0.05714285714285705,1.0,5,30,4,8,3,4
ZLZHURS0CF,inicialization,0.18350341907227397,0.05714285714285705,1.0,5,40,5,2,1,2
1OL2EG7IBJ,inicialization,0.16333997346592444,0.0,0.0,4,36,3,1,2,3
SFF890Z76W,inicialization,0.05131670194948623,0.0,1.0,3,22,6,6,3,5
1A6Q79TX2K,inicialization,0.2254033307585166,0.11428571428571432,0.0,5,32,8,5,2,3
AC5M8UDAQ5,inicialization,0.0871290708247231,0.05714285714285705,1.0,3,37,3,7,2,3
WNAZYKMQDL,inicialization,0.17841616374225078,0.2571428571428571,1.0,3,4,5,5,3,5
5QTBEJSRON,inicialization,0.2254033307585166,0.11428571428571432,0.0,5,25,6,8,4,5
N1563Q9TVZ,inicialization,0.05131670194948623,0.0,1.0,4,39,8,6,2,3
