id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
HAP76UL8RS,inicialization,0.0871290708247231,0.0,0.0,,2,,,5,12
33RM6Z4YJF,inicialization,0.0425728922436619,0.0,1.0,5,2,12,,5,10
VKAME9VSO2,inicialization,0.10557280900008414,0.08333333333333337,0.0,5,4,6,9,4,6
47DGUI5U71,inicialization,0.18350341907227397,0.0,0.0,3,31,3,4,2,3
X9TWG7O44C,inicialization,0.16333997346592444,0.08333333333333337,0.0,4,13,7,7,3,5
PCD67IDFAX,inicialization,0.1339745962155613,0.0,0.0,5,28,5,5,3,4
NDTCYGBO5L,inicialization,0.23623738417402662,0.08333333333333337,0.0,5,34,3,7,2,3
CAJV2SN61X,inicialization,0.3545027756320972,0.0,1.0,3,25,2,4,1,2
I29YHL16J9,inicialization,0.16333997346592444,0.08333333333333337,1.0,3,20,7,8,3,5
Z0S99W373P,inicialization,1.0,1.0,1.0,4,35,9,9,2,3
8XBTRHYJWU,inicialization,0.3545027756320972,0.0,0.0,4,26,2,4,1,2
XB3GWDRIB5,inicialization,0.05131670194948623,0.25,0.0,5,7,6,7,3,6
BYK0YCS5JR,inicialization,0.3545027756320972,0.0,1.0,4,33,4,4,2,3
A7MJS16FDO,inicialization,0.1339745962155613,0.0,0.0,3,22,11,1,3,5
81DW7BA8WG,inicialization,0.16333997346592444,0.08333333333333337,1.0,3,25,9,8,3,5
9CAOQ47D6F,inicialization,0.16333997346592444,0.33333333333333337,1.0,4,20,3,5,2,3
7NHDXHUQG5,inicialization,0.0,0.0,1.0,4,2,10,1,4,7
K11LHMSKAR,inicialization,0.3545027756320972,0.0,1.0,4,30,10,4,2,3
O2V4BV4YVA,inicialization,0.05131670194948623,0.25,0.0,4,9,9,7,3,6
519PF23XJA,inicialization,0.1339745962155613,0.0,0.0,5,28,11,3,3,4
O1MZEQ57P1,inicialization,0.16333997346592444,0.08333333333333337,1.0,4,4,3,7,2,3
3TPNTW4O9E,inicialization,0.16333997346592444,0.08333333333333337,0.0,4,19,10,8,3,5
0PK1W182DO,inicialization,0.0425728922436619,0.0,1.0,4,3,9,5,4,8
KSDEKVXUQJ,inicialization,0.1339745962155613,0.0,0.0,3,7,5,5,3,5
F5DXNJB4TM,inicialization,0.23623738417402662,0.08333333333333337,0.0,3,39,2,8,1,2
YWZYQEX7SJ,inicialization,0.1339745962155613,0.0,0.0,4,35,8,2,3,4
WH5CUTD526,inicialization,0.1339745962155613,0.0,0.0,5,36,7,3,3,4
OICRXE3CTB,inicialization,0.1339745962155613,0.0,1.0,4,32,3,2,2,3
FK95TIA1YM,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,37,3,7,2,3
FOLXOTBLPN,inicialization,0.0425728922436619,0.0,1.0,4,13,6,5,4,6
CGTB8MGGQ0,inicialization,0.05131670194948623,0.25,1.0,4,24,6,6,3,5
7U7H3LA2PU,inicialization,0.1339745962155613,0.25,0.0,5,36,6,6,2,3
VQUDSMR90K,inicialization,0.23623738417402662,0.08333333333333337,1.0,3,38,11,7,2,3
Q1BLB123CI,inicialization,0.1339745962155613,0.0,0.0,4,35,11,3,3,4
UDRHB4OAQ8,inicialization,0.18350341907227397,0.0,0.0,5,26,12,4,4,5
DYPSNIXS6U,inicialization,0.1339745962155613,0.0,0.0,5,36,4,2,3,4
BLZLUBZWWX,inicialization,0.1339745962155613,0.0,0.0,4,15,4,5,3,4
6JG54P686W,inicialization,0.1339745962155613,0.0,1.0,4,21,3,2,2,3
07JSE0R9N6,inicialization,0.0425728922436619,0.0,1.0,4,7,9,4,4,6
HXKRM5SAAD,inicialization,0.1339745962155613,0.0,0.0,4,35,3,5,2,3
KX0JYZUJL5,inicialization,0.1339745962155613,0.0,1.0,4,17,9,5,3,5
LJMLVAJIT4,inicialization,0.1339745962155613,0.0,0.0,4,38,9,3,3,4
22SQV1EP0A,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,35,6,8,2,3
F1RJWOL0Q3,inicialization,0.2928932188134524,0.0,0.0,4,8,3,9,2,3
ENX91G1MQY,inicialization,0.05131670194948623,0.25,0.0,4,8,6,6,3,6
28J1SLD49L,inicialization,0.1339745962155613,0.0,1.0,5,22,12,2,3,5
EC2DXPGT03,inicialization,0.0425728922436619,0.0,1.0,5,11,6,3,4,6
HJ1H8JWLXW,inicialization,0.3545027756320972,0.0,1.0,4,30,2,5,1,2
CH8FIPPFBS,inicialization,0.23623738417402662,0.08333333333333337,1.0,5,31,12,7,2,3
EM4O06RILQ,inicialization,0.0425728922436619,0.0,1.0,5,5,8,3,5,7
ZX0L5OQGAI,crossover,0.05131670194948623,0.25,1.0,4,20,4,6,2,4
W2BVQMCDB1,mutation,0.1339745962155613,0.0,0.0,4,12,4,5,3,4
QMYJHYD9R1,crossover,0.3545027756320972,0.0,1.0,4,29,9,4,2,3
PZQ4CF8B26,crossover,0.1339745962155613,0.0,0.0,4,23,8,3,4,5
WFD9SHI7M8,crossover,0.1339745962155613,0.0,1.0,5,15,11,4,3,5
TCJ3UATJTT,mutation,0.0425728922436619,0.0,1.0,4,10,10,3,4,6
NUO8ULUM0H,mutation,0.18350341907227397,0.0,0.0,5,36,6,4,3,4
03IQ37WVU5,crossover,0.18350341907227397,0.0,0.0,5,36,5,4,3,4
8TFEZ1GAZO,mutation,0.0425728922436619,0.0,1.0,5,5,10,,5,8
ETDE04PNEV,crossover,0.05131670194948623,0.25,0.0,5,4,8,7,4,8
12HWKPH1VC,mutation,0.0425728922436619,0.0,1.0,4,5,10,3,4,6
43ZXO6F13F,crossover,0.0,0.0,1.0,4,4,9,2,4,6
HTBY40FXW7,crossover,0.23623738417402662,0.08333333333333337,1.0,3,35,7,8,2,3
AW7TTGFRDS,crossover,0.23623738417402662,0.08333333333333337,0.0,3,29,4,8,2,3
HO7V5E6EZ7,crossover,0.05131670194948623,0.25,0.0,4,24,9,6,3,5
DRNMYQ1RTW,crossover,0.1339745962155613,0.0,0.0,4,20,8,3,4,6
WHC8HJV8BY,crossover,0.16333997346592444,0.08333333333333337,0.0,4,8,4,7,2,4
GG7W4APFA4,crossover,0.16333997346592444,0.08333333333333337,0.0,3,7,4,7,2,4
X7TGIPBYXU,crossover,0.0425728922436619,0.0,1.0,5,10,7,4,5,7
6BD8NBRI5H,crossover,0.0425728922436619,0.0,1.0,4,8,7,4,4,6
BJL1ZEFJE9,mutation,0.1339745962155613,0.25,0.0,5,33,5,6,2,3
GEY93885D8,crossover,0.1339745962155613,0.0,0.0,5,31,5,5,2,3
RS0UX2VWJZ,mutation,0.1339745962155613,0.25,1.0,4,28,9,6,2,3
1E7G6E1086,crossover,0.1339745962155613,0.0,0.0,4,16,8,3,4,6
HK27CBAGN3,crossover,0.16333997346592444,0.08333333333333337,0.0,4,18,5,7,3,5
YBNICDZJL9,crossover,0.05131670194948623,0.25,0.0,4,17,4,6,2,4
D2DZS233V6,crossover,0.05131670194948623,0.25,0.0,4,26,7,6,3,5
IEUV5TRQ34,crossover,0.05131670194948623,0.25,0.0,4,18,5,6,3,5
EM1UQ8IAJL,mutation,0.1339745962155613,0.0,1.0,5,22,7,4,3,5
NKLS3YXTZP,crossover,0.18350341907227397,0.0,0.0,4,18,4,4,3,4
64UMK3OAI9,crossover,0.3545027756320972,0.0,1.0,4,28,3,4,2,3
REPCL5U82X,crossover,0.1339745962155613,0.0,0.0,4,28,3,3,2,3
HYQR2H86KS,crossover,0.05131670194948623,0.25,0.0,5,7,6,8,3,6
GD6CK5LVNL,mutation,0.05131670194948623,0.25,0.0,4,6,6,7,3,6
55I7R7VGH4,crossover,0.3545027756320972,0.0,1.0,4,30,3,4,2,3
UTD8UGNYJJ,crossover,0.1339745962155613,0.0,0.0,4,26,3,3,2,3
2G1PDRSAMJ,crossover,0.16333997346592444,0.08333333333333337,1.0,5,23,5,7,3,5
AJPCJOCMYS,crossover,0.05131670194948623,0.25,0.0,4,17,4,6,2,4
4O5RCQR25Y,crossover,0.0425728922436619,0.0,1.0,5,2,11,,5,10
CW5S1LMPD9,crossover,0.0,0.0,1.0,4,2,11,1,4,7
UBMCR6PWH5,crossover,0.18350341907227397,0.0,0.0,4,21,8,4,4,6
FC3URRL6BR,crossover,0.18350341907227397,0.0,0.0,4,14,8,4,4,6
BPX6I51LJ7,mutation,0.05131670194948623,0.25,1.0,5,26,5,6,3,5
IV6UT9FHRJ,crossover,0.1339745962155613,0.0,0.0,4,26,5,5,3,4
WYPB6VQO4L,mutation,0.1339745962155613,0.0,1.0,5,20,7,5,3,5
KG5Q9DGH0O,mutation,0.1339745962155613,0.0,0.0,4,16,7,3,4,6
I2WQKJAPXH,crossover,0.05131670194948623,0.25,1.0,4,11,6,6,3,6
1CTFLZM53S,mutation,0.1339745962155613,0.0,0.0,4,10,6,5,3,6
8DLI15DVHR,crossover,0.18350341907227397,0.0,0.0,5,28,9,4,3,4
