id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
DONN29BQVI,inicialization,0.39080639837023257,0.03990929705215418,0.0,,2,,,30,1404
QAOFUDE91C,inicialization,0.38638227633065625,0.05660430839002273,1.0,30,2,1404,,30,1385
7BLNZTUPD9,inicialization,0.3954769643071834,0.08244047619047618,1.0,25,2,588,7,24,588
EBMXWIRLL5,inicialization,0.3969886521839491,0.028840702947845798,0.0,23,4,1365,6,23,1145
EN7IFZY02L,inicialization,0.41544888714484596,0.002054988662131496,0.0,25,22,265,2,21,265
KLKRDIG7DC,inicialization,0.4652895003453772,0.04525226757369616,1.0,25,10,271,2,18,271
50UBJ2AS74,inicialization,0.6125954186824825,0.006363378684807297,1.0,12,40,1072,1,12,172
0FY0931902,inicialization,0.3927654095473079,0.06994047619047616,0.0,27,40,736,6,20,225
W7RV7F0NM2,inicialization,0.3284648974789641,0.060359977324263014,1.0,6,27,781,5,6,46
PRM0LA7WDJ,inicialization,0.4188541014020518,0.0312074829931972,1.0,21,15,1020,2,21,526
R7K8LX6PLH,inicialization,0.455262010909287,0.0036989795918367374,0.0,27,35,1117,2,22,270
Y5Y1YR9W3W,inicialization,0.40421458454684955,0.05345804988662134,1.0,27,11,1229,7,27,705
XSPPLDZQD8,inicialization,0.5643459038980357,0.002437641723355921,1.0,7,12,1350,2,7,86
GRY9E9XTPQ,inicialization,0.4694040052878652,0.06848072562358276,1.0,29,14,312,1,22,312
QI9WM4RC0G,inicialization,0.5039273438798462,0.027196712018140612,0.0,18,35,1261,8,18,261
BQ8J730XH6,inicialization,0.4333368648663387,0.08720238095238092,0.0,7,12,1334,7,7,85
QXMIZMHKX7,inicialization,0.36163136447994826,0.05445011337868483,1.0,15,32,1154,6,15,262
1C5K67ORRQ,inicialization,0.3911624437551935,0.05976473922902498,0.0,11,3,84,6,11,84
8EJ6SFJD7N,inicialization,0.6771634200430448,0.04291383219954649,1.0,4,7,462,8,4,16
EOUUL1LB72,inicialization,0.39245212597659374,0.08734410430839001,1.0,15,39,263,3,15,235
QM66UP59IN,inicialization,0.3872789896702976,0.0784580498866213,0.0,7,16,1321,6,7,79
GINBI2Q4H5,inicialization,0.36988718171298574,0.022916666666666585,1.0,12,18,607,4,12,281
E4DCACIT1Z,inicialization,0.4631667891493947,0.014441609977324243,0.0,13,39,212,2,13,211
LJ0212RJHJ,inicialization,0.5384658502624631,0.022349773242630322,1.0,18,34,990,1,18,263
YNZP73IGKG,inicialization,0.4383491824253991,0.03664965986394558,0.0,13,38,211,7,13,199
B6T3QCE3WV,inicialization,0.5929059521723705,0.09783163265306123,0.0,15,37,221,9,15,221
DVUJPD6BBU,inicialization,0.38804322342209696,0.00860260770975052,0.0,22,24,581,5,22,358
X71WZXXVSV,inicialization,0.3719112856105894,0.06186224489795922,0.0,28,25,844,6,22,340
Q962HTWJEN,inicialization,0.39390333258780585,0.008092403628117917,1.0,18,7,744,3,18,744
