id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
L8VMJGKNJF,inicialization,0.2791914469900102,0.025977520991242842,0.0,,2,,,36,2738
L3KHH5RKXP,inicialization,0.2691174664761382,0.04821893460439386,1.0,36,2,2738,,36,2619
XB3LZTKYEI,inicialization,0.35781191506358623,0.005078299632218952,0.0,26,23,2088,2,26,1024
9XTMJGKZS0,inicialization,0.22472914819763867,0.09798511861285109,1.0,22,26,260,9,21,260
87P4RRYTM8,inicialization,0.4627202352737607,0.004778678937105707,0.0,9,11,1455,2,9,117
R7V97PSF42,inicialization,0.33864621200754297,0.011045971101516172,1.0,31,5,852,3,28,852
AXPU6ERSFL,inicialization,0.2903688936898262,0.0007839622938879964,1.0,3,12,937,7,3,8
M9NT3AS68O,inicialization,0.2277880362286273,0.05145341457437769,1.0,22,22,679,7,22,679
OYJ4QIP0ZL,inicialization,0.2735918523990164,0.0248658061948952,1.0,12,30,1996,5,12,286
HRK33AANY0,inicialization,0.3660601505414217,0.00472275425985047,0.0,30,14,1799,1,30,1456
PSU8JNR06N,inicialization,0.3738016573778601,0.00743459270057556,0.0,28,35,471,2,28,471
OI9P203AUV,inicialization,0.1986430638871043,0.0900278843830169,1.0,14,38,1597,8,14,350
GW0C0RRNF0,inicialization,0.3370948567303882,0.014583461140992293,0.0,18,32,841,3,18,637
7ZMNSR9C2U,inicialization,0.19346099738488354,0.07357247177244275,1.0,8,35,1930,8,8,95
SX7DKP69SJ,inicialization,0.5419921265130989,0.0010317255610007292,0.0,5,4,1383,1,5,28
DC2HIBUL2Q,inicialization,0.3028174353665003,0.005154899493186926,0.0,24,26,2582,4,24,897
RFPD955KGW,inicialization,0.43936816888095864,0.003771356871634546,0.0,26,14,84,2,18,84
CQ80UKIHIU,inicialization,0.2549975466951495,0.031467290673085624,0.0,20,7,2272,5,20,1478
PZDRVK8RSY,inicialization,0.22453580374907878,0.06440590876414254,1.0,13,26,1671,6,13,363
KYAGHHZKBX,inicialization,0.2175663672787822,0.04872767969869818,1.0,29,34,866,7,29,821
3NF12ARVW5,inicialization,0.19686105671633225,0.05009054713653793,1.0,6,2,1525,6,6,47
GLPLMEJBCF,inicialization,0.3163252842034838,0.008271090297339745,0.0,12,33,338,4,12,276
Y3JY6HTA5R,inicialization,0.5157136038845286,0.0051342243094743,0.0,4,21,422,3,4,14
