id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
QG9WXSIXFR,inicialization,0.2578695941881318,0.03341574916260359,0.0,,2,,,34,2675
WLTDYHNJBZ,inicialization,0.2577247970352823,0.03861595717092392,1.0,34,2,2675,,34,2510
6Q1A98DF1P,inicialization,0.3530968285434293,0.0102809334305487,0.0,31,38,1031,2,31,779
33VOL70I0S,inicialization,0.1850182392686146,0.09498322491646405,0.0,6,38,747,8,6,41
QVYJ0S2OIQ,inicialization,0.23947407011662425,0.0408209539869846,1.0,27,28,1657,5,27,841
RK06408KR0,inicialization,0.22184262845548275,0.0679536842048094,0.0,32,23,1732,7,31,954
R7DU1RM3RK,inicialization,0.21656617325552296,0.05480720534304395,0.0,18,15,2400,6,18,891
CTUXVIO9GT,inicialization,0.3106504012882151,0.011868150966247493,1.0,28,28,244,3,20,244
1YWXV2G262,inicialization,0.2217955055900953,0.10572919000310932,1.0,10,27,125,9,10,125
DHADV73WTD,inicialization,0.22432785431394475,0.1114765739454644,0.0,8,27,230,9,8,108
LZN0H1Q9WF,inicialization,0.2521713272154237,0.10027915476932392,1.0,4,12,1957,8,4,14
AOBGNSBXS6,inicialization,0.1863583213467791,0.08031945298699683,1.0,26,5,170,8,15,170
QLFJ75WAQN,inicialization,0.3219232640741886,0.010492064591199779,0.0,26,33,1794,3,26,794
R0LBPY5GM1,inicialization,0.2529718588709363,0.10079917557015594,1.0,4,8,59,8,4,14
GG97IDXG8K,inicialization,0.37165508747892184,0.002274921284057707,0.0,8,34,988,3,8,70
B79SF4SS8T,inicialization,0.17150830990003674,0.07417220970823168,0.0,9,38,2482,7,9,147
KW3LEO5UYL,inicialization,0.20498060495839332,0.11329189460006606,0.0,15,28,1271,9,15,424
TVX7R9C9XA,inicialization,0.24221284547825384,0.03892484681110486,1.0,19,8,1352,5,19,1103
9AYKMBC3UH,inicialization,0.3508042808247922,0.0042409529279342495,1.0,30,18,2412,1,30,1173
CLL8BFK4HB,inicialization,0.22636214180064473,0.017967193883577814,1.0,13,35,164,5,13,164
TK7LNVDVKI,inicialization,0.3782251618204484,0.002800373111530141,1.0,6,13,749,3,6,42
BQWCHARGYE,inicialization,0.3149151040295739,0.01052465075104314,0.0,29,14,639,2,29,639
NQEO6HXX1T,inicialization,0.48003709125935257,0.0010400416016640435,0.0,6,10,838,2,6,41
JBCIWIZDZ9,inicialization,0.18474475111396216,0.09712848043947864,0.0,14,11,2604,8,14,556
KE82GB0M29,inicialization,0.2542602418697575,0.03190999702651287,1.0,20,3,2291,5,20,1501
Z0AX2J4GPR,inicialization,0.3138444590659494,0.010118002631332446,1.0,26,7,2313,1,26,1661
QD3AX6VX3W,inicialization,0.270695442705856,0.03722968762092527,0.0,31,3,1267,4,31,1267
VCXKIXVKRR,inicialization,0.20205819272972003,0.0715558126241499,0.0,18,39,1112,7,18,559
U0HSDHY5GO,inicialization,0.18100680481751064,0.08639201964945431,1.0,8,14,1677,8,8,90
Y4ZLKJ1CQY,inicialization,0.21114503996168055,0.06083089276573672,0.0,32,40,1775,6,32,649
RH19QOLQI9,inicialization,0.21061547003331682,0.07289931283935436,0.0,32,25,667,7,28,667
5E8BF5BSFE,inicialization,0.24621726853147674,0.04325812719192845,0.0,27,7,1961,6,27,1723
PHES1DFYAA,inicialization,0.19540169771583182,0.08873754427983915,1.0,32,32,436,8,22,436
NRSM3RFCY3,inicialization,0.3050358347651777,0.024521764160383652,0.0,29,13,964,3,29,964
EP2JNF96EQ,inicialization,0.2772245498990532,0.02994939640927674,1.0,28,19,866,4,28,866
QRNMLTSXOL,inicialization,0.27807428535453016,0.015746582865925673,1.0,8,9,1170,4,8,100
FERY2ZZQ5D,inicialization,0.20396303965291374,0.052499697899143105,0.0,17,17,414,6,17,414
1ZQL8NE8SL,inicialization,0.18299463947340677,0.09912166721655813,0.0,10,13,209,8,10,209
XA5Y5Z4XFN,inicialization,0.2695941758103758,0.02862218927399396,0.0,29,17,2426,4,29,1153
5IKTINWR5F,inicialization,0.458361244860491,0.0036998868988702416,1.0,12,16,1495,2,12,294
1S6MABGK5B,inicialization,0.3212059376633021,0.0014242867364825385,1.0,12,7,2644,3,12,374
J9CBSSVFOP,inicialization,0.1839956674505433,0.09367298973943283,0.0,12,12,2018,7,12,418
5SWB60OLK7,inicialization,0.1857410639014384,0.0843065054194857,1.0,14,36,2368,8,14,363
MK4YJCWZ6K,inicialization,0.31780334944620203,0.015123372558923154,1.0,29,11,1692,2,29,1427
G6GXHMT4P5,inicialization,0.1970275493579483,0.09921331579111736,0.0,5,25,2499,8,5,28
BG8M3N72OD,inicialization,0.27929187417237034,0.018530662897534245,1.0,29,38,1138,4,29,716
N7GA37Y4AG,inicialization,0.17527910117732493,0.07230325766555457,1.0,8,18,331,7,8,86
G13OR8VMZV,inicialization,0.19827892228617472,0.05693616778613697,0.0,16,37,2640,6,16,491
9OUEI96IB9,inicialization,0.1815935182642462,0.07829911107671461,1.0,11,8,347,8,11,269
L9VYGR0GJG,inicialization,0.23042080673330823,0.027327568298554428,0.0,15,28,1843,5,15,517
O4XJZFD6D3,mutation,0.22613315589984273,0.03939055734553143,1.0,21,13,1620,6,21,944
1U6ZHZHIR6,crossover,0.24553207491221907,0.007333922599723763,0.0,12,13,1062,4,12,338
M6GT31R9ZX,mutation,0.26626031022232577,0.04549571016783227,1.0,34,5,2644,3,34,2131
ATQYJVO4ED,mutation,0.22844169569811035,0.014554472518326311,0.0,12,3,2675,,12,488
NX4A68D9ZO,crossover,0.29115268060886146,0.024256322733327118,1.0,23,27,1014,4,23,805
9CXNTJ7T4E,mutation,0.3274047820514767,0.002204996816060567,1.0,12,24,873,3,12,301
S5TP6OLJJB,crossover,0.3233208145463533,0.01361218939619202,1.0,22,26,2317,3,22,815
IY6GQQ0XIV,crossover,0.31724465348269926,0.0073719397862076486,0.0,16,14,2121,3,16,692
6K89TQ3MYE,mutation,0.2001232937025077,0.054612367262314554,0.0,15,39,2107,6,15,434
YQCSYB9UR3,crossover,0.17815620843376667,0.10021669796295773,0.0,12,38,1487,7,12,287
KVVJA0C8A5,mutation,0.3076157878418697,0.025838109242385388,1.0,20,13,1918,3,20,993
ZVEMGZ2Q4Q,crossover,0.27470163976820783,0.014852500105226096,0.0,17,13,1678,4,17,847
JTIXVFKVNY,crossover,0.2053974815615317,0.05119353599209242,1.0,28,27,848,7,28,848
HM4WSQ3C80,crossover,0.23974375001204284,0.027853020126026973,1.0,27,16,460,5,21,460
OJR3EL29RE,mutation,0.24115788835032248,0.0375813465959004,1.0,27,21,2208,6,27,983
ZNNL4ZGYM0,mutation,0.24084714876362412,0.027793278832980994,1.0,17,18,1124,5,17,691
26XW9L5PSA,crossover,0.2304360924887946,0.02497118161488865,0.0,15,27,1791,5,15,531
76SGQNWWNZ,crossover,0.2519197836781716,0.011255802712526242,0.0,11,22,1597,4,11,219
OKUD3ZHCQK,crossover,0.3516924370407205,0.008422843441152739,1.0,23,17,2067,2,23,996
G2SEWX31HQ,mutation,0.4114740291772093,0.0040305006456133885,1.0,19,21,1840,1,19,762
0DPWXRDDOA,crossover,0.21777147461779,0.0498561456818587,1.0,22,27,822,6,22,724
AYH8MFGP37,crossover,0.2754309522349321,0.024521764160383652,0.0,20,19,556,4,20,556
FUAIUCGEZS,mutation,0.20717176703060336,0.0780615036611908,0.0,24,34,1681,7,24,716
AME6DK00OG,mutation,0.20604392196373666,0.07000118124829424,0.0,18,29,1363,7,18,654
AZ46Z1GFQ6,mutation,0.28430305775438514,0.025805523082542137,1.0,25,28,2182,4,25,818
Y0NDK7JR1J,mutation,0.2761441462987245,0.025800092055901613,0.0,21,20,2150,4,21,931
1CULTKDZKA,crossover,0.1807728575534029,0.08193925668253887,1.0,10,30,1701,8,10,176
81OGYSPGJS,crossover,0.1757155769415949,0.10308767442081501,0.0,10,16,1128,7,10,233
2K29PN1EG9,mutation,0.280101583627706,0.031948014212996645,1.0,25,10,1740,4,25,1368
BUCOGCG201,crossover,0.29899748576661356,0.021629063595964282,0.0,24,7,1190,3,24,1190
XNTS38Y2XP,mutation,0.23734405689230453,0.03975918827875835,1.0,28,8,967,5,28,967
KGGRXBX9YD,mutation,0.24259269063312738,0.035615314952023636,1.0,27,6,895,5,25,895
F8WOAZB8YN,mutation,0.2093307039948198,0.05559809859757314,0.0,21,28,2456,6,21,755
C7JWNFDZB9,crossover,0.23540077776914792,0.03043683105026551,0.0,17,27,2452,5,17,643
2HKWNKDLIE,crossover,0.19083040180064959,0.07695085871319973,1.0,20,30,1653,7,20,644
YDIW9JNYEP,mutation,0.22464527210809715,0.022609363904582347,1.0,13,20,1442,5,13,386
5C89MKXF1W,crossover,0.21610176392359015,0.04286302000382891,1.0,21,18,315,6,20,315
Q4B0NRR4HO,crossover,0.23663714887634146,0.02110904279513215,1.0,18,18,276,5,18,276
BDP3RTO6L4,mutation,0.20606029321706376,0.08335336024407036,1.0,23,25,1497,8,23,835
TFN6N9PYOT,crossover,0.2132213826145526,0.06922658107368684,0.0,21,20,957,7,21,931
Z9G9I4RMIJ,crossover,0.2130375566084861,0.0676502255912691,0.0,24,30,2360,7,24,774
445N4D245W,mutation,0.21694312907094937,0.06455725591947958,0.0,22,21,2019,7,22,928
7BE2WTBKBF,crossover,0.26396051856202085,0.024039760546035516,1.0,7,12,1466,6,7,60
B8QCO8313Y,crossover,0.2748358078378059,0.015492003492150075,0.0,7,12,1049,4,7,67
L7NGBK2WXB,crossover,0.317186161024291,0.01773433861636442,1.0,21,10,2393,3,21,1168
HPQHKF7GNA,crossover,0.35090764065700586,0.01177039248671774,1.0,20,8,1943,2,20,1135
XEZWO99M8W,mutation,0.3327349954878054,0.013363041049057056,0.0,22,12,768,2,22,768
S3Y56QH1MW,crossover,0.4009457887635053,0.0008832207074183085,0.0,13,12,698,2,13,383
PTRNNQ05HC,crossover,0.23392124499573697,0.03939598837217195,1.0,25,17,1529,6,25,1024
0GBUXSICOJ,crossover,0.23243983394738377,0.030122510383444046,0.0,15,15,1373,5,15,691
35QEH0R9GU,crossover,0.19946340208616453,0.06706028032244005,1.0,13,16,1397,6,13,374
0Y4USM38TJ,crossover,0.24998472699195418,0.008379395228028441,0.0,11,16,1055,4,11,240
ZDTQ5MCEJA,crossover,0.2411192303151274,0.028573310034229138,1.0,16,16,805,5,16,645
4RDG5WZT2B,crossover,0.2606025577654959,0.008113953800971907,0.0,14,15,533,4,14,506
XNJKKWQIUH,mutation,0.2265299827051208,0.01637997634787902,0.0,13,30,794,5,13,362
E2VTJF2D9F,crossover,0.24997669123937127,0.010210330084221675,0.0,12,23,608,4,12,284
WE4Z8T39DV,crossover,0.21077628184857444,0.058500982336943674,1.0,26,22,1381,7,26,966
WQB1BSBMEC,crossover,0.2296371109135763,0.04434704803335743,1.0,23,18,1087,6,23,920
UIPM1OADQL,crossover,0.23589136092011664,0.029797327663341422,1.0,26,39,1156,6,26,677
7OZG2GGEBU,mutation,0.2358588609727006,0.03688821182090096,0.0,19,17,783,5,19,783
XNQ60IKBPE,crossover,0.2040127558303837,0.07724345527345888,1.0,22,24,1604,7,22,789
KAEMMK0DYY,crossover,0.2141430980679394,0.07154495057086874,0.0,20,18,1206,7,20,929
B7ZISKSG71,mutation,0.23826493321275644,0.014337910331034709,1.0,10,21,724,5,10,181
NDQCGZD4KY,crossover,0.23853008437242418,0.015117941532282742,1.0,10,21,480,5,10,181
DMXX44L7A8,mutation,0.2113809072937083,0.05347456718112065,1.0,19,23,1730,6,19,660
V63UITPCRJ,mutation,0.23618677470583183,0.03089167953141103,0.0,17,17,1681,5,17,805
4A3EN94JTN,crossover,0.2333828560582325,0.026531244017384714,1.0,14,24,1728,5,14,441
DSD1J1GINY,crossover,0.23520317045780392,0.013519861943302791,0.0,14,24,1557,5,14,490
JA0R4JEPUQ,mutation,0.20316845831509633,0.05379431887458275,0.0,17,28,2140,6,17,631
CAOGDILWCQ,crossover,0.23575158294653986,0.029136779048185457,0.0,17,27,2107,5,17,643
VH6XMGXTW3,crossover,0.21705460034731472,0.039201150291442444,1.0,15,19,1056,6,15,478
10VBTT0UQT,mutation,0.22983904142000666,0.029396789448601468,0.0,15,21,800,5,15,588
WCCCQD2G7C,mutation,0.21622849479328565,0.04227239585666975,1.0,20,17,1860,6,20,803
XWFU163VQJ,mutation,0.217659529931988,0.05690901265293424,0.0,18,16,855,6,18,855
YXQ4B2CKPX,mutation,0.18385614716208587,0.08663573696994875,1.0,10,6,1729,8,10,204
53GXGB0VL0,crossover,0.2243081955370888,0.015583652066709197,0.0,11,5,1293,,11,348
6LLVPR3V1V,crossover,0.22107949580547626,0.033318669561403835,1.0,10,18,1642,6,10,177
Z5V3TCDK38,mutation,0.21050959867427532,0.02961335163589318,0.0,9,18,1632,6,9,134
4JQS5P84EO,crossover,0.21315078170442414,0.04991045594826404,1.0,20,17,408,6,20,408
O21NHC3D66,crossover,0.21515008427718474,0.035566435712258704,1.0,15,17,383,6,15,383
QC682YAPRE,crossover,0.23587615609428259,0.01818918709751005,0.0,14,19,2371,,14,538
KQF6QUS5JE,mutation,0.22156646378722789,0.022620225957863394,0.0,13,15,2095,5,13,478
PCSS3LSYLB,crossover,0.2212749178367337,0.028779010168239583,1.0,14,38,1576,6,14,334
EWVGJG0WAO,crossover,0.23669784036919628,0.015090786399080014,0.0,14,36,695,5,14,397
LW48HAM3R2,crossover,0.20923363638102543,0.062151989996048984,1.0,24,20,1865,7,24,944
7TFNZYEBXE,crossover,0.24521222290282862,0.026184337190719997,0.0,16,10,1658,,16,895
E0OBU0O1CW,crossover,0.21991469375938766,0.03405525254952757,1.0,12,33,1232,6,12,258
FCCLYQPMLK,crossover,0.25115887221333477,0.009950319683805664,0.0,12,29,1128,4,12,263
3LJQ7OOUW0,crossover,0.18542463220043182,0.08453460853838846,0.0,14,35,1941,7,14,405
PFOL8M3XFK,crossover,0.1805337489866905,0.09339668625909525,0.0,13,32,1904,7,13,368
E56UDUJZ9J,crossover,0.17799100100313048,0.08630037107489519,1.0,15,26,1071,7,15,441
Y810POZ7UB,crossover,0.17469027784929114,0.10364028138149017,0.0,11,21,623,7,11,289
V13P52KD40,crossover,0.2575315172889663,0.014115917117102472,1.0,13,32,668,4,13,337
V7MRDIF16I,crossover,0.29452070341026027,0.009712033389951746,1.0,12,27,369,4,12,295
VTZWTPTXZU,crossover,0.2524250923115351,0.00865026768172561,0.0,12,32,1509,4,12,257
A457GMOF05,crossover,0.25166269670695707,0.010475771511278209,0.0,11,29,1270,4,11,208
V13P649HKI,crossover,0.2468770524392918,0.006028439571003186,0.0,12,15,2172,4,12,321
58U3E7DXF8,crossover,0.2241254863590837,0.018194618124150463,0.0,11,10,2100,,11,308
ANFKGDDBYW,crossover,0.18317357118930633,0.07961545615871635,1.0,14,30,1609,8,14,396
AWECVEXJZL,mutation,0.18577530902373718,0.08454003956502909,0.0,14,29,1298,7,14,442
LKL6T239FR,mutation,0.23305121783105276,0.025242054068585817,0.0,15,33,1369,5,15,476
ASNT5KO2NK,crossover,0.23654735714833375,0.014289031091269777,0.0,14,21,1271,5,14,516
0RSVY6CMPU,crossover,0.19863078409449286,0.07099234361019358,1.0,23,34,1613,7,23,693
FCEKUD38PW,crossover,0.21194655820185526,0.055890695157832404,0.0,20,32,1342,6,20,665
254BFSIJMC,crossover,0.2263215950972408,0.01744174205610527,0.0,12,38,1624,5,12,272
QMO49BMF4N,crossover,0.2553157211175976,0.009955750710446187,0.0,11,35,1471,4,11,203
WJ9J46ENHQ,crossover,0.22134821374313196,0.030415106943703307,1.0,11,24,1977,6,11,226
Z0M5BVQVRM,crossover,0.20743357069829982,0.0353281494184049,0.0,11,21,1896,6,11,246
J47F9H1VWR,crossover,0.25822290039251583,0.015399676039260957,1.0,13,17,1090,4,13,407
3TVACJ02IO,crossover,0.3380574490901216,0.010811816284661768,0.0,13,15,1050,3,13,377
SZ3KHHFJ6C,crossover,0.17626149687899373,0.10120786032485685,1.0,13,36,1951,7,13,305
AY0WHTSIZW,crossover,0.17748939794551755,0.09708571110468445,0.0,12,33,1857,7,12,305
HQ6H7FTEAI,crossover,0.2263669287044887,0.016634555721654398,0.0,12,11,1673,,12,400
UHKP2UDH0G,crossover,0.4035221684431146,0.006700529117770415,0.0,12,11,1125,2,12,298
BVG3542MID,crossover,0.22146208786359922,0.031200569171591974,1.0,11,12,1967,6,11,240
5S09YOYRVE,mutation,0.24940008448017714,0.007593933000139774,0.0,11,13,1805,4,11,257
V4JF5IVID8,crossover,0.20553804284376576,0.03793368444920564,0.0,11,29,2341,6,11,229
8THJOE8N9B,crossover,0.22945049952828356,0.019538118339355037,0.0,10,24,2313,5,10,189
ZZBVWCTHPP,crossover,0.273223329297259,0.014099624037180791,1.0,17,15,575,4,17,575
TDS9WZKK2N,crossover,0.2668398765674763,0.0174906212958702,0.0,16,14,531,4,16,531
TAJHK1JQAT,crossover,0.23056405183253736,0.025756643842777205,0.0,15,25,1765,5,15,551
P043PNB9N4,mutation,0.30629645345904466,0.012875606408068396,0.0,14,24,1573,3,14,409
28507QGETU,crossover,0.24079243809149475,0.018503507764331406,1.0,11,32,1826,5,11,219
RMM3QNB3A5,crossover,0.22936069712713114,0.022409094797212314,0.0,10,30,1529,5,10,172
X98GLYWION,mutation,0.2507450275349752,0.03040424489042215,1.0,20,18,1976,5,20,857
2QCVKOWNX9,crossover,0.307427037800973,0.01649945893397098,1.0,18,18,889,3,18,743
MQQIMDXLCY,crossover,0.21981826385989578,0.031108241718702634,1.0,14,35,1248,6,14,342
O3LWC6TN6B,crossover,0.22722595356519548,0.01691085920199209,0.0,13,33,1122,5,13,350
Y7P4QBUXHZ,crossover,0.1803361692801485,0.09758943882559479,0.0,13,39,2316,7,13,332
RS3P3XENVE,crossover,0.2078130555454245,0.0363790530733501,0.0,11,38,2273,6,11,213
H97QJAN0NL,mutation,0.19733661364157729,0.10262128500805834,1.0,19,29,1296,8,19,631
AXGU6LLMB0,crossover,0.1826221463373754,0.08425287403141035,1.0,18,28,1253,7,18,576
H2ATKVFP2E,crossover,0.19021143926984507,0.05118878384378189,0.0,13,23,1243,6,13,394
OP1WZ99902,mutation,0.2067072737327389,0.042608440630053424,0.0,12,22,937,6,12,319
DCY3ZKHWJC,mutation,0.2265844355652219,0.019245521779095665,0.0,12,11,1471,,12,400
3FYWSILPOR,crossover,0.40510943240618935,0.008006012146491104,0.0,12,11,1327,2,12,298
4CTJMC4PTW,crossover,0.290946601936511,0.010730350885053697,1.0,12,12,2512,4,12,347
TQBWCX4R9X,mutation,0.25041520127008865,0.0065484603718352075,0.0,12,10,2304,4,12,356
FEXZDGI153,crossover,0.17543936204304011,0.07493051680291762,1.0,8,24,1479,6,8,85
N0M0PFUDZZ,crossover,0.2712348928020546,0.018092107496310295,0.0,8,16,1060,4,8,92
INEWMDEE2X,crossover,0.23683731591112311,0.019007235485241858,1.0,11,16,1353,5,11,253
LYG0IXL7RU,crossover,0.22302546067061124,0.021585615382839873,0.0,11,15,1351,5,11,289
9VV4NUJARO,crossover,0.23978310224268795,0.028345885793656267,0.0,16,22,1427,5,16,653
6RXRWBI3XS,mutation,0.23223457119998148,0.02626580259032818,0.0,15,21,1246,5,15,590
T43DC3PE1D,crossover,0.3801580413322022,0.0041004251136103065,1.0,9,9,2041,3,9,146
D4THJ53EM5,crossover,0.445893895528674,0.0036292835525431055,0.0,9,8,1441,2,9,115
CH9GLECBZH,mutation,0.1998393792349259,0.06553212520145724,1.0,25,34,2203,7,25,738
KLFI7V79O0,mutation,0.19698974983554562,0.054081484408201375,0.0,15,29,1729,6,15,503
UAR7KZLZDK,crossover,0.22818810136066203,0.023400257159111426,1.0,13,22,955,5,13,378
H17WK2W188,mutation,0.2564447665596713,0.017024910761443524,0.0,9,14,954,4,9,134
XCR7LBL86E,mutation,0.2016389668568428,0.06344117994484799,1.0,23,25,1437,7,23,801
P4ZLP1K8UP,crossover,0.19851662044224672,0.051708804644613915,0.0,16,23,1356,6,16,611
B0M4Z207GZ,crossover,0.19837457282534499,0.0657656593470004,1.0,13,34,2093,6,13,300
FWNJQYHIC2,crossover,0.2067072737327389,0.0473049209174633,0.0,12,33,1824,6,12,281
VGCAQXEKAT,mutation,0.23220477955573737,0.04566339311535905,1.0,24,24,1101,6,24,830
GNOELI9F8V,mutation,0.20414267110682838,0.05354517052744767,0.0,17,24,1098,6,17,669
9GFXK8YO1L,crossover,0.2295658539593617,0.028616758247353324,1.0,14,28,1020,5,14,413
2K0UQ68JIE,crossover,0.3394199901204543,0.01029722651047038,0.0,13,19,926,3,13,353
EFVNQUWGCC,crossover,0.2598330144412824,0.012274120207628081,0.0,15,15,2114,4,15,604
IPWCCV37ZF,crossover,0.2613772284752711,0.006553891398475731,0.0,14,14,2102,4,14,517
HKHWOQN9W2,crossover,0.17233891039422666,0.1044203125827382,0.0,11,33,1792,7,11,250
U4UUUX0DB1,crossover,0.2051590960265306,0.03480269759093235,0.0,10,27,1627,6,10,177
WB75TNG17U,crossover,0.22904859031750036,0.021878211943099135,0.0,10,17,1739,5,10,202
XAAWPZT2RP,mutation,0.2276595379946258,0.022923684571403702,0.0,10,14,1859,5,10,211
4JY85UGF0G,mutation,0.23497694856311124,0.015605376173271401,0.0,14,24,1449,5,14,490
VD07QQP5KD,crossover,0.30171047527082917,0.01129925092565065,0.0,14,17,978,3,14,451
RXFZ91JE05,crossover,0.22739200842222163,0.023400257159111426,1.0,13,21,1277,,13,379
ZIRWF8SRIZ,crossover,0.20614544747078722,0.04156296800174886,0.0,12,19,1264,6,12,326
HKMSD469QA,mutation,0.22422516610407983,0.01977097360656832,0.0,12,16,1755,5,12,374
ZRECRB2AIF,crossover,0.22756937976610347,0.02266367417098769,0.0,10,15,1682,5,10,211
T9UR6IMA8O,crossover,0.19399612600041083,0.060045430537848055,0.0,14,16,1030,6,14,527
Q1MPAESL8M,crossover,0.23431546959726413,0.017923745670453406,0.0,14,16,735,5,14,569
5F1Y0EFRWD,crossover,0.23316323149320028,0.027051264818216736,1.0,14,21,653,5,14,450
KU5DPMPJ4Q,crossover,0.25449552947402665,0.014359634437596913,1.0,13,20,603,4,13,388
A4S3BO6JB9,crossover,0.2252879962513853,0.030691410424041,1.0,12,18,1458,5,12,318
TTSH8XODPW,crossover,0.26146197665655235,0.016206862373711717,1.0,11,18,1382,4,11,250
ETGUVUKYX0,mutation,0.21282360842231796,0.05139448397779256,1.0,19,22,1604,6,19,678
W3O4TKPY4M,crossover,0.2379818639515121,0.03660647731392275,0.0,19,15,1548,5,19,997
TQDEKHP0BT,crossover,0.1755866181631459,0.10200418460602656,1.0,12,32,1195,7,12,265
V51KCSVNRM,crossover,0.2201716501455061,0.03253320733351517,1.0,10,24,712,6,10,175
USQ47EBB4V,crossover,0.22682482504275814,0.012214378914582102,0.0,12,25,1752,5,12,327
FA4HLDDU4Z,mutation,0.3247509368602972,0.014961120638037007,0.0,16,22,1726,3,16,588
3SACT18VWU,mutation,0.19409685458019188,0.08295825305597082,1.0,21,24,1010,7,21,749
EHEZUDRS83,crossover,0.1995050375767401,0.07937241771655201,0.0,17,19,966,7,17,737
0PWPWE2LAG,crossover,0.22492084742272256,0.018194618124150463,0.0,13,21,1951,,13,434
