id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
YL34C2TO6D,inicialization,0.41978915392881355,0.0716657043879908,0.0,,2,,,28,1424
F7FYRS8RKF,inicialization,0.4342216207708851,0.028189953810623503,1.0,28,2,1424,,28,1396
3UOYJQ37F1,inicialization,0.3950076047179095,0.21623845265588915,0.0,6,15,499,6,6,53
FNTK86VWU6,inicialization,0.42375891730026327,0.13373267898383367,1.0,14,33,924,3,14,254
3GUR10RWXY,inicialization,0.7152043766410625,0.03612875288683603,0.0,5,37,988,8,5,28
FAJZL18CZ1,inicialization,0.3817263072863266,0.2016887990762124,1.0,14,35,252,5,14,237
IG0RDOB65A,inicialization,0.3690530994592076,0.16075346420323333,1.0,6,39,520,3,6,46
DVRKEIHDME,inicialization,0.42358181728603217,0.18905889145496535,1.0,20,17,931,5,20,481
WIQ8LJMA36,inicialization,0.4203343652084087,0.1295178983833718,0.0,23,7,513,2,21,513
3XE1I7V7RR,inicialization,0.5480975198098337,0.033256351039260945,0.0,18,16,603,9,18,438
UXKWAMIGEL,inicialization,0.4194622729375599,0.1727627020785219,1.0,14,14,1225,7,14,416
0R5NV4UTEO,inicialization,0.350567424790303,0.21877886836027716,0.0,4,18,1072,4,4,16
F0LA0OT0JN,inicialization,0.395466228376689,0.14992782909930713,0.0,14,20,733,5,14,342
7B275BS3UN,inicialization,0.4470140438954293,0.1798354503464203,0.0,11,13,546,7,11,287
LLWTCLR67Y,inicialization,0.44358793084755976,0.08524826789838341,1.0,19,3,1182,3,19,1099
55YY1S4DVI,inicialization,0.47418424836402917,0.12508660508083141,0.0,15,14,1050,8,15,462
1YAVPNZOJ1,inicialization,0.7179365739093808,0.04237875288683603,0.0,5,8,291,8,5,29
YBLBY2XS76,inicialization,0.3966290222517722,0.18539260969976906,1.0,23,14,147,6,16,147
5M39F8ZFJ9,inicialization,0.4441405178353883,0.1212471131639723,0.0,17,4,1343,3,17,1019
IMPMAC95AT,inicialization,0.38443461599121576,0.22914260969976907,1.0,5,4,495,6,5,29
CXU8LL7N4G,inicialization,0.738158747720637,0.0025837182448037455,1.0,6,3,416,1,6,55
D04LZ5NBSK,inicialization,0.38014566082599177,0.20427251732101614,1.0,12,7,499,6,12,394
5WXR1AJS4R,inicialization,0.42928793859441206,0.07426385681293302,1.0,22,29,859,7,20,333
847RYELNLI,inicialization,0.46212708841613004,0.04337471131639725,1.0,23,21,823,2,21,438
N3WWCV137L,inicialization,0.517974175999764,0.1188943418013857,0.0,23,12,214,1,16,214
OQZHU9WT6Q,inicialization,0.3933923499986124,0.12030889145496537,1.0,26,5,439,6,21,439
2ROLN1WH57,inicialization,0.5973704078881821,0.03967956120092386,0.0,14,39,982,1,14,232
PKQPZX8S1Q,inicialization,0.4111250013034856,0.12885392609699775,0.0,17,12,1330,4,17,547
K971TDJ716,inicialization,0.47888295795501123,0.08718244803695152,0.0,20,10,976,9,20,671
E0X3A71V3U,inicialization,0.42863902883722793,0.06076789838337182,1.0,17,39,991,3,17,248
IM62LM4GFF,inicialization,0.490569976205253,0.09764722863741337,1.0,9,15,188,7,9,148
Q7ACVJVL79,inicialization,0.35081175962690536,0.18836605080831403,1.0,9,29,1215,5,9,134
ZBC1LTY3DI,inicialization,0.4179926273007567,0.15532621247113154,0.0,9,10,242,3,9,196
U2B2G59579,inicialization,0.42486124094108446,0.20278579676674363,1.0,19,16,827,6,19,495
W5617ZSSAU,inicialization,0.37226324755365603,0.18198614318706696,0.0,19,9,281,5,19,281
C36RJH8Y6D,inicialization,0.39121982993478566,0.09732967667436487,0.0,27,26,219,4,20,219
V9TRXOA8AR,inicialization,0.4190610917761567,0.2067263279445728,1.0,22,36,748,6,22,280
6BEJ82QDQP,inicialization,0.6847385038538029,0.0017754041570438028,1.0,10,28,945,1,10,165
IAKTO414UA,inicialization,0.4198025389457547,0.128175519630485,1.0,28,11,569,4,23,569
9C4B60F0NC,inicialization,0.36895463872964807,0.23946304849884525,0.0,8,20,797,6,8,110
E5JMJOBJS0,inicialization,0.38233131845644086,0.09476039260969982,1.0,25,7,424,5,20,424
7LLZQG5X2U,inicialization,0.491900168379933,0.11381351039260967,1.0,23,29,1057,8,21,345
SQLF8XIQPG,inicialization,0.35725402153835717,0.18534930715935327,1.0,6,15,525,4,6,53
DVOYT4B1TC,inicialization,0.4302996884181828,0.17494226327944573,0.0,23,29,1266,7,19,318
791RPMF3NW,inicialization,0.39630365526316147,0.1667580831408776,0.0,16,37,591,4,16,239
CA8KYH5H89,inicialization,0.4043626253049053,0.16338048498845265,1.0,16,12,722,6,16,513
N1ZX72167B,inicialization,0.39427452913481464,0.19096420323325636,0.0,14,24,216,6,14,216
1459JXC0PY,inicialization,0.4820605305206457,0.04676674364896072,1.0,24,28,506,2,19,347
URPGQ9INOY,inicialization,0.4137723058560102,0.057130484988452634,1.0,19,2,1186,9,19,1186
K8C0VPILOU,inicialization,0.5780759771373436,0.012370092378752862,1.0,7,16,485,2,7,86
J9JS7W4NM8,crossover,0.39612725835819906,0.15971420323325636,0.0,19,27,1000,6,19,329
K8Y8ZX6KI6,crossover,0.4020277749514375,0.14721420323325635,0.0,18,22,999,6,18,378
9FP12S1QVY,mutation,0.41280414643437635,0.2098441108545035,1.0,24,20,633,5,24,445
GQAQDR7QHL,mutation,0.40828701494829733,0.12818995381062354,0.0,18,18,320,5,18,320
I5XXXWL2KK,crossover,0.385950415839295,0.12261836027713624,1.0,24,8,365,6,19,365
8MR3T1YAH2,crossover,0.39657202440055583,0.1693562355658198,0.0,21,6,355,5,20,355
5CWWL592RY,crossover,0.42359913988622877,0.10303117782909932,1.0,24,22,1217,3,24,422
X4VFG0X3JM,crossover,0.4138139422866095,0.19041570438799083,1.0,21,19,1198,,21,455
EPCCFJRZWI,crossover,0.3913729299099189,0.20427251732101614,1.0,16,35,709,5,16,261
VVGPY65K1T,crossover,0.4041428789492878,0.12857967667436487,0.0,15,28,498,4,15,293
TY6FGZIFHE,mutation,0.44218996340870265,0.09637702078521937,1.0,21,15,910,3,21,538
LS6CP4290E,crossover,0.3747850285384803,0.18319861431870677,0.0,11,14,731,4,11,299
22U8IAMO1P,mutation,0.45476234170722296,0.09125288683602772,1.0,20,36,1015,7,20,276
V0062KT1T4,crossover,0.4011527004133342,0.098960739030023,1.0,20,32,1011,4,20,306
RRAWPCZY1U,crossover,0.46468050149990403,0.054922055427251704,1.0,19,24,498,2,19,390
KLSQH6IO6V,crossover,0.47331146154117876,0.036301963048498864,1.0,12,20,493,2,12,293
