id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
CLJOVZA4S4,inicialization,0.07417990022744858,0.0,0.0,,2,,,6,8
JQ6C5B7NO5,inicialization,0.07417990022744858,0.0,1.0,6,2,8,,5,8
L0ECE24YPL,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,7,4,8,2,4
05FYS22411,inicialization,0.09861218113400261,0.33333333333333337,0.0,3,28,6,5,2,3
L01BR56B6U,inicialization,0.07417990022744858,0.0,0.0,4,12,4,1,3,4
6UUH3MI57P,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,27,6,7,2,4
LSSFPUDGG3,inicialization,0.09861218113400261,0.33333333333333337,1.0,3,23,8,5,3,4
SEI19RS29G,inicialization,0.06458565330651467,0.19999999999999996,1.0,6,15,6,7,2,4
06S2I7LQKC,inicialization,0.06458565330651467,0.19999999999999996,1.0,3,16,7,8,2,4
VKPD44V3A5,inicialization,0.15484574527148343,0.0,1.0,3,9,6,5,3,5
2P9YL2Q6ZY,inicialization,0.0,0.0,0.0,3,24,6,8,3,5
VECGY0YI3I,inicialization,0.07417990022744858,0.0,0.0,5,21,4,3,3,4
90C52JL9NX,inicialization,0.2440710539815456,0.0,1.0,6,22,4,3,3,4
9CPUOTW3SD,inicialization,0.07417990022744858,0.0,1.0,5,18,4,6,2,4
LUTVJ9NYNW,inicialization,0.15484574527148343,0.0,0.0,5,10,7,5,3,5
FT1JJOW1V3,inicialization,0.09861218113400261,0.33333333333333337,1.0,4,21,5,4,3,4
4155NKL8NC,inicialization,0.17084380241115005,0.19999999999999996,1.0,4,17,2,7,1,2
D8E8NMQBW1,inicialization,0.07417990022744858,0.0,0.0,5,39,8,3,4,5
3RHS4798B8,inicialization,0.09861218113400261,0.33333333333333337,0.0,3,5,3,5,2,3
1QON8KUIGS,inicialization,0.2440710539815456,0.0,1.0,5,20,5,2,3,4
DV3PY0IOMO,inicialization,0.07417990022744858,0.0,0.0,4,30,3,3,2,3
SJC895PEQH,inicialization,0.06458565330651467,0.19999999999999996,1.0,4,23,8,8,2,4
A3Z19NQ3H7,inicialization,0.0,0.0,1.0,5,12,5,6,3,5
XFG3M8TIRO,inicialization,0.2440710539815456,0.0,1.0,6,38,4,3,3,4
VLUEOMTQLN,inicialization,0.2440710539815456,0.0,1.0,3,16,6,2,3,4
5A4DIN8NIL,inicialization,0.17084380241115005,0.19999999999999996,0.0,5,22,2,8,1,2
6FR58BD6E6,inicialization,0.0,0.0,0.0,3,30,6,6,2,4
Q7D5M4HOUC,inicialization,0.06458565330651467,0.19999999999999996,0.0,4,33,5,6,2,3
KVQEOT1ADK,inicialization,0.07417990022744858,0.0,0.0,4,20,6,2,4,5
7U1RCIYYTJ,inicialization,0.0,0.0,0.0,3,29,4,7,2,4
T9Y1HS0PXP,inicialization,0.07417990022744858,0.0,0.0,5,6,8,4,4,6
MP1TJZV2JQ,inicialization,0.17084380241115005,0.19999999999999996,0.0,4,38,6,8,1,2
3QLVCK4V5H,inicialization,0.11359473957208166,0.0,0.0,6,10,3,6,2,3
28HJY8XKV2,inicialization,0.036375888340568485,0.0,1.0,4,8,5,1,4,5
MW0MGTTRSR,inicialization,0.09861218113400261,0.33333333333333337,1.0,5,32,4,4,3,4
4RTJWT7NOK,inicialization,0.15484574527148343,0.0,1.0,4,7,6,5,3,5
HRAST4UEW9,inicialization,0.06458565330651467,0.19999999999999996,1.0,5,33,6,6,2,3
2SD61RRJTH,inicialization,0.09861218113400261,0.33333333333333337,0.0,5,28,6,4,3,4
6WAQ096FY8,inicialization,0.07417990022744858,0.0,1.0,5,3,7,7,4,7
3WL75RTPDC,inicialization,0.06458565330651467,0.19999999999999996,1.0,5,13,5,7,2,4
SS59OAOX55,inicialization,0.0,0.0,1.0,3,5,8,6,3,5
3EKFITVJHY,inicialization,0.07417990022744858,0.0,0.0,5,35,7,2,4,5
JFZ6KR0DAD,inicialization,0.09861218113400261,0.33333333333333337,0.0,6,30,3,5,2,3
65E59B9H7C,inicialization,0.17084380241115005,0.19999999999999996,1.0,3,28,2,7,1,2
TE50QAJ5WP,inicialization,0.07417990022744858,0.0,0.0,4,15,3,1,2,3
Q9DJO9N0U4,inicialization,0.07417990022744858,0.0,0.0,5,23,7,2,4,5
EZS44PMX50,inicialization,0.1982162742627268,0.0,1.0,4,24,3,6,2,3
MFT88A7ZS4,inicialization,0.09861218113400261,0.33333333333333337,1.0,5,10,4,5,3,4
4LAIARHPJP,inicialization,0.07417990022744858,0.0,0.0,4,7,5,1,4,5
IU31HDUTPI,inicialization,0.0,0.0,1.0,4,6,6,6,3,5
CRIPVB3V9B,mutation,0.07417990022744858,0.0,1.0,4,16,7,6,2,4
A1L5LLHED7,mutation,0.09861218113400261,0.33333333333333337,1.0,3,13,7,5,3,4
GAGWDZF4QQ,mutation,0.2440710539815456,0.0,1.0,5,22,6,3,3,4
LXSOC8975F,crossover,0.07417990022744858,0.0,0.0,4,22,6,3,4,5
NLK12UF5RN,crossover,0.06458565330651467,0.19999999999999996,1.0,3,25,7,7,2,4
RDWEF4K1C7,crossover,0.0,0.0,0.0,3,21,6,7,3,5
U4SAOV75MN,mutation,0.09861218113400261,0.33333333333333337,0.0,4,27,6,5,2,3
SNIY0R2RMN,mutation,0.09861218113400261,0.33333333333333337,0.0,4,25,5,4,3,4
J8BIZC0B16,crossover,0.09861218113400261,0.33333333333333337,0.0,5,25,7,,2,3
8ZMW7UL32H,mutation,0.07417990022744858,0.0,0.0,6,12,3,2,2,3
CVRCXFSEEN,crossover,0.07417990022744858,0.0,0.0,4,19,4,2,3,4
GD2TQQUVYK,mutation,0.07417990022744858,0.0,0.0,4,18,4,3,3,4
45BSHDLPSZ,crossover,0.09861218113400261,0.33333333333333337,1.0,5,14,6,5,3,4
LQ40GM75YG,crossover,0.15484574527148343,0.0,0.0,5,10,6,5,3,5
HONS0Q9AUK,crossover,0.0,0.0,1.0,6,8,8,6,3,5
K9ZRG092VL,crossover,0.15484574527148343,0.0,0.0,5,6,5,,3,5
2IEU8D9KG7,crossover,0.06458565330651467,0.19999999999999996,1.0,3,25,6,8,2,4
MGLBOYWKU0,crossover,0.0,0.0,0.0,3,20,5,7,3,5
M5TY61GII7,crossover,0.09861218113400261,0.33333333333333337,1.0,5,17,7,,3,4
O4TTXNH7Y2,crossover,0.0,0.0,1.0,5,12,7,7,3,5
ZHOCSQJDTU,mutation,0.09861218113400261,0.33333333333333337,0.0,4,23,5,4,3,4
BI5EVZE8X7,mutation,0.07417990022744858,0.0,0.0,3,22,4,3,3,4
FNDKFIJUS8,crossover,0.06458565330651467,0.19999999999999996,1.0,4,18,7,7,2,4
ISXD6P8VJ9,mutation,0.0,0.0,0.0,4,15,6,6,3,5
8OSTPAMUA1,crossover,0.1982162742627268,0.0,1.0,4,18,3,6,2,3
CN8QBL2XT2,crossover,0.09861218113400261,0.33333333333333337,0.0,3,11,3,5,2,3
7THBP4NLX7,crossover,0.0,0.0,0.0,4,31,6,6,2,4
H357JREY1M,crossover,0.09861218113400261,0.33333333333333337,0.0,3,30,5,5,2,3
0L5XP6QLE8,mutation,0.09861218113400261,0.33333333333333337,1.0,4,31,5,5,3,4
2NGAWL1TC1,crossover,0.09861218113400261,0.33333333333333337,0.0,4,29,5,4,3,4
HNWBOL9QUX,crossover,0.0,0.0,1.0,4,9,7,6,3,5
N35RW77A1S,mutation,0.0,0.0,1.0,4,8,6,6,3,5
28BL8OLDKA,crossover,0.09861218113400261,0.33333333333333337,1.0,4,25,6,5,3,4
PTK8FRVV8N,mutation,0.15484574527148343,0.0,0.0,4,10,6,4,3,5
A7QAE8MYLH,crossover,0.09861218113400261,0.33333333333333337,0.0,4,28,7,5,2,3
30GDEKAEDK,crossover,0.07417990022744858,0.0,0.0,4,25,6,3,4,5
MORQM92APQ,crossover,0.06458565330651467,0.19999999999999996,1.0,4,21,5,8,2,4
HYBU1G76J6,crossover,0.06458565330651467,0.19999999999999996,1.0,4,13,5,7,2,4
XVPIB0THH8,crossover,0.2440710539815456,0.0,1.0,5,29,6,3,3,4
KAYUO3D4DW,mutation,0.07417990022744858,0.0,0.0,5,26,5,3,4,5
825ZY96N56,crossover,0.07417990022744858,0.0,0.0,5,26,4,3,3,4
WOKODDPGWE,crossover,0.07417990022744858,0.0,0.0,4,25,3,3,2,3
C9Q7YDWR3T,crossover,0.09861218113400261,0.33333333333333337,1.0,4,17,7,5,3,4
KK740FK52N,crossover,0.09861218113400261,0.33333333333333337,1.0,4,14,6,4,3,4
QQ7BOHU86W,mutation,0.09861218113400261,0.33333333333333337,1.0,5,24,6,5,3,4
TVV0DOPFOD,crossover,0.07417990022744858,0.0,0.0,5,23,6,3,4,5
2485CD0UJ6,crossover,0.09861218113400261,0.33333333333333337,1.0,4,24,6,5,3,4
3VIVPSQMP3,mutation,0.09861218113400261,0.33333333333333337,0.0,4,23,6,5,2,3
GY5ORQEAAD,mutation,0.06458565330651467,0.19999999999999996,1.0,4,24,4,7,2,4
MBTC65VRDA,crossover,0.0,0.0,0.0,4,18,4,7,2,4
VO36VXWC7C,mutation,0.09861218113400261,0.33333333333333337,0.0,4,28,6,5,2,3
SRBIUQFPML,mutation,0.09861218113400261,0.33333333333333337,0.0,3,29,6,4,3,4
XJT8ROT4UA,mutation,0.09861218113400261,0.33333333333333337,1.0,4,17,5,5,3,4
11H1KKF25B,crossover,0.09861218113400261,0.33333333333333337,0.0,5,16,4,4,3,4
YZ9L5DSNA4,crossover,0.0,0.0,0.0,4,24,6,6,2,4
VY0F509MJE,crossover,0.09861218113400261,0.33333333333333337,0.0,4,23,6,5,2,3
X4PPHONBNG,crossover,0.06458565330651467,0.19999999999999996,1.0,4,29,6,7,2,4
16WEQTNZ4Y,crossover,0.0,0.0,0.0,3,28,6,6,2,4
1RM0QC78PX,mutation,0.09861218113400261,0.33333333333333337,1.0,5,19,5,4,3,4
DX4DXJQIVL,crossover,0.09861218113400261,0.33333333333333337,0.0,4,19,5,4,3,4
UQV5EF9L77,mutation,0.06458565330651467,0.19999999999999996,1.0,4,16,6,7,2,4
TULKDS8EVT,crossover,0.0,0.0,0.0,4,16,6,7,3,5
CDIBOD5XMV,crossover,0.09861218113400261,0.33333333333333337,1.0,4,17,6,5,3,4
6QO24QDHVN,crossover,0.09861218113400261,0.33333333333333337,0.0,3,14,5,4,3,4
RKQ4K69BO0,crossover,0.2440710539815456,0.0,1.0,4,19,6,2,3,4
L07S7WFVHI,crossover,0.07417990022744858,0.0,0.0,4,14,5,2,4,5
EXGVE1LYP5,crossover,0.0,0.0,0.0,4,27,6,6,2,4
452DAO0MV5,crossover,0.0,0.0,0.0,4,21,5,6,3,5
TUOMRTV93N,crossover,0.07417990022744858,0.0,0.0,5,28,5,3,4,5
WZXKNMUYDA,crossover,0.07417990022744858,0.0,0.0,4,25,4,3,3,4
THQKBKULGW,mutation,0.0,0.0,1.0,4,12,7,6,3,5
2CVEQFM81U,mutation,0.0,0.0,0.0,3,8,7,6,3,6
Z5U5YXWNKA,mutation,0.09861218113400261,0.33333333333333337,0.0,4,28,5,5,2,3
KZT98N8U8E,mutation,0.09861218113400261,0.33333333333333337,0.0,4,25,6,4,3,4
LT0FCYQDBQ,crossover,0.06458565330651467,0.19999999999999996,1.0,5,16,6,7,2,4
FLYVGECV5F,mutation,0.07417990022744858,0.0,1.0,5,14,5,6,2,4
KMFZHL2Y39,mutation,0.036375888340568485,0.0,1.0,4,6,8,1,4,5
CN2N5YRY6N,crossover,0.15484574527148343,0.0,0.0,6,4,5,,3,5
B6CD8G6SR9,mutation,0.06458565330651467,0.19999999999999996,1.0,4,32,6,6,2,3
ZF3BDQKUY6,crossover,0.0,0.0,0.0,4,31,6,6,2,4
YCES8750GJ,crossover,0.07417990022744858,0.0,1.0,5,20,7,6,2,4
R98NJK2Q6C,crossover,0.0,0.0,0.0,5,19,7,6,3,5
AUI3QUMNS0,mutation,0.0,0.0,0.0,4,15,6,6,3,5
78VB2GT2WB,mutation,0.07417990022744858,0.0,0.0,4,31,6,3,4,5
UMJYJGMK0D,crossover,0.07417990022744858,0.0,0.0,5,23,7,3,4,5
Q55J78XMIV,crossover,0.07417990022744858,0.0,0.0,5,23,6,2,4,5
WDR49P0U1X,crossover,0.09861218113400261,0.33333333333333337,0.0,4,29,5,5,2,3
8O97719A4P,crossover,0.09861218113400261,0.33333333333333337,0.0,3,26,4,4,3,4
KSTQQC6DJ7,crossover,0.09861218113400261,0.33333333333333337,0.0,5,21,6,5,2,3
OD92TFWTPV,crossover,0.09861218113400261,0.33333333333333337,0.0,4,20,5,4,3,4
0FY5QLY7II,crossover,0.06458565330651467,0.19999999999999996,1.0,4,13,7,7,2,4
UJAIS0UL51,crossover,0.0,0.0,1.0,3,11,6,7,3,5
OP0WP6FTJQ,crossover,0.09861218113400261,0.33333333333333337,1.0,4,14,4,,3,4
XXTIWDSOUE,crossover,0.0,0.0,0.0,6,12,8,7,3,5
KZ5MHOGKXN,crossover,0.06458565330651467,0.19999999999999996,1.0,4,19,5,7,2,4
16JP7ZT1AM,crossover,0.0,0.0,0.0,4,19,5,7,3,5
DIIWMPMOXR,crossover,0.0,0.0,1.0,6,9,8,7,3,5
KGM4W8J3JJ,crossover,0.15484574527148343,0.0,0.0,6,8,6,,3,5
KHJLE0PAXL,crossover,0.06458565330651467,0.19999999999999996,1.0,3,13,8,7,2,4
F22RA4TSQT,mutation,0.0,0.0,1.0,3,8,7,8,3,5
O4QS8VOR1T,mutation,0.09861218113400261,0.33333333333333337,1.0,4,13,7,5,3,4
GERCQ1TRDJ,mutation,0.07417990022744858,0.0,0.0,3,17,6,3,3,4
CUM42U8ATP,crossover,0.0,0.0,1.0,6,9,8,7,3,5
6MC4PVN5XW,crossover,0.0,0.0,1.0,6,8,8,6,3,5
ECHOLTZRY5,crossover,0.09861218113400261,0.33333333333333337,0.0,4,27,6,5,2,3
UOXX0PQE0A,mutation,0.07417990022744858,0.0,0.0,4,26,6,3,4,5
IGOOY8KX1M,crossover,0.0,0.0,0.0,4,18,6,7,3,5
N2X4HOK0G1,crossover,0.0,0.0,0.0,3,18,6,6,3,5
98QFJWPTAV,crossover,0.0,0.0,0.0,5,23,7,7,3,5
M435HV6BAG,crossover,0.0,0.0,0.0,4,17,7,6,3,5
RUE47YCL9U,crossover,0.06458565330651467,0.19999999999999996,1.0,4,14,7,7,2,4
1SY3DJV8TK,crossover,0.0,0.0,0.0,3,14,7,6,3,5
MINOH3MMEE,mutation,0.09861218113400261,0.33333333333333337,0.0,5,15,6,4,3,4
3VW141XC1S,crossover,0.07417990022744858,0.0,0.0,4,11,6,3,4,5
ACDZTD9XDE,mutation,0.07417990022744858,0.0,1.0,5,20,7,6,2,4
VYRDC6X8IY,mutation,0.0,0.0,0.0,4,18,7,6,3,5
LL9TFSQ1KR,mutation,0.07417990022744858,0.0,1.0,6,6,8,,4,6
93ONMTX2J0,mutation,0.0,0.0,1.0,6,8,8,7,3,5
287EYZ33YZ,crossover,0.09861218113400261,0.33333333333333337,1.0,4,19,7,5,3,4
IRW11D9BBG,crossover,0.07417990022744858,0.0,0.0,3,15,7,2,3,4
