id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
7MNXV6NHVV,inicialization,0.2724418676058512,0.03511728777551559,0.0,,2,,,39,2650
A3QD4U4AUP,inicialization,0.27026912809647785,0.043749668053465474,1.0,39,2,2650,,39,2576
YHOFZK30W9,inicialization,0.2543628544070943,0.018358856333539952,0.0,24,20,2075,5,24,967
HONJ9507MD,inicialization,0.2307141993466818,0.07237496680534661,1.0,22,10,2485,8,22,1247
PH47EHWDQA,inicialization,0.3605915327090602,0.010002655572275754,0.0,17,31,1223,2,17,588
4EGOT5IEAJ,inicialization,0.2421220778639478,0.04140922368770472,0.0,25,27,2315,6,25,802
3Q5Q7GS4IE,inicialization,0.2632135362264366,0.058291581835885564,1.0,32,14,2067,5,32,1303
RSVX81W4KB,inicialization,0.22866651752093414,0.10101796937239982,1.0,15,28,1182,9,15,413
1D2VJBX2PG,inicialization,0.21729660913552984,0.11553863857661317,0.0,18,26,1126,9,18,549
JHP2UZEIYE,inicialization,0.219440137503793,0.09647340001770377,1.0,12,22,1761,9,12,296
LDRKCQ6CI4,inicialization,0.2056319476488463,0.05903160131008223,0.0,12,16,2435,7,12,344
A0BDAURK03,inicialization,0.36961537115926524,0.002984863238027713,1.0,39,5,535,2,33,535
FW48JBUUYZ,inicialization,0.24310943893828463,0.03085420908205727,0.0,9,17,2413,5,9,152
0GPSJX5CCU,inicialization,0.38397023127473906,0.0045852881295919135,0.0,37,36,518,1,37,518
H6DNQAK97A,inicialization,0.21750537096522993,0.03926706205187214,1.0,8,11,1381,6,8,102
D2UAVIBK1F,inicialization,0.26556888170222814,0.05790209790209788,1.0,36,2,2286,8,36,2286
K4B3TKWWEN,inicialization,0.26192562630023386,0.03512082853855003,0.0,16,13,1476,5,16,742
2M1WJPZ04Z,inicialization,0.247812229834677,0.0544870319553864,0.0,24,10,2365,7,24,1378
49FVS48NMZ,inicialization,0.22250298539670144,0.06314950871912905,1.0,26,20,2624,8,26,1014
TWBJHA83AI,inicialization,0.43054847554484577,0.006428255289014806,1.0,34,31,227,1,24,227
PSI292GD94,inicialization,0.2306787882613589,0.06092059838895281,0.0,37,19,2479,8,37,1123
DXN7EBFLBO,inicialization,0.23075135371310573,0.06364698592546691,1.0,27,6,1287,8,27,1287
JGZWUEWKHY,inicialization,0.4996999828291667,0.0017473665574930797,1.0,10,33,1889,1,10,149
6L46T2M00C,inicialization,0.22943308438385335,0.05257856067982647,0.0,24,13,2223,8,24,1252
DCV2V7J155,inicialization,0.24183221677563205,0.02963795697972904,0.0,28,14,120,5,17,120
OS05UVN1AY,inicialization,0.40783368017135,0.00711693369921218,0.0,22,37,820,1,22,733
JXCHLY6O8L,inicialization,0.2053245813044443,0.08179693723997528,1.0,37,19,200,8,19,200
1BND5LN8I6,inicialization,0.20050759672534058,0.07159953970080557,1.0,9,11,2361,8,9,144
P1ZG4EZER2,inicialization,0.24518052400053925,0.05666106045852881,1.0,27,17,1405,6,27,1093
GI7GRNTDPP,inicialization,0.4309147038340786,0.001734973886872715,0.0,9,29,2630,2,9,105
5W6US1RKAU,inicialization,0.20106917641207178,0.08777728600513413,0.0,14,22,149,8,14,149
34DNH4TJMM,inicialization,0.2823761968624633,0.015726299017438272,1.0,5,14,1426,5,5,25
0HWID4HSGX,inicialization,0.23711145755841967,0.05744533947065589,1.0,15,24,2131,6,15,484
PC5WJPYX6R,inicialization,0.21960006649759933,0.11146676108701425,0.0,35,29,1754,9,35,926
0JQUD14OL4,inicialization,0.19335335253774621,0.06580508099495441,1.0,7,13,1336,7,7,67
7H2HPNUQHP,inicialization,0.4053316359005732,0.0014729574223245612,1.0,17,9,175,2,17,175
387GWKHAG3,inicialization,0.39113240265096716,0.003742586527396674,1.0,22,29,852,2,22,782
DPX7GYSTB6,inicialization,0.22020593863825288,0.11891652651146323,0.0,30,31,2552,9,30,837
OTBNNCKWCF,inicialization,0.5484426139645455,0.0015189873417721378,1.0,4,13,82,2,4,13
5P6ZQBS807,inicialization,0.21241206959201686,0.07350092945029651,1.0,4,6,428,7,4,15
8GJEX4OYWK,inicialization,0.2842752145131482,0.030248738603169012,0.0,38,8,1697,4,34,1697
B30JDK3BTY,inicialization,0.2606417718749262,0.05858192440470922,1.0,27,26,830,5,27,830
BJ8Y6WFT58,inicialization,0.23625609547634707,0.02995485527131103,0.0,21,31,2386,6,21,692
U4500GDPUZ,inicialization,0.315778424786869,0.007600247853412401,1.0,20,22,2059,3,20,844
FTG6P2HUO7,inicialization,0.20144974756952072,0.08188014517128439,1.0,8,25,1594,8,8,95
