id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
VEKW0H3JMX,inicialization,0.10557280900008414,0.0,0.0,,2,,,4,8
1ZMAFKO76N,inicialization,0.23623738417402662,0.5,1.0,4,2,8,,4,5
PA4U420DEX,inicialization,0.16333997346592444,0.0,1.0,4,24,4,7,3,4
KVY2OSWG0N,inicialization,0.5718255807111623,0.25,1.0,4,8,2,5,1,2
9ML9NS6FZY,inicialization,0.2254033307585166,0.0,0.0,4,40,6,5,2,3
YQTSE7NYJE,inicialization,0.27543116269052814,0.375,1.0,3,24,4,3,2,3
9T501UZXRL,inicialization,0.5718255807111623,0.25,0.0,4,36,2,4,1,2
7DGMSWGL6I,inicialization,0.2254033307585166,0.0,0.0,3,27,3,5,2,3
E7EJ8DUZB9,inicialization,0.09170489377075253,0.25,0.0,4,15,6,6,3,5
DOWB52HF39,inicialization,0.2254033307585166,0.0,1.0,3,9,2,9,1,2
BE1V3162XJ,inicialization,0.2254033307585166,0.0,1.0,4,39,5,6,2,3
5XTOL94MG4,inicialization,0.5718255807111623,0.25,1.0,3,3,2,2,1,2
YEXOX9CEU3,inicialization,0.2254033307585166,0.0,0.0,3,27,6,6,3,4
5IUBX48HUB,inicialization,0.2583801512904337,0.25,0.0,4,32,4,2,3,4
36939QKZLL,inicialization,0.5718255807111623,0.25,0.0,3,28,2,2,1,2
MBHP9Y5CI1,inicialization,0.2583801512904337,0.25,0.0,3,29,6,1,3,4
TDYMM0HGZ8,inicialization,0.5718255807111623,0.25,1.0,3,35,2,4,1,2
6G0CU6KVFI,inicialization,0.2583801512904337,0.25,1.0,3,21,5,1,3,4
6E0KRDZFIX,inicialization,0.3944699291805016,0.25,1.0,4,10,7,5,3,4
APCXAST170,inicialization,0.3944699291805016,0.25,1.0,3,6,6,4,3,4
LWLUTPCK4C,inicialization,0.32299679961367,0.25,1.0,4,17,7,6,4,5
UNBGW739WM,inicialization,0.27543116269052814,0.375,0.0,3,25,4,4,2,3
21FANDCCIG,inicialization,0.2254033307585166,0.0,1.0,4,26,2,7,1,2
3P1R16NIDA,inicialization,0.2254033307585166,0.0,1.0,3,37,5,9,3,4
