id,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
SEMB31A51X,inicialization,0.42523682494275283,0.06942889137737962,0.0,,2,,,15,116
VWQ1L8S4PY,inicialization,0.41506323557112046,0.12206047032474804,1.0,15,2,116,,15,111
AGHSUYGKLX,inicialization,0.45427643659974404,0.049272116461366144,0.0,5,17,9,5,5,9
HAQRANJFTL,inicialization,0.3392901497558575,0.04815229563269885,1.0,14,15,34,3,10,34
TSUE1WEAAT,inicialization,0.5115593513406241,0.007838745800671898,0.0,9,18,60,8,9,46
K5KHRTF75P,inicialization,0.4817057668934227,0.07054871220604703,1.0,12,18,96,7,12,50
JYVEWJRFM7,inicialization,0.4352638008196398,0.08062709966405374,0.0,11,36,93,6,11,30
SZP63Q7D43,inicialization,0.37334422011126533,0.06830907054871221,0.0,13,38,28,5,11,28
BNSTHNHJZZ,inicialization,0.3328367472930306,0.06494960806271,0.0,11,35,12,2,6,12
847GV3TAQM,inicialization,0.6619802855274837,0.051511758118701,1.0,14,29,32,9,13,32
S24ZG9M70G,inicialization,0.6253831233483593,0.15677491601343785,1.0,6,22,60,8,6,26
7V3WY267ZC,inicialization,0.33750685406914205,0.07838745800671887,0.0,11,26,37,3,10,37
FRCOMXGLMQ,inicialization,0.3094204252721512,0.013437849944008873,1.0,13,36,5,2,3,5
Z3EMBFMHZJ,inicialization,0.45427643659974404,0.049272116461366144,1.0,15,40,41,6,11,23
2JKTMGVVSM,inicialization,0.4333976249907522,0.012318029115341522,0.0,4,34,66,1,4,11
IRTK8RE3KK,inicialization,0.5391642400860159,0.05039193729003358,1.0,5,24,11,6,4,11
11CLGR7EIP,inicialization,0.6399205254143417,0.17805151175811867,1.0,7,9,20,9,7,20
5R75G97C0T,inicialization,0.3469472504529144,0.16349384098544228,1.0,6,7,38,4,6,38
NOYGD71Y49,inicialization,0.3932815294277485,0.016797312430011146,1.0,10,12,49,2,10,49
5HRFDGQ1Q0,inicialization,0.44974377101570584,0.17581187010078386,1.0,8,9,81,7,8,51
A2I7SR23C4,inicialization,0.42329541630877254,0.18589025755879057,0.0,13,11,82,6,13,66
FB0TG0J9TA,inicialization,0.6002049705489443,0.01231802911534155,0.0,13,6,6,7,4,6
54S9KNEZQX,inicialization,0.4443533772271201,0.1970884658454647,0.0,10,32,79,7,9,30
99HMLFWWHL,inicialization,0.4113593927271485,0.1746920492721165,1.0,11,2,83,4,11,83
7SYCSYD04E,inicialization,0.4352638008196398,0.08062709966405374,1.0,10,10,96,6,10,67
UCVPBS63FL,inicialization,0.34088981990247125,0.054871220604703175,0.0,5,6,31,1,5,25
350DMKHI77,inicialization,0.37592592183120954,0.05823068309070545,1.0,13,4,113,6,13,99
4IQMO7K3YS,inicialization,0.45404890956738597,0.01455767077267639,0.0,9,9,116,4,9,61
T5DKG34TKE,inicialization,0.32469579631755785,0.17133258678611418,0.0,14,38,36,2,8,23
5KHA2PXCLG,inicialization,0.30816270157550296,0.10862262038073911,0.0,11,37,46,3,7,27
YZ3E89I7GC,inicialization,0.36762301923434537,0.017917133258678608,1.0,15,7,36,2,9,36
IYSOXA4AJR,inicialization,0.45427643659974404,0.049272116461366144,0.0,5,38,8,6,5,8
VKE97SMYGJ,inicialization,0.4929704282912255,0.20828667413213883,0.0,5,18,68,7,5,19
TG8PTGWPDB,inicialization,0.33134920196201023,0.03807390817469203,0.0,13,15,16,3,6,16
P8MDAVBZTR,inicialization,0.3542142422535959,0.12989921612542,0.0,14,16,28,2,9,28
3DQE98TY3E,inicialization,0.4593062541734404,0.0246360582306831,1.0,9,34,31,7,9,24
0NGFPXHXDA,inicialization,0.3153808155479273,0.025755879059350506,1.0,12,38,112,4,10,24
3RIP6UBABM,inicialization,0.42631822416042175,0.13325867861142215,0.0,14,32,107,6,14,38
