id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
7CXCXYDAKU,1,7,inicialization,0.4292155833445005,0.15375836883749233,0.0,,2,,,28,1386
35PCCJTYFZ,1,5,inicialization,0.41121544259714615,0.1281953743152769,1.0,28,2,1386,,28,1374
0BJAQ8BWCZ,1,4,inicialization,0.396276876557888,0.1398863866910124,1.0,18,26,866,5,18,344
G3DC7VF2FX,1,0,inicialization,0.3482113428843995,0.12416311625076071,1.0,24,36,91,4,12,91
RHXW1R6K2F,1,7,inicialization,0.4438704678912806,0.1439186447555285,1.0,13,30,350,7,13,250
H3Q3FWHOI7,1,6,inicialization,0.44860187573238497,0.12872793670115645,1.0,26,10,149,7,14,149
LZTJEJLKB4,1,5,inicialization,0.39816195455809533,0.17949888415500104,1.0,25,39,856,6,19,255
XH8X8NHKOW,1,1,inicialization,0.3535734318661391,0.16970988030026374,1.0,22,23,101,5,12,101
AISCP5IY3V,1,12,inicialization,0.5038884292392285,0.2028555487928586,0.0,11,26,338,8,11,191
KW08N7PUL3,1,2,inicialization,0.38567828457223374,0.1550770947453844,1.0,20,32,749,5,20,291
9APMBS7400,1,5,inicialization,0.562931541454206,0.1054980726313654,0.0,15,26,1336,9,15,265
POHTHCLTQR,1,5,inicialization,0.44124627664469773,0.12682592818015825,1.0,28,17,1046,2,22,493
NBQ5NVVVHO,1,6,inicialization,0.3984956601814459,0.2380300263745182,1.0,12,10,291,3,12,291
X96VO2CJIL,1,1,inicialization,0.36308085489878283,0.16752891052951924,1.0,8,31,1214,5,8,117
OQONSNZTUN,1,2,inicialization,0.4396729358525918,0.07815987015621828,1.0,19,24,430,2,19,375
250FOK7SW1,1,0,inicialization,0.6565566174531791,0.024142828159870122,1.0,17,23,10,2,4,10
OFO2GKKN3O,1,7,inicialization,0.4480339640294164,0.13684317305741533,1.0,24,32,1003,7,21,301
6BQOR39DAW,1,1,inicialization,0.6928149000811374,0.031877662811929386,1.0,6,11,704,1,6,58
56ZTFD78ZI,1,2,inicialization,0.37290826167480895,0.2082065327652668,1.0,9,3,437,4,9,227
S7JVWBALR9,1,9,inicialization,0.47777164114177517,0.15956583485494014,1.0,9,24,225,7,9,169
8AYH6Q8D0V,1,6,inicialization,0.4014447153077313,0.1629894501927368,0.0,27,8,333,6,16,333
K1NNSDGX8G,1,0,inicialization,0.3641140103995191,0.11782308784743362,0.0,17,39,1090,5,17,224
SB4BNURVOK,1,3,inicialization,0.39562670232874897,0.11003753296814767,0.0,6,5,891,3,6,60
