id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
8I70B5G3C6,1,3,inicialization,0.419181560173953,0.10526127202149899,0.0,,2,,,27,1415
HL3UCGRZ88,1,0,inicialization,0.4086443120638107,0.07554493878769786,1.0,27,2,1415,,25,1411
V1R8RB9MLI,1,5,inicialization,0.3897353654736462,0.19173484622275305,1.0,15,6,241,3,15,241
BLKL8LVWGU,1,2,inicialization,0.397208786159871,0.14478351746790086,0.0,22,24,885,4,21,353
TX3I8C1QZ0,1,3,inicialization,0.6110591857326924,0.08219767094655128,1.0,27,30,119,1,14,119
HQ0TR0NW12,1,0,inicialization,0.36813034372780673,0.13312630636010753,0.0,13,35,1364,5,13,231
CS2OMRAY0V,1,4,inicialization,0.5740822782908206,0.1067781427291729,0.0,5,39,955,8,5,26
VD7FLZ6ECQ,1,5,inicialization,0.4238522035653649,0.14941773663780233,1.0,8,3,852,7,8,144
4Z3A1LH52C,1,1,inicialization,0.35302375693463905,0.1405553896685578,0.0,3,4,268,5,3,8
C9SQ68L8IX,1,7,inicialization,0.5221646615348025,0.1422036428784712,0.0,7,21,432,8,7,73
WC2VELOVYA,1,4,inicialization,0.4024564119038999,0.1848074051955808,1.0,10,38,390,3,10,167
SX7S30S3UC,1,6,inicialization,0.44554995483967585,0.13491788593610032,1.0,10,8,643,2,10,286
0U6JDXXLX7,1,1,inicialization,0.4134897578702845,0.08257987458942967,1.0,18,4,1257,8,18,992
NE87FQKUEM,1,3,inicialization,0.4005161870450006,0.14534487906837862,1.0,16,33,1277,7,16,296
UP3VO3TMHD,1,8,inicialization,0.4551148641257623,0.17305464317706776,1.0,7,27,499,7,7,78
6Z3MEB160C,1,3,inicialization,0.35509391189126527,0.18787697820244853,1.0,17,10,260,4,17,260
ZKVWBFQDHS,1,6,inicialization,0.4311126818844755,0.16056136160047774,1.0,4,7,823,3,4,16
H5W0GGD6X1,1,5,inicialization,0.4242990030094058,0.13455957002090174,1.0,8,19,997,7,8,121
VKZN97DC3O,1,7,inicialization,0.4515643654960194,0.14557181248133766,1.0,24,38,1144,2,20,253
NSY8HD5RKG,1,4,inicialization,0.4057745145316006,0.18171394446103317,1.0,9,5,313,3,9,221
C0UIJGGEOG,1,5,inicialization,0.514706632128288,0.12115855479247536,0.0,20,35,524,8,19,259
