id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
5TDSH5WFWN,1,6,inicialization,0.401976923730742,0.1403930287599513,0.0,,2,,,26,1455
98SGCCOM7F,1,2,inicialization,0.40819830092717624,0.0524516483779196,1.0,26,2,1455,,26,1446
WYBPS65YKV,1,4,inicialization,0.36947507378410716,0.09519711205144754,0.0,25,22,229,4,14,229
PB3B42175R,1,1,inicialization,0.4960171455301008,0.0403547777857467,1.0,21,5,293,2,17,293
U439QKW1T2,1,2,inicialization,0.3607195615702198,0.172476033373975,0.0,12,39,31,5,8,31
P3ZXKXRAI5,1,0,inicialization,0.543762228344144,0.003860957708766599,1.0,19,33,1020,1,19,295
21MOF64P7W,1,3,inicialization,0.6783182165905064,0.036374285782591054,1.0,5,40,30,2,5,29
75UHZMUUTH,1,0,inicialization,0.3583589625553941,0.04646298022902773,1.0,19,28,401,4,19,335
JNBWWYPU13,1,4,inicialization,0.3755080062612941,0.07114681202036865,1.0,19,18,1356,4,19,454
JYGWA10VRC,1,7,inicialization,0.40969367381731203,0.10760477180903205,0.0,15,6,1409,6,15,800
3ZXG321KMI,1,6,inicialization,0.4153151973439848,0.09648808243084939,1.0,13,39,15,3,5,15
5CNUUOKEOQ,1,5,inicialization,0.4055567415203257,0.06005402950106381,1.0,14,35,880,6,14,250
XBHODL8DEH,1,0,inicialization,0.38016687901076485,0.04048626550957468,1.0,9,30,774,5,9,151
NEW6VPDU6D,1,0,inicialization,0.34402224893116984,0.13294604221951278,1.0,7,32,14,4,5,14
EASHQSOGAJ,1,9,inicialization,0.4383871380864527,0.11414329771211362,0.0,12,9,597,7,12,413
ZHY3BQ5J0B,1,5,inicialization,0.4597265457959555,0.058344689091300306,0.0,24,12,260,2,17,260
SHRIDZUCHR,1,10,inicialization,0.5635669748373056,0.10198665997274617,1.0,9,36,1018,8,9,137
WLBJ8UCBS1,1,3,inicialization,0.3642173136683229,0.1164981233115781,1.0,11,23,1389,5,11,234
1VXG05RV7G,1,6,inicialization,0.4814358112826388,0.06175141648138849,1.0,13,15,292,7,13,292
SBV0446FE5,1,7,inicialization,0.44351699105219766,0.08741542948671976,1.0,17,37,1355,7,17,264
6U5924H1PQ,1,10,inicialization,0.539307845046145,0.13032824117239236,0.0,13,34,1103,8,13,216
Z6MCK68AX6,1,10,inicialization,0.4736852044568869,0.1510315809605776,1.0,4,34,422,7,4,16
XEGTSPXIBV,1,6,inicialization,0.4170077045851286,0.06946137846948292,1.0,15,5,814,7,15,773
A2FYWERE80,1,11,inicialization,0.5982563104699402,0.11190800640703817,0.0,5,15,622,8,5,32
JXN077BNTX,1,0,inicialization,0.5439596057151186,0.00224724473451432,1.0,21,29,1125,1,20,318
FF1GUEZ533,1,0,inicialization,0.45777914027188826,0.02866432379449657,1.0,12,7,1160,2,12,421
FZ65MYMXAR,1,4,inicialization,0.3778948498261757,0.05997035549499152,0.0,15,27,1047,5,15,297
MCG37S3B6K,1,2,inicialization,0.5989401300116681,0.007949030576872573,1.0,20,21,139,1,17,139
6KWCDAZLOV,1,6,inicialization,0.4059003856112342,0.10640942886514138,0.0,7,24,1351,3,7,78
MWLVLMT2YI,1,1,inicialization,0.36152900279257116,0.0491405484233427,1.0,15,20,402,4,15,370
MXWYROKZ2P,1,1,inicialization,0.5449477767447395,0.002988357359726579,1.0,18,31,1197,1,18,302
FUH95VHWRW,1,3,inicialization,0.3694715911541697,0.07035788567740087,0.0,10,34,1113,4,10,169
ZIQ6D1GJHK,1,10,inicialization,0.6020042703799563,0.08183317793875061,0.0,12,28,170,9,12,170
9LKYZYTYUC,1,7,inicialization,0.4498269311272769,0.07594013722536996,0.0,21,29,1389,2,18,303
9HRMLAJLD4,1,9,inicialization,0.45220688634767114,0.11225465586076644,0.0,11,5,1309,7,11,395
G093Z1XOIF,1,1,inicialization,0.49791605045840703,0.03795213846852663,1.0,10,25,1410,2,10,185
KZSTGZVOPB,1,0,inicialization,0.7972511888293858,0.0007889263429678023,1.0,6,26,1091,9,6,52
1J818OJGGG,1,4,inicialization,0.45565310866370035,0.057125439288531865,1.0,16,25,678,2,16,356
B299597389,1,9,inicialization,0.557300015706152,0.08026727868225392,1.0,3,4,1344,3,3,8
PPLVGVO61P,1,2,inicialization,0.3636407839518788,0.053706758469004856,1.0,9,19,998,4,9,171
S3HCL39I0P,1,8,inicialization,0.47144532659718386,0.07849817112529578,0.0,19,38,1053,2,16,248
J72TTP3UCJ,1,2,inicialization,0.5754494976367255,0.039840780319873814,0.0,12,30,539,1,12,220
FDGTIK78ZM,1,0,inicialization,0.336665507958134,0.1847522054077314,0.0,6,24,933,4,6,56
ZSQYXVWZHK,1,2,inicialization,0.4913764413205177,0.05100528341581201,1.0,21,21,855,8,20,429
JJ31S0F7KW,1,8,inicialization,0.501585752055673,0.07785268593559494,0.0,15,7,281,9,15,281
XCTYD96CA3,1,3,inicialization,0.3727362930149377,0.05445982452365583,1.0,11,31,224,5,11,204
WWTH8U315F,1,5,inicialization,0.3957087640635675,0.1308183317793875,1.0,11,14,891,3,11,291
CK1ME7QYPN,1,9,inicialization,0.527837063381512,0.10576394367544048,0.0,25,20,139,8,14,139
6J1SU0FS2J,1,8,inicialization,0.4153245866280504,0.1086566735996557,0.0,24,13,893,2,22,602
8B7AS9B26J,1,1,inicialization,0.3457367400239174,0.16550718401109277,0.0,5,31,368,5,5,30
KZSTGZVOPB,2,0,inicialization,0.7972511888293858,0.0007889263429678023,1.0,6,26,1091,9,6,52
JXN077BNTX,2,0,inicialization,0.5439596057151186,0.00224724473451432,1.0,21,29,1125,1,20,318
MA85KURQCQ,2,0,mutation,0.5084665743604657,0.003143751942432216,1.0,26,23,1197,1,20,411
42AU83E17K,2,0,crossover,0.46962048785913024,0.013232446388869001,1.0,14,29,633,2,14,286
XPUMX9TNWH,2,0,crossover,0.4556591596854529,0.022484400774582247,1.0,14,20,958,2,14,371
XBHODL8DEH,2,0,inicialization,0.38016687901076485,0.04048626550957468,1.0,9,30,774,5,9,151
75UHZMUUTH,2,0,inicialization,0.3583589625553941,0.04646298022902773,1.0,19,28,401,4,19,335
0NIXFHWS3D,2,0,crossover,0.35109009293053073,0.0580338999258887,1.0,9,40,31,4,8,31
NEW6VPDU6D,2,0,inicialization,0.34402224893116984,0.13294604221951278,1.0,7,32,14,4,5,14
2FBNOU6ZFA,2,0,crossover,0.3358053661179212,0.16916493341939798,1.0,5,21,919,4,5,32
MXWYROKZ2P,2,1,inicialization,0.5449477767447395,0.002988357359726579,1.0,18,31,1197,1,18,302
P3ZXKXRAI5,2,1,inicialization,0.543762228344144,0.003860957708766599,1.0,19,33,1020,1,19,295
FF1GUEZ533,2,1,inicialization,0.45777914027188826,0.02866432379449657,1.0,12,7,1160,2,12,421
Q8C90XQBNX,2,1,crossover,0.3768227221485144,0.04654665423510007,1.0,20,28,1107,5,20,335
MWLVLMT2YI,2,1,inicialization,0.36152900279257116,0.0491405484233427,1.0,15,20,402,4,15,370
SEETZVMGJF,2,1,crossover,0.35915000252125706,0.05264290324894205,1.0,11,26,274,4,11,222
3CXGOA901A,2,1,mutation,0.35763726216760616,0.07949030576872507,1.0,11,26,171,4,11,171
3ZGJYK7BVQ,2,1,crossover,0.3553424471737032,0.12932415309952427,0.0,7,27,849,4,7,86
8B7AS9B26J,2,1,inicialization,0.3457367400239174,0.16550718401109277,0.0,5,31,368,5,5,30
FDGTIK78ZM,2,1,inicialization,0.336665507958134,0.1847522054077314,0.0,6,24,933,4,6,56
MCG37S3B6K,2,2,inicialization,0.5989401300116681,0.007949030576872573,1.0,20,21,139,1,17,139
JQU8EOZI3R,2,2,crossover,0.5021764732830862,0.030708360228549614,1.0,10,31,368,2,10,168
JA4292VS0C,2,2,crossover,0.4811817999087393,0.03740228071433693,1.0,11,10,1012,2,11,313
5UWWJ8YJOP,2,2,crossover,0.45122365405403075,0.05049128594993901,1.0,17,25,858,7,17,361
QARW7PK2X7,2,2,mutation,0.37324410677160136,0.05056300652657242,1.0,9,25,976,5,9,158
PPLVGVO61P,2,2,inicialization,0.3636407839518788,0.053706758469004856,1.0,9,19,998,4,9,171
4N3YC0ZSUB,2,2,crossover,0.359194548945439,0.07224652752874794,1.0,13,26,799,4,13,281
IJQTJW6UU0,2,3,mutation,0.5299462186971068,0.03566903344569561,0.0,14,26,584,1,14,310
G093Z1XOIF,2,3,inicialization,0.49791605045840703,0.03795213846852663,1.0,10,25,1410,2,10,185
PB3B42175R,2,3,inicialization,0.4960171455301008,0.0403547777857467,1.0,21,5,293,2,17,293
ZSQYXVWZHK,2,3,inicialization,0.4913764413205177,0.05100528341581201,1.0,21,21,855,8,20,429
98SGCCOM7F,2,3,inicialization,0.40819830092717624,0.0524516483779196,1.0,26,2,1455,,26,1446
XZWWMLX0HL,2,3,crossover,0.3975211287147854,0.05308518013818164,1.0,13,26,917,6,13,283
XCTYD96CA3,2,3,inicialization,0.3727362930149377,0.05445982452365583,1.0,11,31,224,5,11,204
FUH95VHWRW,2,3,inicialization,0.3694715911541697,0.07035788567740087,0.0,10,34,1113,4,10,169
JJTRDALHDK,2,3,crossover,0.3592219636688063,0.07331038274881063,1.0,19,24,945,4,19,381
21MOF64P7W,2,4,inicialization,0.6783182165905064,0.036374285782591054,1.0,5,40,30,2,5,29
J72TTP3UCJ,2,4,inicialization,0.5754494976367255,0.039840780319873814,0.0,12,30,539,1,12,220
WOIYGGSKVY,2,4,crossover,0.44252939031462524,0.05661144182265898,0.0,12,26,981,2,12,268
APCMYDOBQB,2,4,mutation,0.3754324107361664,0.058392502809055946,1.0,21,21,795,4,21,421
Q5EPMWLSPG,2,4,crossover,0.3741100899371479,0.06846924382605368,0.0,11,25,636,4,11,232
YK2MNEIQAH,2,4,mutation,0.3628872499803131,0.08795333381147052,1.0,14,22,698,4,14,331
U439QKW1T2,2,4,inicialization,0.3607195615702198,0.172476033373975,0.0,12,39,31,5,8,31
1J818OJGGG,2,5,inicialization,0.45565310866370035,0.057125439288531865,1.0,16,25,678,2,16,356
E3C9AULYBW,2,5,crossover,0.4454440105136841,0.05846422338568935,1.0,18,23,1058,2,18,396
FZ65MYMXAR,2,5,inicialization,0.3778948498261757,0.05997035549499152,0.0,15,27,1047,5,15,297
JNBWWYPU13,2,5,inicialization,0.3755080062612941,0.07114681202036865,1.0,19,18,1356,4,19,454
WYBPS65YKV,2,5,inicialization,0.36947507378410716,0.09519711205144754,0.0,25,22,229,4,14,229
LVWI0DHUZ9,2,5,crossover,0.365441150580448,0.10082717731717239,1.0,13,14,573,4,13,383
WLBJ8UCBS1,2,5,inicialization,0.3642173136683229,0.1164981233115781,1.0,11,23,1389,5,11,234
KZSTGZVOPB,3,0,inicialization,0.7972511888293858,0.0007889263429678023,1.0,6,26,1091,9,6,52
JXN077BNTX,3,0,inicialization,0.5439596057151186,0.00224724473451432,1.0,21,29,1125,1,20,318
MA85KURQCQ,3,0,mutation,0.5084665743604657,0.003143751942432216,1.0,26,23,1197,1,20,411
42AU83E17K,3,0,crossover,0.46962048785913024,0.013232446388869001,1.0,14,29,633,2,14,286
XPUMX9TNWH,3,0,crossover,0.4556591596854529,0.022484400774582247,1.0,14,20,958,2,14,371
L9T00GYTLD,3,0,crossover,0.36515053510864315,0.027803676874895378,1.0,12,35,308,4,12,211
BT5UUKDJUI,3,0,mutation,0.3576201700971492,0.04646298022902773,1.0,19,28,1049,4,19,334
7GNMF7UP3C,3,0,crossover,0.35565760610372243,0.0477659040378684,1.0,12,26,890,5,12,258
0NIXFHWS3D,3,0,crossover,0.35109009293053073,0.0580338999258887,1.0,9,40,31,4,8,31
NEW6VPDU6D,3,0,inicialization,0.34402224893116984,0.13294604221951278,1.0,7,32,14,4,5,14
2FBNOU6ZFA,3,0,crossover,0.3358053661179212,0.16916493341939798,1.0,5,21,919,4,5,32
MXWYROKZ2P,3,1,inicialization,0.5449477767447395,0.002988357359726579,1.0,18,31,1197,1,18,302
P3ZXKXRAI5,3,1,inicialization,0.543762228344144,0.003860957708766599,1.0,19,33,1020,1,19,295
MPIFOCSHM4,3,1,crossover,0.5264972356455807,0.005988668148891985,1.0,24,24,1340,1,20,391
FF1GUEZ533,3,1,inicialization,0.45777914027188826,0.02866432379449657,1.0,12,7,1160,2,12,421
0GSW40HMFS,3,1,crossover,0.38657690775448894,0.02926199526644191,0.0,14,31,328,4,14,268
1HVL1Z5N0W,3,1,crossover,0.3857755709108853,0.03252528150326328,1.0,20,29,726,3,20,327
XBHODL8DEH,3,1,inicialization,0.38016687901076485,0.04048626550957468,1.0,9,30,774,5,9,151
75UHZMUUTH,3,1,inicialization,0.3583589625553941,0.04646298022902773,1.0,19,28,401,4,19,335
