id,generation,rank,creation_mode,error,dem_fp,criterion,max_depth,min_samples_split,max_leaf_nodes,class_weight,actual_depth,actual_leaves
UFRLL3SOXM,1,3,inicialization,0.40123280767424707,0.08651735833998403,0.0,,2,,,25,1444
W531XACXY6,1,0,inicialization,0.39661675912965444,0.026199620909816423,1.0,25,2,1444,,25,1424
SHA8VX3RQV,1,0,inicialization,0.34731669845843727,0.0597067039106145,1.0,9,26,441,5,9,166
RETSM9IME5,1,2,inicialization,0.3956781502830934,0.05641460494812445,0.0,13,11,699,5,13,518
3GRS0BDE84,1,3,inicialization,0.38369539060063107,0.08979698723064644,1.0,20,19,505,4,20,464
F774A3WYMX,1,0,inicialization,0.3339168462416241,0.10648194333599359,1.0,8,28,1164,4,8,119
KYT3BP4DN5,1,4,inicialization,0.3921224856688784,0.09101905426975265,1.0,15,24,1094,5,15,344
ZQV8FLUEA2,1,6,inicialization,0.5639069959458903,0.08497106943335986,1.0,5,25,1276,2,5,31
ATC8DAX8DY,1,7,inicialization,0.5512843036388039,0.09469772545889862,0.0,22,37,891,8,18,256
59Q3DXUDWE,1,1,inicialization,0.8676380169641321,0.008916101356743816,1.0,3,17,98,8,3,8
KYFLPHC5NH,1,6,inicialization,0.4708841142561654,0.09968575418994419,0.0,16,8,1087,1,16,661
GRE9JNUEQL,1,3,inicialization,0.37893023340758736,0.10750448922585798,1.0,16,29,684,3,16,313
6XCSODUMRA,1,2,inicialization,0.35612052407142347,0.1142882083000798,1.0,18,32,1214,4,18,287
RS18TVQN3N,1,4,inicialization,0.3800791064055322,0.14244563048683162,1.0,25,35,756,6,20,261
WKM3XIMD9M,1,1,inicialization,0.36543056222316617,0.07649142059058256,0.0,8,26,423,5,8,123
SKJMC8T9BO,1,7,inicialization,0.6316100180876525,0.08696628092577813,0.0,6,38,305,8,6,43
5GIPA9AO6M,1,0,inicialization,0.38280490522159905,0.027409217877094993,1.0,9,23,1335,6,9,163
C7J736TOBA,1,4,inicialization,0.5314468083554519,0.0712290502793296,1.0,5,37,437,7,5,29
JDTXFLXHJ5,1,6,inicialization,0.5466135311224087,0.08687899042298483,1.0,18,18,262,9,18,262
2BOAI4ZRQN,1,1,inicialization,0.6238675066317301,0.03334497206703911,0.0,9,13,1248,9,9,117
CGVDEUUIJ0,1,5,inicialization,0.3811892852628139,0.15697326416600155,1.0,21,36,980,6,20,250
SPFZHBD70R,1,2,inicialization,0.35420930689001695,0.14795740223463688,0.0,18,37,266,5,18,234
JECZOA5XOO,1,4,inicialization,0.5086657874776536,0.07901037509976055,1.0,23,32,812,8,20,301
68HBEKH0YE,1,3,inicialization,0.4465331596336286,0.06217577813248204,1.0,9,32,1010,7,9,142
YT94TINB38,1,2,inicialization,0.37604530055306085,0.0787859138068635,1.0,9,35,335,6,9,138
JDQUC7VPOR,1,4,inicialization,0.5016051617702082,0.08613078611332803,1.0,8,26,170,2,8,119
YI48UIN98S,1,5,inicialization,0.41272405421464586,0.14249551077414208,0.0,24,33,400,6,19,287
ROR9V0ZUPD,1,2,inicialization,0.36768481246595086,0.11098363926576216,0.0,24,31,1084,4,20,272
